time,r_e1,r_e2,r_e3,r_e4,p_e1,p_e2,p_e3,p_e4
3.8038038038038042,0.23407124854912514,0.28321622745926717,1.143931663512454,2.4022842837396916,4.188463313569266,3.466015398151641,0.8421791828123321,0.41797055285073975
3.8538538538538543,0.2317365905636189,0.29414178892019427,1.141349676860964,2.390171810246152,4.029695057531982,3.2807432049262357,0.857570344241198,0.427890024119708
3.9039039039039043,0.2491734110972985,0.29410871211608985,1.124514573054619,2.3758085766200283,3.9445558753005017,3.197327179258307,0.8358189168919927,0.4385966610062005
3.9539539539539543,0.22812051596301489,0.2873872998242263,1.1239380229081677,2.359665108143341,4.2464757616558,3.2227207228981753,0.8430000920528413,0.44953678388593904
4.004004004004004,0.22755015282247418,0.2816474947426933,1.1231032872357627,2.342176249800874,4.12600790491347,3.2974831190398097,0.8597012476910464,0.4604274911356738
4.054054054054054,0.23383227539841347,0.27856492390726834,1.104987400013688,2.3236243672640393,4.098667496178355,3.360873648607809,0.8429406548424121,0.47150869582178884
4.104104104104104,0.23679424291571824,0.277363808464617,1.0938209604133888,2.3041715139677774,4.145457889934997,3.4201440903532134,0.8139132874000241,0.48264107878597395
4.1541541541541545,0.2389438886074453,0.2776835265299501,1.1032294701226677,2.2839594694363754,4.017942973149947,3.5051995460681926,0.8171122384476104,0.4936067081651278
4.2042042042042045,0.23802137571122248,0.27868646278631476,1.1116336143041872,2.263057736782828,3.983421416560034,3.5608361591013757,0.8253762658440748,0.5051385871139691
4.2542542542542545,0.2363383272746925,0.27952218786698146,1.1160385352393192,2.241461301467397,4.054786755967481,3.565197126364251,0.8349423073057709,0.5176333105508437
4.3043043043043046,0.2502918288913374,0.2792333119788603,1.117537238443252,2.2191508040696246,3.9028133855874847,3.5595283758380365,0.8453964496947569,0.5307362318347252
4.354354354354355,0.27436039610242,0.2769672768403858,1.1166842696116934,2.1961321924122323,3.5683596612439943,3.5872565706397608,0.8526032538975783,0.543905657100612
4.404404404404405,0.28847385803345144,0.2724624971563564,1.1155000452804265,2.1724246187469345,3.344036208229355,3.6570139774355144,0.8501486365112113,0.5570587352729494
4.454454454454455,0.2895341856111195,0.2669171484705013,1.1175956752760727,2.148037148150441,3.2982388470759334,3.72922098125336,0.8389553898248145,0.5702479239983639
4.504504504504505,0.2901167046714329,0.2629856951697149,1.1236736380937766,2.1229708529870988,3.3248732538443657,3.7343385656900843,0.8284731559992526,0.5833655465305071
4.554554554554555,0.2938325287808651,0.26182416312233114,1.1318582624350362,2.097232613759417,3.3592525544988825,3.6640405261240656,0.8258363203066778,0.5963975848063493
4.604604604604605,0.2952165057907292,0.2617773537417887,1.1400857729800822,2.0708270691140247,3.3981650910218577,3.602395381632192,0.8296867326264236,0.6099717382572248
4.654654654654655,0.2891468490586291,0.26114694300169766,1.1574557918137172,2.0437207533174484,3.4368744328964023,3.60258381358327,0.8274623336631423,0.6251041331430676
4.704704704704705,0.2813738451073404,0.260138838270113,1.2070617294111423,2.015844716928712,3.417713403493429,3.640323772517169,0.8179101966016651,0.6417487530203096
4.754754754754755,0.28049508349033375,0.2595825568797929,1.2582943562749382,1.9871571084098936,3.4786361058287603,3.668805578261796,0.828296882683204,0.658867021155457
4.804804804804805,0.24381915968316747,0.25998754457585205,1.2819947639443356,1.9576311195255758,4.0122860489288925,3.6877022044600087,0.8367408845418077,0.676987374462837
4.854854854854855,0.24929995118911674,0.2627269632700427,1.2925598849205997,1.9271984041066077,3.7412747612829005,3.6807228334543383,0.8400913977276684,0.6963572551739278
4.904904904904905,0.2872391391870772,0.26688188741783575,1.3144327181901665,1.8958493344296856,3.336568931378198,3.612406499841896,0.8455078218586254,0.7149338910247796
4.954954954954955,0.2528633797149347,0.2689958567489754,1.323133906613917,1.8636166880290423,3.876828044488806,3.5524964749761274,0.8446594687578513,0.7338123574816419
5.005005005005005,0.2412954333978074,0.26880144813106693,1.323769948626748,1.83043417839302,3.8812037398809944,3.5367091051246202,0.8427768028960156,0.7544917861538047
5.055055055055055,0.2858501624975265,0.2662599523004385,1.3246309990607827,1.7962563522487194,3.294047201458842,3.5401277090863705,0.84219789635525,0.7750528189928325
5.105105105105105,0.2768234165022746,0.2597209595895836,1.3236015845116016,1.7611088441844769,3.5214885295761738,3.605755935423909,0.8424171425905164,0.7959173116535938
5.155155155155155,0.2436764040079234,0.2516262726221778,1.3198370215307136,1.7249227881378213,3.9445812588453,3.7477997518426953,0.8448521276966549,0.8194443281930204
5.205205205205205,0.26549834821706103,0.24981060566437063,1.3148214996795997,1.6875817279810938,3.505698874356211,3.8344621987883136,0.8493257082245438,0.8447279076824461
5.255255255255255,0.29434706202469446,0.2566448009128683,1.309052122215562,1.6490844942594582,3.234150269766207,3.7597704117988013,0.8541658425687911,0.8691599258100233
5.305305305305305,0.2713716995048545,0.26574301663425326,1.3017261481627513,1.6094640160541775,3.615948039860809,3.6266636965781536,0.8597052083743283,0.8942981120859066
5.355355355355356,0.23506143875576108,0.2729661633388239,1.292835933155814,1.5686501843555112,4.088757393280211,3.521289055854798,0.8666715410874364,0.9226184878781731
5.405405405405406,0.25487564844377975,0.2772650801154289,1.2826098841170117,1.5266073330384253,3.654809164841789,3.445132799360382,0.8748392535878036,0.9525236294320905
5.455455455455456,0.2798751649367554,0.27349154969561,1.2710417642551497,1.4836197653365215,3.392052849879843,3.4426328221425377,0.8838957984603975,0.980368255646998
5.505505505505506,0.2681091223456616,0.259911901561536,1.2580560081216654,1.4399454516826227,3.626667536882392,3.5945633716745915,0.8948629783319513,1.0080314076172663
5.555555555555556,0.24575320098090883,0.2460968265332733,1.2437284572615115,1.3955404544845316,3.915171515074742,3.840894433107044,0.9094153508876904,1.0376119526706742
5.605605605605606,0.25194246445543317,0.24861934368226918,1.2281621647700334,1.3506739061482333,3.723857577763934,3.887240091684294,0.9266526654123983,1.0653328254196148
5.655655655655656,0.2722315178746959,0.2636879211973087,1.2113992724906744,1.3103986364300717,3.4587196128284665,3.6778381269332883,0.9433872831953063,1.072083491429137
5.705705705705706,0.2741530480109707,0.2728902254619756,1.1934626668065804,1.288816916371308,3.5123556234155666,3.5099922740032024,0.959507193922424,1.0233974141371975
5.755755755755756,0.25710735287184905,0.2853149924351474,1.1743147400452614,1.2927397297206185,3.784247316754113,3.4096724361780235,0.977968417963111,0.927472479066366
5.805805805805806,0.2413244797292704,0.2869852496436659,1.1540588751403296,1.2910706791408644,3.9863822077859137,3.498987435924431,0.9976000518830931,0.8830553990468298
5.855855855855856,0.23905341407574265,0.2658384429259243,1.1327345031074192,1.2658754287234,3.981652050956489,3.787989359304647,1.0154906166131499,0.9003459231678573
5.9059059059059065,0.23867869120352322,0.2456299293825487,1.1100609190973605,1.2363666564166518,4.02640139061659,4.009694409828315,1.035040050425648,0.9196153036298218
5.9559559559559565,0.23630453859663755,0.2429661355364535,1.085600281534428,1.221437879327373,4.166382389950073,3.911076932157173,1.0592277593224082,0.8762338411616525
6.0060060060060065,0.24482167760621687,0.26887622179997434,1.0593497896948167,1.26263208666523,4.091749292677505,3.55390341325026,1.0843963265766867,0.7201795720767495
6.056056056056057,0.2582720273104068,0.25344237402684244,1.0445488417624598,1.3511005759948336,3.76235109441168,3.902706289346531,1.0884035847788402,0.632614691494697
6.106106106106107,0.24041856700335118,0.2250851361821402,1.047789609710739,1.4185806902141893,3.8344210631085365,4.242926403956752,1.0755243422018042,0.6120895945491257
6.156156156156157,0.23002966200103678,0.24855467134080497,1.026194802900945,1.4713366648669128,4.1718406558204695,3.688897450964649,1.0959010122469373,0.5992520336028131
6.206206206206207,0.2528811433051011,0.28306573832615356,1.003143776354845,1.5156596411110002,3.9044715213880252,3.2534058172869913,1.1191616963717868,0.5892120224340431
6.256256256256257,0.2688509493524244,0.3004808756557508,0.9857354774002155,1.5605975221540804,3.5280488912709544,3.195766285110568,1.1386438640419807,0.5743583891634432
6.306306306306307,0.23099426417975163,0.2814633790968707,0.9696592793244458,1.588193184404253,4.030842052041584,3.5070323176335116,1.1546097722474098,0.5767542141590506
6.356356356356357,0.23842651652423724,0.2493568323028251,0.9487251776185823,1.6014806068367333,4.153467093047813,3.9389746305657685,1.1771079124818236,0.5842648713348738
6.406406406406407,0.2834244681371816,0.2299807799144453,0.9289814484716938,1.6049113268162787,3.4659828906020382,4.17798079214088,1.1724494433399466,0.5956111655016534
6.456456456456457,0.2448291179469536,0.2321448445417971,0.9176730689025678,1.6001481048265387,3.776101825926647,4.049387746584953,1.1319473998136944,0.6096796427028891
6.506506506506507,0.2292413887978578,0.24292626200588707,0.9038067869033818,1.5894907987204234,4.247555458607165,3.788600775179633,1.1148874352344005,0.6245094304587258
6.556556556556557,0.2608216667801239,0.24607413053252675,0.891471183801637,1.5741576045670245,3.783132142573492,3.7301359454574654,1.1174530109899317,0.6430604252743957
6.606606606606607,0.246286198724329,0.24102589908180605,0.8729108358408996,1.5543243981794488,3.7763939088957277,3.9462135633309767,1.133070769247963,0.6612960229674241
6.656656656656657,0.22605232712833856,0.2465330738227019,0.8265077724057862,1.5317036665079047,4.31339625546781,3.938192186020853,1.1792943849540665,0.6781728739437306
6.706706706706707,0.2363598921817458,0.2586010827104509,0.8091540378982619,1.5076363904773968,4.307278822029052,3.757935285242684,1.2395379103082864,0.690237055006195
6.756756756756757,0.24808572692779476,0.2690275007629715,0.8247650462252578,1.4855653468937817,4.03059819677198,3.6061208023484985,1.2872092153114087,0.6921952782950981
6.806806806806807,0.23696334447572603,0.2770095950809697,0.8555679828201788,1.4713105583221753,3.935995632003231,3.4971937540926965,1.4161598512464726,0.6831608067197755
6.856856856856857,0.22612915416866303,0.2822720095335477,0.8940179999772674,1.4694583621799768,4.15318676044338,3.4015670268495395,1.3972803074386961,0.6620795621062417
6.906906906906907,0.22912167314469584,0.28777516909269674,0.9351801619004548,1.4843071255427118,4.2615399179734075,3.332281825233965,1.3448743272473163,0.6310402176844605
6.956956956956957,0.2642625363895416,0.28850034442014694,0.9760286691940281,1.5092200005885756,3.7943774192975517,3.366045536589349,1.2887254852217562,0.6103524865881956
7.007007007007007,0.299414909823733,0.27582649037238666,1.0133696301115882,1.5246714689178418,3.2977354885044288,3.5551873604511597,1.2473387249262289,0.613212989708472
7.057057057057057,0.3017547047067061,0.25628928307388765,1.0461828030223221,1.5283419285199493,3.130288292788108,3.827997732003475,1.2403378549010196,0.6255173383198601
7.107107107107107,0.28431569649283905,0.24129354488992316,1.0815821590429062,1.5236492846073355,3.2758347045367446,4.001590204062234,1.2154586002759031,0.6397004802690194
7.157157157157157,0.27349818409721044,0.24106754833064448,1.1192935343089951,1.5133611875287731,3.451140343391814,3.9020493039482242,1.1705204858492293,0.6538617653741519
7.207207207207207,0.27205708935370954,0.25020364609478446,1.156563570673004,1.4990142407866234,3.5164747736449433,3.6797693170040953,1.1250254759851293,0.6698791173944313
7.257257257257257,0.2738015379635701,0.25646297958292663,1.1924181933344253,1.4831399821943059,3.4883576240994714,3.590676284039273,1.0777387430431988,0.6824485253714481
7.307307307307307,0.27070259637292754,0.2634346161845638,1.2261525613255098,1.4707539053577532,3.4621454735030883,3.6501553005872776,1.0276027403212662,0.655380522890434
7.357357357357357,0.25814777614214185,0.2594951618943888,1.257270340019218,1.4728776259418597,3.594388972450777,3.807668320352368,0.9806934090874387,0.6415956696738986
7.407407407407407,0.24511168295697167,0.2521840291678334,1.2839879041640165,1.4756746501099154,3.8521439487185147,3.884100221666099,0.9440061859579477,0.6453333994142828
7.4574574574574575,0.2494717953345959,0.25041337454899504,1.3092351090238525,1.474740479256401,3.9102008431422193,3.8327219277342253,0.9122227376786939,0.6510885881003032
7.507507507507508,0.27209149019652273,0.2502131736308404,1.336451180190659,1.4706266727025878,3.663238635784101,3.7836806133014584,0.8760149392324752,0.6589167339795559
7.557557557557558,0.2978434994623945,0.24843628156804579,1.3626483810129004,1.462904370005806,3.347423243362866,3.8160891855425882,0.8389523927611671,0.6706160408251208
7.6076076076076085,0.3152998908067048,0.249017269423123,1.3869888451478647,1.450447450243658,3.1125299563800675,3.8632558942860635,0.8028995973372416,0.6876170904155166
7.6576576576576585,0.3219971194287084,0.2575503932533768,1.4091701595661463,1.4330181722783335,2.992437729252807,3.795966576010147,0.7696106704931112,0.7094365428518541
7.7077077077077085,0.3228998169526182,0.27124281208895207,1.4290010003338014,1.412335988628113,2.9608146132250273,3.6194720903182716,0.7399330526618157,0.731884130469895
7.7577577577577586,0.32234094645358286,0.281753411060833,1.4462545805775924,1.39323021243108,2.984700537749498,3.4494376513927225,0.7133128710307032,0.7456043468004536
7.807807807807809,0.3171892854566604,0.2859318191146271,1.4603634802901078,1.3818285185768575,3.0789506407773306,3.351123129002952,0.6889334930607218,0.7414304132609366
7.857857857857859,0.3027184086902673,0.2888117547128455,1.4701996583015862,1.3773003738648772,3.2647692505424537,3.309207046082352,0.6669562827315312,0.728828212304782
7.907907907907909,0.28111851791091014,0.28919922720065727,1.4742977773192596,1.3733253834762154,3.504371997879139,3.3511594559946714,0.6483516778240553,0.7238051586352414
7.957957957957959,0.2639099946263609,0.2779336723973135,1.471235863868464,1.3628749150013935,3.6554151053928776,3.554144856560539,0.6338904036323555,0.7338660435537314
8.008008008008009,0.26457982413156206,0.25646374873996675,1.459368983016546,1.3457854976435142,3.563683388945048,3.8748583521206728,0.6230275909285159,0.750799874792755
8.058058058058059,0.2776596964717955,0.23743924705685174,1.4354554757181555,1.3293683826958065,3.382208126059168,4.118576831847475,0.6152991281085672,0.7511859540782441
8.108108108108109,0.28526495993770695,0.23403586796779582,1.3947515574970073,1.3394259724631463,3.3385899985141814,4.048188828716895,0.6143501181309303,0.6866077997181996
8.158158158158159,0.280878965626064,0.25298769434488055,1.3365495099470188,1.4190264150712355,3.4318543171957177,3.662976653741084,0.6286641141637385,0.6060005131827121
8.208208208208209,0.2738150358824716,0.27645881993011845,1.2832158846535902,1.5101908533982775,3.5130216583863083,3.3662730346504337,0.6745414977027445,0.5750319772964855
8.258258258258259,0.2729876478145078,0.28793653807093517,1.298942219590433,1.5709183246707124,3.5574136974143733,3.3002300377161014,0.7535114316803979,0.5695729876375818
8.308308308308309,0.24775476505682575,0.2807880832682727,1.3409941733122757,1.6010161597296202,3.9106236489391377,3.4674302068710734,0.7834533101559551,0.5781376517966655
8.358358358358359,0.2629396182922491,0.2579473866545729,1.3790432718416374,1.6082394695433717,3.583367107753407,3.8153317450214197,0.7887801203733316,0.5946363266648214
8.408408408408409,0.26662402886534337,0.23696553942952467,1.4254398432345736,1.6003805558757724,3.6466830937156214,4.091219847937495,0.8009856618443005,0.6153161157153038
8.458458458458459,0.24992191092370689,0.23288139375896058,1.4551939221377614,1.5828343846100201,3.7822862717742387,4.075570031896879,0.7772716513164969,0.6391629096408062
8.508508508508509,0.2841434728670507,0.23590604156530132,1.487016710927969,1.5586562027012207,3.3439255425513648,3.980059519093348,0.7609700133462862,0.666725034306166
8.558558558558559,0.2673214987670369,0.2347785779902283,1.5161986914318124,1.5296129344921712,3.620632261955284,4.008946565219186,0.7421354089202283,0.6987814506812547
8.608608608608609,0.2645135235189047,0.23357393988887282,1.5404906777932348,1.4968533078561743,3.558925570219784,4.112565729847665,0.7177529805808852,0.7350174764280311
8.65865865865866,0.289921954339048,0.2472124487105452,1.5650252148777755,1.461190891527275,3.2950442463286467,3.9648284943794523,0.696794657552593,0.7734228643801924
8.70870870870871,0.26109432837772106,0.26962567924346187,1.586844432471533,1.4243939750146584,3.7223220753251534,3.631146714351501,0.6732590206636387,0.8081420067003522
8.75875875875876,0.2534831968560031,0.2681111865532174,1.6059062186521178,1.4072431262607576,3.707106077372779,3.473580482343704,0.6492375466055887,0.7740723638868683
8.80880880880881,0.2926832779115208,0.24399993589509852,1.6225951448901075,1.377207923033842,3.230562918445239,3.7940888071175225,0.6281895805336113,0.7967150980832556
