time,r_e1,p_e1
4.554554554554555,0.4999947105495508,1.906968878755854
4.604604604604605,0.5000056913360271,1.906932154009978
4.654654654654655,0.5000173532542985,1.9068828673519316
4.704704704704705,0.5000210719971383,1.9068577598302727
4.754754754754755,0.5000148531938321,1.9068714326959058
4.804804804804805,0.5000029031331852,1.9069146832658554
4.854854854854855,0.49999275456193093,1.9069608217879912
4.904904904904905,0.4999922116918194,1.9069742773651548
4.954954954954955,0.500000844876431,1.906949598579799
5.005005005005005,0.5000131089083744,1.9069020827833092
5.055055055055055,0.5000208689912771,1.9068631100159181
5.105105105105105,0.5000183472400249,1.9068615190074805
5.155155155155155,0.5000079044534653,1.906895388610339
5.205205205205205,0.49999604011277204,1.9069444506156088
5.255255255255255,0.49999131143787745,1.9069730605749042
5.305305305305305,0.4999966173436162,1.906963221087659
5.355355355355356,0.5000082277468066,1.9069222006336304
5.405405405405406,0.5000188765619702,1.9068750017489353
5.455455455455456,0.5000204517073578,1.9068577800677997
5.505505505505506,0.5000126087433089,1.906878866734576
5.555555555555556,0.5000004755561888,1.9069248626244681
5.605605605605606,0.4999919088221774,1.9069663008416662
5.655655655655656,0.4999934449732282,1.9069716815127202
5.705705705705706,0.5000032913660639,1.9069408266918477
5.755755755755756,0.5000152635857006,1.906892369072094
5.805805805805806,0.5000209910316967,1.9068603421220627
5.855855855855856,0.500016595406085,1.9068664579419918
5.9059059059059065,0.5000053851570251,1.9069050620275736
5.9559559559559565,0.49999433923265724,1.9069528744358277
6.0060060060060065,0.49999174638066135,1.9069737481592315
6.056056056056057,0.499998750876433,1.906956367487981
6.106106106106107,0.5000106852538336,1.9069121203754427
6.156156156156157,0.5000199514524787,1.9068687079473388
6.206206206206207,0.5000194215471706,1.906859523159625
6.256256256256257,0.5000102323918448,1.9068871835914272
6.306306306306307,0.49999823226847706,1.9069347265985797
6.356356356356357,0.49999155584715815,1.906969926969897
6.406406406406407,0.49999502891003084,1.9069674979882496
6.456456456456457,0.5000057804442057,1.9069314765929752
6.506506506506507,0.5000171173040869,1.9068835017901111
6.556556556556557,0.5000207104463513,1.9068591080090136
6.606606606606607,0.500014586262733,1.9068726895501236
6.656656656656657,0.5000029134798325,1.9069149818019555
6.706706706706707,0.4999930513124642,1.9069599040785339
6.756756756756757,0.49999256991359586,1.9069728534755783
6.806806806806807,0.5000010451902756,1.906948539120605
6.856856856856857,0.5000129952716627,1.9069021999968059
6.906906906906907,0.5000205425499349,1.9068642021974622
6.956956956956957,0.5000180179499327,1.9068629142762406
7.007007007007007,0.5000077858552613,1.9068961703097322
7.057057057057057,0.4999962481597612,1.9069439348880242
7.107107107107107,0.49999165590241224,1.9069718156958018
7.157157157157157,0.499996900337006,1.9069619268231828
7.207207207207207,0.5000082511214616,1.9069217732928718
7.257257257257257,0.5000185974791906,1.9068758369733565
7.307307307307307,0.5000200915760883,1.9068591830953208
7.357357357357357,0.5000123867054078,1.9068799905578724
7.407407407407407,0.5000005547954124,1.9069248831173538
7.4574574574574575,0.4999922265619341,1.9069652619294744
7.507507507507508,0.49999378319836885,1.9069702791157064
7.557557557557558,0.500003437364703,1.9069399509117844
7.6076076076076085,0.500015085833265,1.9068927581669863
7.6576576576576585,0.5000206567597812,1.9068615164210942
7.7077077077077085,0.5000162980006191,1.9068677818753694
7.7577577577577586,0.5000053294766338,1.9069056100048292
7.807807807807809,0.49999459694277565,1.9069521348342808
7.857857857857859,0.499992105127347,1.9069723785452941
7.907907907907909,0.49999899243514634,1.9069551894028862
7.957957957957959,0.5000106405762904,1.9069119631545384
8.008008008008009,0.5000196442259085,1.9068696892823447
8.058058058058059,0.5000190762895118,1.9068609250323545
8.108108108108109,0.5000100610496928,1.9068881426771782
8.158158158158159,0.499998377933808,1.906934469717656
8.208208208208209,0.4999918829065432,1.9069688062520909
8.258258258258259,0.499995338843681,1.9069661519445549
8.308308308308309,0.5000058667957179,1.9069308163704608
8.358358358358359,0.500016884113924,1.9068841349645587
8.408408408408409,0.500020361177316,1.9068604078834592
8.458458458458459,0.5000143269617053,1.9068739130360552
8.508508508508509,0.500002924194644,1.9069152711407744
8.558558558558559,0.49999334457289035,1.906958991877793
8.608608608608609,0.49999291981140354,1.9069714607659416
8.65865865865866,0.5000012396239273,1.9069475074270341
8.70870870870871,0.5000128830299783,1.9069023208039209
8.75875875875876,0.5000202214797734,1.906865278228595
8.80880880880881,0.5000176970631689,1.9068642756699403
8.85885885885886,0.500007670713632,1.906896932629166
8.90890890890891,0.49999645386643254,1.9069434185797471
8.95895895895896,0.4999919903018128,1.9069706097331804
9.00900900900901,0.4999971754042444,1.906960666559678
9.05905905905906,0.5000082734978912,1.9069213570316645
9.10910910910911,0.5000183213699303,1.906876669486926
9.15915915915916,0.500019739700882,1.9068605558690446
9.20920920920921,0.5000121711206265,1.9068810848490416
9.25925925925926,0.5000006331130343,1.9069248985568668
9.30930930930931,0.4999925400269737,1.9069642336530808
9.35935935935936,0.49999411314558256,1.9069689092953375
9.40940940940941,0.5000035791923111,1.9069390967823219
9.45945945945946,0.5000149100864106,1.906893149141341
9.50950950950951,0.5000203304372339,1.90686266127934
9.55955955955956,0.5000160087009314,1.9068690717074126
9.60960960960961,0.5000052754185005,1.9069061450732407
9.65965965965966,0.4999948522009545,1.906951395251973
9.70970970970971,0.49999245547341337,1.9069710394873136
9.75975975975976,0.49999922702655786,1.9069540424237734
9.80980980980981,0.5000105963615441,1.9069118122325965
9.85985985985986,0.5000193403634411,1.906870664777737
9.90990990990991,0.5000187391333579,1.9068622958842079
9.95995995995996,0.5000098945444896,1.9068890780240633
10.01001001001001,0.4999985219596214,1.9069342096571342
10.06006006006006,0.49999220376894105,1.906967706836283
10.11011011011011,0.4999956406269503,1.9069648395164802
10.16016016016016,0.5000059508721706,1.9069301709728563
10.21021021021021,0.500016652994507,1.9068847700692886
10.26026026026026,0.5000200244282978,1.9068616571175283
10.31031031031031,0.500014075040267,1.906875104272825
10.36036036036036,0.5000029349103404,1.906915552988717
10.41041041041041,0.49999363532377944,1.9069580810179407
10.46046046046046,0.4999932617781114,1.9069700976100954
10.51051051051051,0.5000014285596799,1.9069465016000775
10.56056056056056,0.5000127721417948,1.9069024455454713
10.61061061061061,0.500019905036162,1.906866340604068
10.66066066066066,0.5000173842466429,1.9068656045417995
10.710710710710712,0.5000075584787526,1.906897678294343
10.760760760760762,0.4999966578936365,1.906942898485723
10.810810810810812,0.4999923146905537,1.9069694438523677
10.860860860860862,0.4999974427927422,1.9069594392395899
10.910910910910912,0.5000082954077147,1.9069209493380448
10.960960960960962,0.5000180470806621,1.9068775044318906
11.011011011011012,0.5000193957414537,1.9068618997117746
11.061061061061062,0.5000119616295204,1.9068821513861027
11.111111111111112,0.5000007103563382,1.9069249094609428
11.161161161161163,0.49999285031766233,1.9069632118040851
11.211211211211213,0.49999443523616227,1.906967570286204
11.261261261261263,0.5000037174461284,1.9069382613053312
11.311311311311313,0.5000147357880445,1.9068935448690407
11.361361361361363,0.5000200117566725,1.906863776539664
11.411411411411413,0.5000157272384372,1.9068703285431017
11.461461461461463,0.5000052222768037,1.9069066706162505
11.511511511511513,0.4999951063193251,1.9069506495877888
11.561561561561563,0.4999927970536676,1.9069697332645086
11.611611611611613,0.4999994549763231,1.9069529249606232
11.661661661661663,0.500010553021814,1.9069116658863592
11.711711711711713,0.5000190383323149,1.9068716408016457
11.761761761761763,0.5000184095537912,1.906863637976859
11.811811811811813,0.5000097322544576,1.9068899927916745
11.861861861861863,0.49999866473035937,1.906933944182732
11.911911911911913,0.4999925192011468,1.9069666268991468
11.961961961961963,0.49999593460064023,1.906963559304912
12.012012012012013,0.5000060335562716,1.9069295360847673
12.062062062062063,0.5000164225444034,1.9068854139092088
12.112112112112113,0.5000197007293349,1.9068628511263466
12.162162162162163,0.5000138302048545,1.9068762646463653
12.212212212212213,0.5000029448979724,1.9069158305734197
12.262262262262263,0.4999939256029022,1.9069571625379844
12.312312312312313,0.4999935964036702,1.9069687614538713
12.362362362362363,0.5000016126076982,1.9069455184891166
12.412412412412413,0.5000126625278328,1.9069025751775308
12.462462462462463,0.500019591727919,1.9068673944565862
12.512512512512513,0.500017079017316,1.9068669029340277
12.562562562562563,0.5000074480943686,1.9068984125644421
12.612612612612613,0.4999968616680588,1.9069423673186285
12.662662662662663,0.4999926287491513,1.9069683223186784
12.712712712712714,0.49999770279340766,1.9069582435663788
12.762762762762764,0.5000083179759958,1.9069205450189033
12.812812812812814,0.5000177720365537,1.9068783536804164
12.862862862862864,0.5000190592413194,1.9068632163660157
12.912912912912914,0.5000117576642841,1.906883193140277
12.962962962962964,0.500000786166599,1.9069249167836553
13.013013013013014,0.49999315993036486,1.9069621865210011
13.063063063063064,0.49999475019294637,1.9069662589020735
13.113113113113114,0.5000038533266623,1.9069374383558975
13.163163163163164,0.5000145616702085,1.9068939523389503
13.213213213213214,0.5000197002575244,1.9068648608755296
13.263263263263264,0.5000154532537803,1.9068715539047159
13.313313313313314,0.5000051684490588,1.906907194251215
13.363363363363364,0.4999953624643143,1.9069498825950308
13.413413413413414,0.49999312255326234,1.9069684971244134
13.463463463463464,0.49999967677898327,1.9069518344046312
13.513513513513514,0.500010511592,1.9069115200360685
13.563563563563564,0.5000187342772939,1.9068726338770259
13.613613613613614,0.5000180865182743,1.9068649559931605
13.663663663663664,0.5000095728684517,1.9068908938394076
13.713713713713714,0.4999988071544397,1.9069336674297654
13.763763763763764,0.4999928311093331,1.9069655617661083
13.813813813813814,0.4999962213595196,1.9069623087659977
13.863863863863864,0.500006117013661,1.906928901074164
13.913913913913914,0.5000161891001111,1.9068860850018992
13.963963963963964,0.5000193922503253,1.9068639743554952
14.014014014014014,0.5000135920264918,1.906877396364801
14.064064064064064,0.5000029521563655,1.9069161125658456
14.114114114114114,0.4999942211096425,1.9069562105823397
14.164164164164164,0.4999939249184476,1.9069674467889515
14.214214214214214,0.5000017931010886,1.906944550873291
14.264264264264265,0.5000125541188019,1.906902712242875
14.314314314314315,0.5000192770954078,1.9068684558537818
14.364364364364365,0.5000167802561091,1.9068681758400787
14.414414414414415,0.5000073367265164,1.9068991497790921
14.464464464464465,0.49999706926439547,1.9069418031712588
14.514514514514515,0.499992931253147,1.906967259244243
14.564564564564565,0.49999795588310236,1.9069570772978168
14.614614614614615,0.5000083446461331,1.906920128203826
14.664664664664665,0.500017488167168,1.906879255776798
14.714714714714715,0.5000187314020147,1.9068644981439578
14.764764764764765,0.5000115579620504,1.906884217224543
14.814814814814815,0.5000008590858273,1.9069249244363955
14.864864864864865,0.49999347757338874,1.9069611219653482
14.914914914914915,0.4999950601531326,1.9069649651975746
14.964964964964967,0.5000039903704507,1.9069366093032873
15.015015015015017,0.5000143838786738,1.9068943946858203
15.065065065065067,0.5000193936822392,1.9068659125904444
15.115115115115117,0.5000151858472237,1.906872751733512
15.165165165165167,0.5000051083363782,1.9069077429828585
15.215215215215217,0.499995631968917,1.9069490371605446
15.265265265265267,0.49999342108461425,1.9069673962006226
15.315315315315317,0.49999989350304297,1.906950764477354
15.365365365365367,0.5000104765810491,1.906911356797247
15.415415415415417,0.5000184123240253,1.9068737150998352
15.465465465465467,0.5000177664177162,1.9068662669868621
15.515515515515517,0.5000094121583869,1.90689180456641
15.565565565565567,0.49999895166446506,1.9069333591602153
15.615615615615617,0.49999315006100564,1.9069644792084497
15.665665665665667,0.499996503415576,1.906961076525588
15.715715715715717,0.5000062100335176,1.9069282212124914
15.765765765765767,0.5000159377123775,1.9068868646520094
15.815815815815817,0.5000191072397564,1.9068649583820332
15.865865865865867,0.5000133595001134,1.9068785049693617
15.915915915915917,0.5000029462075878,1.9069164456756584
15.965965965965967,0.4999945505170682,1.9069550869448788
16.016016016016017,0.49999424562952155,1.90696616808513
16.066066066066067,0.5000019744056983,1.9069435723857067
16.116116116116117,0.5000124503150932,1.9069028552331466
16.166166166166168,0.5000189302078142,1.9068696497213797
16.216216216216218,0.500016480711453,1.906869458107235
16.266266266266268,0.5000072110417754,1.9068999627222532
16.316316316316318,0.4999972981460546,1.9069410951643395
16.366366366366368,0.4999932290636874,1.9069662823567453
16.416416416416418,0.4999982050700098,1.9069559269123606
16.466466466466468,0.500008398128629,1.9069195867438578
16.516516516516518,0.5000171461415929,1.9068804748990467
16.566566566566568,0.5000184673498657,1.9068654014682007
16.616616616616618,0.5000113594166526,1.9068852454909129
16.666666666666668,0.5000009064133846,1.9069250195133116
16.716716716716718,0.4999938850914312,1.9069596294658313
16.766766766766768,0.49999537528182364,1.9069636494409306
16.816816816816818,0.5000041439017313,1.9069356751241193
16.866866866866868,0.5000142037067462,1.9068949376516129
16.916916916916918,0.5000190051379768,1.906867254628453
16.966966966966968,0.5000149067842798,1.9068740145776646
17.017017017017018,0.500005001205016,1.9069085574934157
17.067067067067068,0.4999959664609854,1.9069477070323109
17.117117117117118,0.4999937284665796,1.9069665288649456
17.167167167167168,0.5000001162674764,1.906949657865879
17.217217217217218,0.5000105188285564,1.9069107848920666
17.26726726726727,0.5000179531586103,1.9068757515642838
17.31731731731732,0.5000174343310917,1.90686716189564
17.36736736736737,0.5000092364506534,1.9068928147296424
17.41741741741742,0.49999900182499374,1.9069335153939686
17.46746746746747,0.4999936011511978,1.9069621620528892
17.51751751751752,0.4999969991161753,1.9069596484401616
17.56756756756757,0.5000063401092611,1.906927250032844
17.61761761761762,0.5000157151497835,1.9068874164429084
17.66766766766767,0.5000192228655446,1.906865560225632
17.71771771771772,0.500012669599774,1.9068810417875552
17.76776776776777,0.5000024721046623,1.9069183557504747
17.81781781781782,0.4999950884815634,1.9069532317371019
17.86786786786787,0.499994446385573,1.9069651269119474
17.91791791791792,0.5000021480690104,1.9069423629450188
17.96796796796797,0.5000129114532134,1.9069005809755133
18.01801801801802,0.5000182226500177,1.9068723817394688
18.06806806806807,0.5000162113355624,1.9068707830159595
18.11811811811812,0.5000073577089361,1.906900041264226
18.16816816816817,0.4999968712960875,1.9069433789493888
18.21821821821822,0.49999401062995225,1.9069631110033836
18.26826826826827,0.4999985097294539,1.906954379001845
18.31831831831832,0.5000078689803541,1.9069210703475101
18.36836836836837,0.500017412239492,1.906878655845726
18.41841841841842,0.5000176736956173,1.9068687035229295
18.46846846846847,0.5000110203800299,1.906887112814076
18.51851851851852,0.5000012602366894,1.9069243149901915
18.56856856856857,0.4999943482691399,1.9069583086422663
18.61861861861862,0.4999960533403137,1.906960745661538
18.66866866866867,0.5000043105056392,1.9069343953588542
18.71871871871872,0.5000137850698597,1.9068958415310784
18.76876876876877,0.5000183309897507,1.906869750886275
18.81881881881882,0.5000143410694773,1.9068766258828098
18.86886886886887,0.5000050445574399,1.9069090329997769
18.91891891891892,0.49999647659662716,1.9069464533181204
18.96896896896897,0.4999944640711653,1.9069634189952789
19.01901901901902,0.5000005378693474,1.9069474691348571
19.06906906906907,0.5000102655672125,1.9069111584330312
19.11911911911912,0.5000173729765127,1.9068772618260483
19.16916916916917,0.500016746710704,1.9068704850716893
19.21921921921922,0.5000089943778009,1.9068943874349238
19.26926926926927,0.4999994491027506,1.9069323077301492
19.31931931931932,0.49999428700946563,1.9069603875590275
19.36936936936937,0.49999741338205295,1.9069570037150132
19.41941941941942,0.5000063877751262,1.9069264491206246
19.46946946946947,0.5000151548492373,1.906889277611571
19.51951951951952,0.5000179922259674,1.9068690395606605
19.56956956956957,0.5000126384344267,1.9068820454396516
19.61961961961962,0.5000030149003664,1.9069173094193705
19.66966966966967,0.49999558568474234,1.906951320103049
19.71971971971972,0.49999528931977205,1.906962345349058
19.76976976976977,0.500002473427655,1.906940715164205
19.81981981981982,0.5000121248842125,1.9069030260175022
19.86986986986987,0.500017780531488,1.9068743541618973
19.91991991991992,0.5000153759461576,1.9068736318745394
19.96996996996997,0.5000069535119684,1.9069020693817182
20.02002002002002,0.4999979183945061,1.9069396971104409
20.07007007007007,0.4999940039174502,1.9069623192346647
20.12012012012012,0.49999934333658247,1.906951132733068
20.17017017017017,0.5000087783247448,1.9069173924501825
20.22022022022022,0.5000161432490589,1.906883538323156
20.27027027027027,0.5000175455844855,1.906869463299812
20.32032032032032,0.5000110511419379,1.9068876385377154
20.37037037037037,0.5000002446273453,1.9069285715697242
20.42042042042042,0.4999951749298482,1.9069550893703708
20.47047047047047,0.49999645310994434,1.9069589829817002
20.52052052052052,0.5000037838201227,1.9069358774802003
20.57057057057057,0.5000144153120812,1.9068926370852808
20.62062062062062,0.5000174739055042,1.9068731715376013
20.67067067067067,0.5000138173641683,1.9068790489174472
20.72072072072072,0.5000053670883321,1.9069082964569997
20.77077077077077,0.4999966940032858,1.9069463316307402
20.82082082082082,0.49999522497503657,1.9069603262872732
20.87087087087087,0.5000009562049769,1.9069452997884884
20.92092092092092,0.5000100259649308,1.906911426048959
20.97097097097097,0.5000167950638845,1.9068790554625146
21.02102102102102,0.5000160386750082,1.9068734725771028
21.07107107107107,0.5000087480105998,1.9068959781833326
21.12112112112112,0.49999981895480977,1.9069315407682765
21.17117117117117,0.4999949751982709,1.9069579345202838
21.22122122122122,0.4999980109949543,1.9069543183894586
21.27127127127127,0.5000064419019259,1.906925568335238
21.32132132132132,0.5000146428650563,1.906890654866891
21.371371371371374,0.5000172817963044,1.9068718065952066
21.421421421421424,0.500012172494967,1.9068843578443306
21.471471471471475,0.5000031550354235,1.9069174218006206
21.521521521521525,0.499996216352613,1.906949417777346
21.571571571571575,0.49999595130017266,1.906959515202947
21.621621621621625,0.5000027755631006,1.9069389369815868
21.671671671671675,0.5000118071612006,1.9069036843440907
21.721721721721725,0.5000170132847017,1.9068768204460376
21.771771771771775,0.5000148796253664,1.9068760269669651
21.821821821821825,0.500006825802666,1.906903200933366
21.871871871871875,0.49999833651089165,1.9069384642870333
21.921921921921925,0.4999951417591514,1.9069584223345197
21.971971971971975,0.499999773265478,1.9069494043085755
22.022022022022025,0.5000083563261778,1.906917840905556
22.072072072072075,0.5000156806002831,1.9068850102860915
22.122122122122125,0.5000175510593442,1.906870426227159
22.172172172172175,0.5000099860703555,1.9068918138140292
22.222222222222225,0.5000004187700794,1.9069279749022412
22.272272272272275,0.49999589108203374,1.9069526251686606
22.322322322322325,0.4999971018923215,1.9069561651773914
22.372372372372375,0.50000466833834,1.9069317313263205
22.422422422422425,0.500013403989237,1.9068961002567786
22.472472472472475,0.5000168115353373,1.9068755980911436
22.522522522522525,0.5000134961194981,1.9068806771030071
22.572572572572575,0.5000049573776476,1.9069107730926806
22.622622622622625,0.49999725648524646,1.9069444153006974
22.672672672672675,0.4999959233679993,1.9069575646843357
22.722722722722725,0.5000009758310201,1.9069448475949868
22.772772772772775,0.5000097913302955,1.9069115925586606
22.822822822822825,0.5000167994717677,1.9068786328733247
22.872872872872875,0.500015395766707,1.9068761435991675
22.922922922922925,0.5000085967311626,1.906897092224992
22.972972972972975,0.5000002060870421,1.9069306864680862
23.023023023023026,0.499995470500803,1.9069562804889728
23.073073073073076,0.499998591826559,1.9069517118831438
23.123123123123126,0.5000064779834134,1.906924797086389
23.173173173173176,0.5000141708910417,1.906891875111503
23.223223223223226,0.5000165822542147,1.9068745639800873
23.273273273273276,0.5000117143196003,1.906886630478479
23.323323323323326,0.5000032988704236,1.9069175068606063
23.373373373373376,0.4999967868794744,1.9069477401900745
23.423423423423426,0.4999966487230133,1.9069564920431996
23.473473473473476,0.5000030759541174,1.9069371738970118
23.523523523523526,0.5000114805138027,1.9069043577153357
23.573573573573576,0.5000163629242845,1.906878864249178
23.623623623623626,0.500014295742875,1.9068789033687426
23.673673673673676,0.5000067067344405,1.9069043231177654
23.723723723723726,0.49999882758671,1.906937019583144
23.773773773773776,0.49999594525820185,1.9069558825224957
23.823823823823826,0.5000000250378502,1.9069474646728468
23.873873873873876,0.5000082785527354,1.906917488325702
23.923923923923926,0.5000152003115884,1.9068867611801852
23.973973973973976,0.5000158953007539,1.9068760265150877
24.024024024024026,0.500009789079162,1.9068926875490089
24.074074074074076,0.500001587452735,1.9069249293728285
24.124124124124126,0.49999614426895017,1.906951643281567
24.174174174174176,0.4999961701001383,1.9069582915039733
24.224224224224226,0.5000058012487733,1.9069274578099775
24.274274274274276,0.5000140050514911,1.9068940941519488
24.324324324324326,0.5000160484530006,1.906878396608767
24.374374374374376,0.5000128957272263,1.9068834298574138
24.424424424424426,0.5000049629834737,1.9069114762994395
24.474474474474476,0.4999977886296107,1.9069428907419455
24.524524524524526,0.4999966946951474,1.9069545432247437
24.574574574574577,0.5000015829544812,1.9069418851257582
24.624624624624627,0.5000098391086141,1.9069106358697219
24.674674674674677,0.5000156301526039,1.9068829682776691
24.724724724724727,0.5000147088409158,1.906879007135132
24.774774774774777,0.5000084476650231,1.9068982563392727
24.824824824824827,0.5000004325493308,1.9069305531716576
24.874874874874877,0.4999961996617585,1.906953544453591
24.924924924924927,0.49999919028821327,1.9069490329785548
24.974974974974977,0.5000065031004518,1.9069240639450524
25.025025025025027,0.5000137141352523,1.9068930422543802
25.075075075075077,0.5000158599651546,1.90687737592958
25.125125125125127,0.50001123912094,1.9068889725258749
25.175175175175177,0.5000034255048307,1.9069176914421164
25.225225225225227,0.49999737650006487,1.9069459181179125
25.275275275275277,0.49999736917090915,1.9069534975725555
25.325325325325327,0.5000033927167539,1.9069353424702218
25.375375375375377,0.5000111818404767,1.906904863847882
25.425425425425427,0.5000156885626634,1.9068811693398375
25.475475475475477,0.5000136536973712,1.9068817682173007
25.525525525525527,0.5000065679727184,1.9069055266202668
25.575575575575577,0.499999288726994,1.9069358077250416
25.625625625625627,0.499996659926107,1.906953274965287
25.675675675675677,0.5000005318930596,1.9069449362866087
25.725725725725727,0.5000082300468411,1.906916988088079
25.775775775775777,0.5000146039773787,1.9068886337530102
25.825825825825827,0.5000151303538132,1.9068789106438893
25.875875875875877,0.5000095415419101,1.9068944127348588
25.925925925925927,0.5000018449020812,1.9069245978115792
25.975975975975977,0.49999673941493944,1.9069495282060684
26.026026026026027,0.4999974019480783,1.906953540686934
26.076076076076077,0.5000061906965744,1.9069257110796312
26.126126126126128,0.5000125645658301,1.906898366934963
26.176176176176178,0.5000154121166915,1.9068807481811405
26.226226226226228,0.5000124839183364,1.9068854356960832
26.276276276276278,0.5000047756725147,1.9069127889560247
26.326326326326328,0.4999984629595112,1.906940675744521
26.376376376376378,0.4999973284886474,1.9069520476138566
26.426426426426428,0.5000018733355414,1.9069402594191966
26.476476476476478,0.5000098430864384,1.9069100052112196
26.526526526526528,0.5000148993864933,1.9068855594656757
26.576576576576578,0.500014114869706,1.906881498746469
26.626626626626628,0.5000083964413663,1.9068989729589705
26.676676676676678,0.5000006680986491,1.9069302342447576
26.726726726726728,0.49999674258197824,1.906951602522797
26.776776776776778,0.49999971611283855,1.906946659267759
26.826826826826828,0.5000065421075299,1.9069233165960144
26.876876876876878,0.5000132398107018,1.9068944276096853
26.926926926926928,0.500015248435916,1.9068796760613773
26.976976976976978,0.5000108270913703,1.9068910280941553
27.027027027027028,0.5000035231505524,1.9069179424722176
