E_initial,L_initial,type
1.84,55.19830711607263,none
1.84,144.42879089432887,none
1.84,146.59976097700908,none
1.84,137.49216803067546,none
1.84,46.86915126468278,none
1.84,143.80809288717688,none
1.84,78.38420408015543,none
1.84,120.93525555068535,none
1.84,131.56902917158723,none
1.84,75.20498980848438,none
1.84,86.34708633475707,none
1.84,55.58327136378441,none
1.84,116.07923720797692,none
1.84,69.62741604860398,none
1.84,119.729841754769,none
1.84,87.99187671800944,none
1.84,18.05578173069446,double
1.84,139.85078924582336,none
1.84,95.09157046789184,none
1.84,68.06254741207836,none
1.84,32.30450197869069,none
1.84,102.35178508084583,none
1.84,72.75002420642612,none
1.84,56.74303064703702,none
1.84,134.03700400601554,none
1.84,80.77492743784182,none
1.84,139.8105288681126,none
1.84,72.78634613460274,none
1.84,111.18603539241671,none
1.84,72.79325534445398,none
1.84,79.36202402394409,none
1.84,96.24439454738756,none
1.84,54.99865754267765,none
1.84,49.50612732205217,none
1.84,99.03014288514763,none
1.84,138.00643089003924,none
1.84,81.55810464234213,none
1.84,117.94758770589124,none
1.84,90.34950668575127,none
1.84,146.17550608488418,none
1.84,2.3720172887800914,none
1.84,146.20258406760755,none
1.84,137.3074595802208,none
1.84,134.19810682232583,none
1.84,90.25679300529394,none
1.84,100.01034864883613,none
1.84,133.54776682025255,none
1.84,131.2827601957336,none
1.84,139.76636138209633,none
1.84,107.38450679230597,none
1.84,85.44444555000373,none
1.84,79.47408368751266,none
1.84,144.07103092835675,none
1.84,95.21842053962374,none
1.84,136.38007079217795,none
1.84,76.98485062203532,none
1.84,144.68183420825804,none
1.84,67.44302359721247,none
1.84,37.9829033175976,none
1.84,45.78091305503141,none
1.84,94.10299230437873,none
1.84,139.24671467087882,none
1.84,111.69136749519046,none
1.84,118.26278676928762,none
1.84,131.05053910164725,none
1.84,127.28694395927505,none
1.84,144.8346431262026,none
1.84,136.00721419061117,none
1.84,39.60412949156962,none
1.84,137.8698155139773,none
1.84,143.96850830378824,none
1.84,136.21885070872335,none
1.84,90.19836943108456,none
1.84,112.43324401875752,none
1.84,141.40502068470445,none
1.84,143.07753821115412,none
1.84,71.34781408917218,none
1.84,122.75472490163035,none
1.84,102.64851028240261,none
1.84,117.2531971806132,none
1.84,71.02328704999222,none
1.84,112.81922684566347,none
1.84,100.79041074989883,none
1.84,86.24684044799446,none
1.84,118.39511680097756,none
1.84,128.34328889158928,none
1.84,133.9096996159325,none
1.84,108.85298850051693,none
1.84,124.6982677355811,none
1.84,44.43205997325175,none
1.84,87.46505030362165,none
1.84,91.3700120558342,none
1.84,129.31495873436216,none
1.84,37.40889805173124,none
1.84,135.38821442926806,none
1.84,119.48764779425959,none
1.84,107.69831340233314,none
1.84,59.29302224402188,none
1.84,75.40452088663284,none
1.84,124.52090444782986,none
