E_initial,L_initial,type
0.8046666666666666,131.3467450090272,none
0.8046666666666666,126.03790595259393,none
0.8046666666666666,119.1112475173773,none
0.8046666666666666,109.99173269563137,none
0.8046666666666666,115.33152520169045,none
0.8046666666666666,107.75659760101794,none
0.8046666666666666,133.21177864700982,none
0.8046666666666666,104.65835859134029,none
0.8046666666666666,52.485907049425705,none
0.8046666666666666,125.96942077805696,none
0.8046666666666666,136.06400101821276,none
0.8046666666666666,128.29763113128791,none
0.8046666666666666,94.54751109555505,none
0.8046666666666666,104.83937206178877,none
0.8046666666666666,77.04254604074801,none
0.8046666666666666,120.1392423171745,none
0.8046666666666666,43.55804600360209,pbar_electrons_2
0.8046666666666666,131.42587350569636,none
0.8046666666666666,66.26126296168002,none
0.8046666666666666,96.10356880977837,none
0.8046666666666666,79.11817891825896,none
0.8046666666666666,22.204982862021087,double
0.8046666666666666,136.95521925496422,none
0.8046666666666666,140.31117628694,none
0.8046666666666666,66.1946828406056,none
0.8046666666666666,122.32312368394604,none
0.8046666666666666,125.66750277544148,none
0.8046666666666666,144.89493581964305,none
0.8046666666666666,70.86814889029269,none
0.8046666666666666,93.3313344226372,none
0.8046666666666666,130.57978578741745,none
0.8046666666666666,16.017894661482952,double
0.8046666666666666,135.53751277910806,none
0.8046666666666666,125.479701451611,none
0.8046666666666666,106.26265904971108,none
0.8046666666666666,123.30868880411737,none
0.8046666666666666,92.06293318188902,none
0.8046666666666666,45.23783504145339,pbar_electrons_2
0.8046666666666666,122.02633876446734,none
0.8046666666666666,135.1354060228956,none
0.8046666666666666,33.99249017286918,pbar_electrons_2
0.8046666666666666,141.3861922875507,none
0.8046666666666666,131.92645683567665,none
0.8046666666666666,132.98626180745657,none
0.8046666666666666,33.33780393648427,double
0.8046666666666666,45.91739127453789,none
0.8046666666666666,145.36333299160648,none
0.8046666666666666,144.08272773723047,none
0.8046666666666666,126.71743286848766,none
0.8046666666666666,106.63140057344009,none
0.8046666666666666,27.903455829457588,double
0.8046666666666666,82.96866605269871,none
0.8046666666666666,97.1247609857922,none
0.8046666666666666,29.87994963597026,double
0.8046666666666666,140.64573386564135,none
0.8046666666666666,139.78582627387027,none
0.8046666666666666,97.47238109990107,none
0.8046666666666666,96.55865177644962,none
0.8046666666666666,102.29580922352442,none
0.8046666666666666,86.01220057068801,none
0.8046666666666666,93.39759593850475,none
0.8046666666666666,128.83792771410853,none
0.8046666666666666,108.48657755690769,none
0.8046666666666666,21.32232914406163,double
0.8046666666666666,143.87981433015185,none
0.8046666666666666,120.46606399536807,none
0.8046666666666666,77.5162156680405,none
0.8046666666666666,120.90941395445614,none
0.8046666666666666,120.07058894433199,none
0.8046666666666666,126.15419717070479,none
0.8046666666666666,129.65213600009793,none
0.8046666666666666,30.39020216776694,double
0.8046666666666666,84.54927536901123,none
0.8046666666666666,130.3392478590236,none
0.8046666666666666,48.815036212620996,none
0.8046666666666666,76.65090495658688,none
0.8046666666666666,43.20461511134502,none
0.8046666666666666,133.84755955741153,none
0.8046666666666666,41.02872307406884,pbar_electrons_2
0.8046666666666666,54.65723609046278,none
0.8046666666666666,48.86285067070521,none
0.8046666666666666,127.206186281644,none
0.8046666666666666,53.768806118024024,none
0.8046666666666666,79.44932967800231,none
0.8046666666666666,73.65680530372019,none
0.8046666666666666,54.39146773362481,none
0.8046666666666666,56.93772569815762,none
0.8046666666666666,130.44617499052657,none
0.8046666666666666,122.36703970955364,none
0.8046666666666666,92.33966725607736,none
0.8046666666666666,111.33096660989033,none
0.8046666666666666,66.52750249132993,none
0.8046666666666666,88.77897632043604,none
0.8046666666666666,11.628610354987545,double
0.8046666666666666,13.738758323903635,double
0.8046666666666666,133.09026346961085,none
0.8046666666666666,138.2059776050817,none
0.8046666666666666,58.03313436268391,none
0.8046666666666666,66.35932661563022,none
0.8046666666666666,111.35183700566903,none
