p_num,e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
5,5,NOT Converged after 20 iterations,718.205,1.406,0.000,-0.002,1.408,0.000,0.000,"[-5.68106258e+05  6.57170055e+05  1.50976139e+05  6.55947926e+05
  2.29545892e+03 -8.44254272e+06  2.55005277e+05  9.11041300e+06
  4.11551718e+06 -1.65719448e+07  2.85042249e+07 -1.95022580e+06
 -1.72390380e+07  2.01368780e+06 -1.13441562e+07 -9.31137367e-09
 -2.23525826e-06 -8.19883234e-09 -1.74727888e-06 -1.20234679e-08
  2.27983083e+04  4.30696356e+03  1.08905449e+04 -7.99139169e+03
  5.14413954e+03  1.45100575e+04 -8.32513741e+02 -1.03548477e+04
  3.08030499e+02 -5.47024109e+03]"
