E_final,E_electrons,L_final,type
2.7914196235294106,"[-1.127568488496535, -1.0713082129511136]",89.59326182067558,none
1.6932725801041912,"[-1.9934003793470623, 0.04539265860644906]",62.77894560389449,none
2.7896627949537933,"[-1.0774042484593491, -1.065310013486339]",83.78866533113805,none
2.7785432857551644,"[-1.0710250937799757, -1.0466578716497268]",63.72583912948293,none
2.7821975594806334,"[-1.0891703113360478, -1.0624948933316247]",87.5682597005782,none
1.655679905835914,"[0.06377640437260865, -1.9625311459101629]",55.55888219395112,none
1.3712484677040304,"[-1.8778693266392394, 0.08225023404239852]",26.74905087803033,none
2.6843895035952867,"[-0.9628138692497443, -0.9495351897018516]",66.64190331689804,none
1.5822400687491733,"[0.16186460905964065, -1.9990457432490818]",58.31689895153642,none
1.6774916191054794,"[0.06457336060523441, -1.9970231236604203]",53.64933542828563,none
2.7695618424623776,"[-1.1206775924825596, -1.0968102459902447]",86.97345032112287,none
2.783447664870001,"[-1.0962997979833142, -1.0771083674204995]",72.48214248912666,none
1.63334748693633,"[0.10951273242023636, -1.9980616500881567]",49.95783330748997,none
1.5764599077145351,"[0.1576218005165608, -1.9884966204619892]",40.41238843074512,none
2.777404664844915,"[-1.050051553069991, -1.108486372633406]",70.2648162122061,none
1.6539487579842491,"[-1.9940167342377295, 0.08438127966456631]",62.32206565231471,none
2.704560870448965,"[-0.9839850333231763, -1.0510184006714018]",78.60619810281133,none
2.8025381071658173,"[-1.0981555907060412, -1.0787424496730087]",75.6813656110416,none
2.804729475770716,"[-1.0921832753439886, -1.092433536048092]",84.63476450425851,none
1.3279616397666005,"[-1.877603515780159, 0.1821122603929085]",45.043404478596806,none
2.7411865600830883,"[-1.0211578802387158, -1.0703059201901026]",83.8248949600605,none
2.68512421212498,"[-0.9482822387847405, -0.9700127488703105]",44.60452468962843,none
2.799857517379922,"[-1.0841045395430937, -1.0866094290042387]",90.2773610724358,none
1.5714038399377772,"[0.10375126287183249, -1.8984169479643034]",39.51381803078611,none
2.798307605345464,"[-1.1013600806699477, -1.095656686847752]",82.80339958524425,none
0.7500113804098671,"[0.13087233215390495, -1.2231000681124067]",28.281626134105178,none
2.7952876147152925,"[-1.0678926446495927, -1.0673032529334936]",79.83917626617323,none
0.9583494724934799,"[-1.2512300748940193, 0.038158686054146206]",20.051673078618922,none
2.8014988551315922,"[-1.0896239680099395, -1.0738451997814242]",89.49802043262031,none
2.8053039879040327,"[-1.0915242218871566, -1.0945227001897844]",64.82940604040165,none
2.8053089637877884,"[-1.0955271728220026, -1.0889355080214402]",64.66568517642514,none
2.7985778815903815,"[-1.1106095342452713, -1.0744531386307548]",73.55120136034257,none
2.78980928103807,"[-1.1041484707353926, -1.088592826173097]",78.47953580206153,none
2.7915783489845705,"[-1.070994236944237, -1.0949109343035366]",89.03352807448553,none
1.5941801242352067,"[0.14157076922628217, -1.9907695159004475]",37.81130299218306,none
1.6199421440389377,"[-1.9937564028935104, 0.11869187725020727]",40.03931265203923,none
1.052111950643363,"[0.18310124376530434, -1.4508024728792641]",25.022826348542566,none
2.7731528659704066,"[-1.0491307803749474, -1.120965709899006]",86.29982047593816,none
1.647194452053933,"[-1.997394729754668, 0.09403719729094506]",35.89038670449992,none
1.716114074227632,"[-1.9989590053538047, 0.025473811456871928]",49.35074028207322,none
1.7366642913306674,"[0.00632598130532794, -1.9976462197013325]",63.22201442594166,none
1.734169984078188,"[0.008378271400840829, -1.9973450742920602]",68.17358171567027,none
2.201032927538668,"[-0.722624010806305, -1.0118171168843946]",47.661023487169324,none
0.8283141044111793,"[-1.035169568531855, 0.014855833007033642]",25.34965425344864,none
2.7908634582484204,"[-1.1242826118657718, -1.101590729942858]",70.8025256971543,none
1.631469375075383,"[-1.999027540848246, 0.11243889726720516]",44.08261404951073,none
2.785205190516115,"[-1.0730692312384256, -1.089301616466455]",63.82158962634129,none
1.6265947368750564,"[0.11732134895088007, -1.9990548372781003]",57.302131116443064,none
2.8050337941665027,"[-1.0843907080491753, -1.0910621110726437]",85.0838784203016,none
2.8059327236994567,"[-1.095350023818764, -1.0931118964485576]",89.61036475804617,none
1.435716044166601,"[0.13833722806264084, -1.8277528203091378]",41.53398831042834,none
1.546313783481974,"[-1.9695158605169074, 0.11115644946780642]",35.1256574976418,none
2.8016988539653718,"[-1.1048882894722822, -1.1003946585654032]",84.29393048595092,none
2.8024680420434676,"[-1.0852532804028399, -1.0857284091794015]",57.73694889517306,none
2.548282390426256,"[-0.9756143245857628, -1.1362914474845272]",81.46915578396468,none
2.7959726402179177,"[-1.1105733863432206, -1.0664963436736827]",82.65575914416013,none
1.5428699786180473,"[0.12801155005175205, -1.9262342827762333]",44.32067828971079,none
1.3376193668491423,"[0.1221475788063553, -1.7047453122270215]",22.449426656407578,none
1.1344135996927194,"[0.051746171310615194, -1.453182227673799]",36.739313511625625,none
0.8724935250700846,"[-1.3312584664419724, 0.18749166591276206]",28.428220138716746,none
2.8057222962397295,"[-1.0881470926910604, -1.0935936038281109]",69.26755263006106,none
2.7847217943522433,"[-1.1252229605883075, -1.0481182991154978]",69.09362936820028,none
2.8006058910932206,"[-1.0968353687100416, -1.078802923379433]",54.77508873373822,none
1.6398355190426612,"[-1.99853794719004, 0.10334327090511769]",72.8803770788463,none
2.8013019335817133,"[-1.0764573413501806, -1.0937910077769382]",71.7864152629733,none
2.780081511302451,"[-1.111262783432092, -1.0481125795142736]",81.74030288139083,none
2.8053874446344325,"[-1.088076487606776, -1.09099015447081]",58.20978487613735,none
1.4905411979088894,"[0.25209913863673333, -1.9970075463206567]",55.18303903071638,none
1.6074751266707035,"[-1.9800175834661728, 0.11785100149858047]",57.08824825840376,none
1.480193127291454,"[-1.9990278635909016, 0.2635792462623692]",61.07955447820292,none
1.6727569610585864,"[0.06235241751383993, -1.990278905254201]",33.511723116476844,none
2.7440717187666963,"[-1.0037794572754466, -1.0738814786767032]",85.1033876504381,none
1.6605486165702863,"[0.07608261475958865, -1.9965964432568806]",40.37177499924154,none
1.0462495160074778,"[0.25243608851876115, -1.5748960469622542]",22.968439824905538,none
1.5382198909110618,"[0.1988712417702651, -1.9923866539690713]",44.15205968248502,none
2.804195349867333,"[-1.0905384866606052, -1.1044338281356676]",90.57862385224853,none
1.3124948539132166,"[0.16381873412264558, -1.7366770808571939]",19.87022104927453,none
2.801789976572716,"[-1.0871001117580055, -1.0963126886872514]",79.74064827199405,none
2.6979583413553363,"[-1.0089559693052514, -0.9870269711996547]",61.078791078479185,none
2.6645922404744598,"[-1.2470913386815061, -0.9395432825332083]",71.08827711753833,none
2.7108913853660823,"[-1.12320490201603, -0.9824856020333341]",90.16669136162015,none
0.914596484754256,"[-1.3562112499031567, 0.18774996356339277]",28.256747084621164,none
1.7095735090528863,"[-1.9966953043271647, 0.03233680843135729]",56.56284082428999,none
2.806282089485247,"[-1.0941216627733823, -1.0921036827952904]",87.75748011024132,none
2.7646193392270577,"[-1.1345813759895336, -1.0346785670850394]",59.49756785637564,none
1.6410645735415483,"[-1.9965520777211292, 0.0916587168284577]",31.922779501313226,none
2.512263033323821,"[-0.7782898059056788, -1.3294662378340232]",73.56368143758272,none
1.5238299751417297,"[-1.9971445676359676, 0.21572737326140934]",75.87327826722316,none
2.8052718484758343,"[-1.0923175832911571, -1.09601470340879]",88.08977716550437,none
1.769051737716016,"[-0.042164552653116534, -1.9363290529902033]",77.54601911533682,none
2.805153960712807,"[-1.0842590993405157, -1.091756998888902]",84.61412741947377,none
2.8025644018377003,"[-1.0988065092976043, -1.097694671755208]",78.49165965598618,none
2.8048027553223407,"[-1.0963293136333943, -1.0869160512610558]",69.49793719694426,none
1.5763940727681125,"[-1.9712195640071848, 0.13383425781018693]",44.336744684786055,none
1.7167451532475044,"[0.010725866090804352, -1.9816951928087556]",53.18708145945161,none
2.7906078082554306,"[-1.0675304873404667, -1.059941322152782]",78.5931761411743,none
2.7820515604430898,"[-1.1502994127568629, -1.0640178718578304]",78.8249745776048,none
1.8020863223653796,"[-1.7686117604967275, -0.12357172011174533]",73.66635749413854,none
1.5412832688630227,"[-1.984002872639278, 0.18832889279462323]",54.244173383776285,none
0.7491839891112607,"[-1.022752109317974, 0.007772672867142467]",26.00116837800283,none
