time,r_p,r_e1,r_e2
0.0,10.003015022353821,0.5714248,0.57143186
0.09474243261218912,9.998274370127278,0.5714984596762804,0.5715758632583384
0.3619318129326173,9.98490494824399,0.5713623205964925,0.5731842692782914
0.5889896454976524,9.97354360283692,0.5709335807393074,0.5747965796873442
0.8160474780626876,9.962182260713798,0.5711261199472855,0.5753269962016074
1.0449523810462473,9.950728499477195,0.5709500912842302,0.5744005368520012
1.2425165597830723,9.94084294323216,0.5714504979977347,0.5729957988393799
1.4400807385198973,9.930957389975326,0.5715145074013693,0.5719044648482374
1.7101068449527776,9.917446051957404,0.5715160703161035,0.571993133350716
1.9707111327588969,9.904406160719981,0.5712316715118905,0.5735933088338176
2.231315420565016,9.891366274424675,0.571021460711847,0.5751040100513913
2.4769632339981302,9.879074770809899,0.5710293590433118,0.575162088482012
2.7248093848976707,9.866673272557037,0.5711529827169468,0.5738748508248382
2.98262287205852,9.853773042571374,0.5715010618968348,0.5723545489076101
3.2404363592193697,9.840872818145085,0.5714299782916787,0.572047680368744
3.5463961737683984,9.825563501286794,0.5712432924615742,0.5735179970684424
3.7768775113434447,9.814030907074965,0.5710157503933103,0.5748499433107422
4.007358848918491,9.802498316276411,0.5710913550388288,0.5753029091344137
4.250546250092581,9.790329955883164,0.5709871003741482,0.5745318191619947
4.463950284998275,9.779651868121817,0.5714527530237618,0.5733196297774951
4.677354319903969,9.768973783929551,0.571295447745219,0.5724097131362603
4.919766679473861,9.756844216837209,0.5715573581269294,0.572437296947665
5.177807747882203,9.743932642920624,0.5711370948525796,0.5736020807617683
5.391471757522736,9.733241563119625,0.571122131698969,0.5747251413779614
5.6051357671632696,9.722550486310032,0.5710644262506989,0.5752679360347152
5.850581420645451,9.710269159141504,0.5709926570920462,0.5748244356961393
6.094187289315864,9.698079892890028,0.5713552676554756,0.5736704838945037
6.362078057786767,9.684675492473705,0.5712962586535433,0.5726758370577055
6.610206280723647,9.672259952480074,0.5715064919279558,0.5727766863805251
6.848114617227055,9.660355787848717,0.5710955240434089,0.5737138161762444
7.049197981860397,9.650294229281782,0.5712574019953989,0.5746364761125229
7.249699581266237,9.640261783038303,0.5709579993801042,0.5751729478636892
7.495189539075645,9.627978269342604,0.5711127809930208,0.5749737086792893
7.740679496885054,9.61569475945997,0.5711749681113436,0.5740630212060702
8.014428443982082,9.601997268069788,0.5713735427709729,0.5730948275739507
8.28817739107911,9.588299783218229,0.5712908056795747,0.5730193798105243
8.553577352621172,9.57502006011184,0.5712917809279825,0.5738322817540276
8.775602402263889,9.56391067623711,0.5711236703129149,0.5746654822863555
8.997627451906606,9.55280129562604,0.5709765841956889,0.575111218471586
9.244719932842427,9.54043762922304,0.5711928862174375,0.5748839633841223
9.491812413778248,9.528073966704119,0.5710653159723944,0.5741280119649181
9.746351721537483,9.515337695294503,0.5714194182734099,0.5734167984883646
9.980612127113202,9.503616115411267,0.5711570792677837,0.5732883450376502
10.234943557553066,9.490890256515208,0.5713920779351283,0.5737873003438246
10.423919834386828,9.481434545326573,0.5710488583969391,0.5743559707154504
10.61289611122059,9.471978836680623,0.5710993409761854,0.5748236577114547
10.864716761336155,9.45937861991431,0.5711190865294514,0.5749871682006498
11.137858538569247,9.445711573458246,0.5711356347729006,0.5745453394286874
11.410411842980713,9.432073977236877,0.5712091209886034,0.5738993520572924
11.683167028509404,9.418426285831055,0.5712904388830522,0.573606593011038
11.938767847732054,9.405636943539731,0.5712126799008385,0.5738459296396342
12.194368666954704,9.392847606812746,0.5711753561975685,0.5743665986814577
12.462948502249386,9.379408852274576,0.5711161259116468,0.5747846131908882
12.717514551365483,9.366671300434797,0.571137308642923,0.5747910474871227
12.9492794429367,9.355074638284307,0.5712105430390877,0.5745047692950455
13.201746755820796,9.342442107443498,0.5711220952329145,0.5741254373411243
13.451074066294364,9.329966695943662,0.5712996850500505,0.5739423648597201
13.70793267791239,9.31711445206233,0.5711038751911819,0.5740518485645395
13.964791289530417,9.304262213885165,0.5712854962915478,0.5743390368950003
14.20159971865203,9.292413215653658,0.5710434694299543,0.574564800780085
14.43442138614409,9.280763703220254,0.5713285742245562,0.5746274343165652
14.690776147552679,9.267936687688822,0.571026885096206,0.5745194244646227
14.89749869088091,9.257593082327686,0.5712941983237337,0.5743813017465286
15.104221234209142,9.247249480260745,0.5711212217319225,0.5742788146856723
15.353715893953195,9.234765730786277,0.5711880697666627,0.5742509756771269
15.66556562803426,9.219161982051375,0.5710797317076907,0.5743158144914998
15.86295891381383,9.209285193243584,0.5711957126712854,0.5743563259128851
16.060352199593403,9.199408407047631,0.5713354284572307,0.574372793616643
16.301622582657,9.187336185958308,0.571105022332005,0.574374613095193
16.525444970244703,9.176136996880828,0.5713558377504416,0.5743934469295651
16.731509409391354,9.16582634833861,0.5710497434205851,0.5744409634265398
16.937573848538005,9.155515703090552,0.5711717259913962,0.5744973162057705
17.213533747501355,9.14170777281896,0.5710726104078367,0.5745090491658097
17.45983829314773,9.129383683677975,0.571202088503502,0.5744017961974874
17.655588952831977,9.119589111214875,0.5713086321075119,0.5742580833514939
17.851339612516224,9.10979454133463,0.571135543134738,0.5741269583489176
18.082106303240767,9.098247913950832,0.5714446498862606,0.5740839201344708
18.31287299396531,9.08670128948268,0.5711327980351392,0.5742159356888473
18.559999779275923,9.074336076302032,0.5712712419291004,0.5744899886519046
18.785696397413584,9.063043145134197,0.5710548095869883,0.5747027871098886
19.045876111067475,9.050024827212646,0.5711526521400573,0.5747024716631444
19.31621258220589,9.03649831346811,0.5711350757446265,0.5743704971547672
