time,re1_x,re1_y,re1_z,re2_x,re2_y,re2_z,pe1_x,pe1_y,pe1_z,pe2_x,pe2_y,pe2_z,rpbar_x,rpbar_y,rpbar_z,ppbar_x,ppbar_y,ppbar_z
0.0,0.06641123132748733,-0.38781225630116045,0.414388108264716,-0.06643191455791786,0.3878236996733829,-0.41438381884779096,1.0393160075075325,-0.6557075747943236,1.128717206526326,-0.6145695874347333,-0.7777742367255152,-1.342173632888594,-10.0,-0.01036057995804927,0.03036497553163591,48.4796392329811,0.0,0.0
2.5025025025025025,0.06641501038379717,-0.38783264654460875,0.41442182599733635,-0.066409112364109,0.3878301038309578,-0.41443564896117846,1.0595159516336454,-0.6480456649911731,1.1141568966920816,-0.5931309953422164,-0.7712753116321974,-1.3553653490051165,-9.91740833401144,-0.010360613619036589,0.030365002892297353,48.479886785392644,-3.972242803871762e-05,3.2323616721605264e-05
5.005005005005005,0.06642266546809178,-0.3878559325782459,0.41446000084298673,-0.06637797361207842,0.3878463090454322,-0.4144677488679637,1.0799970393752536,-0.6396130176990872,1.0989164534229827,-0.5711744055093414,-0.7652462651331415,-1.3679164897303302,-9.834816239196625,-0.010360715999850596,0.030365086330771424,48.48014268768511,-8.064907723579951e-05,6.589884570066523e-05
7.5075075075075075,0.06652661844114365,-0.3879348583160205,0.41459325642265954,-0.06629741319815777,0.38793018715278754,-0.4143741546784455,1.100706344818698,-0.6301115818264993,1.0826650815267804,-0.548743889921088,-0.7594334709463934,-1.3801099659099374,-9.75222370099077,-0.010360889260814438,0.030365227933360786,48.48040733083417,-0.00012283396905582458,0.00010076833909811799
10.01001001001001,0.06692792384112389,-0.38817462815703596,0.41500284921759306,-0.0661090573119822,0.38817260809940013,-0.4139810902786832,1.121558322863211,-0.6190389148012945,1.0648398950121647,-0.5259138996642841,-0.7533867735472797,-1.3924516367647162,-9.669630704174725,-0.01036113565009998,0.030365429872966497,48.480681110164284,-0.00016634849990074097,0.00013696866526982922
12.512512512512512,0.06769430319374317,-0.3885926687811813,0.4157205192891035,-0.0657777336917257,0.38864403819551413,-0.4131417360675621,1.1425842243710265,-0.6065238682766766,1.045526267621452,-0.5027501739426337,-0.7466405156526916,-1.4054855245830946,-9.587037232831424,-0.010361457507965112,0.03036569440951504,48.48096439087682,-0.00021129810246103874,0.00017452394701857198
15.015015015015015,0.06818778754705165,-0.3888408937446364,0.41614715508244887,-0.06534369639714621,0.3893109109253316,-0.41189916675831223,1.164157996813251,-0.5946764201395167,1.0269017591854146,-0.4792506686671725,-0.7391340318574606,-1.4193416057750063,-9.504443270290944,-0.010361857270990059,0.030366023885780486,48.48125756327702,-0.0002578050804768442,0.0002134211737624039
17.51751751751752,0.06740335846129948,-0.38844220450215133,0.41545648553783837,-0.06496747868735238,0.38994289407070576,-0.41068540005875326,1.1865880140837557,-0.5856311459946364,1.0111696136890127,-0.455301458779003,-0.7319113719657904,-1.4329826377215118,-9.421848799087071,-0.01036233747932506,0.03036642072881874,48.48156135630962,-0.00030591995792564195,0.0002535528546008855
20.02002002002002,0.06675167736656368,-0.38813779277917626,0.4149279311716818,-0.06490820810038023,0.3901024854759273,-0.41037368174056416,1.208889827329641,-0.57429809648947,0.992895612744639,-0.4306109810103253,-0.7272903092749237,-1.4439684869993212,-9.339253800967118,-0.010362900789314082,0.03036688747566048,48.48187670539012,-0.00035560904556999624,0.0002948702538657461
22.52252252252252,0.06827487455712669,-0.3888474980307608,0.4161558856297774,-0.06529267168619082,0.38948896905024444,-0.4116052915525836,1.2306081709018373,-0.5567138715655603,0.9680659005462829,-0.4047187072396817,-0.7266698821839489,-1.450603814239153,-9.256658256824991,-0.01036354996366654,0.03036742678649763,48.48220329607848,-0.00040697501914414445,0.00033788638590757653
