time,re1_x,re1_y,re1_z,re2_x,re2_y,re2_z,pe1_x,pe1_y,pe1_z,pe2_x,pe2_y,pe2_z,rpbar_x,rpbar_y,rpbar_z,ppbar_x,ppbar_y,ppbar_z
0.0,0.06641123132748733,-0.38781225630116045,0.414388108264716,-0.06643191455791786,0.3878236996733829,-0.41438381884779096,1.0393160075075325,-0.6557075747943236,1.128717206526326,-0.6145695874347333,-0.7777742367255152,-1.342173632888594,-10.0,-0.01036057995804927,0.03036497553163591,36.359729424735825,0.0,0.0
2.5025025025025025,0.06641171294456362,-0.3878305676435037,0.4144182484549664,-0.06641289127477601,0.3878253260471558,-0.41444388541069727,1.059476537396719,-0.6480726721014785,1.114198284285186,-0.5931723344434177,-0.7713095267443354,-1.3553165584621685,-9.938056198666782,-0.010360613525673109,0.030365002822652032,36.359975939519764,-3.955759683069279e-05,3.2198932975623033e-05
5.005005005005005,0.06641539339335374,-0.38785136673554127,0.41445214952372866,-0.0663852809641238,0.387837090037975,-0.4144836302188373,1.0798340401107254,-0.6397079226570208,1.0990664444809781,-0.5713507661830493,-0.7653383399716132,-1.3677706400191254,-9.8761119721074,-0.010360715242383644,0.030365085757538105,36.36022862750482,-7.997618868495985e-05,6.538452719060859e-05
7.5075075075075075,0.06651244048395923,-0.3879261668352649,0.41457832255473065,-0.06630865469502502,0.38791593730388596,-0.4143988296507677,1.1003336198481986,-0.6303304378966164,1.0830050359477152,-0.5491539097992779,-0.7596071274248402,-1.3798206905259192,-9.814167309601014,-0.010360886663902258,0.030365225953203987,36.36048771864186,-0.00012128820524567283,9.957522608194458e-05
10.01001001001001,0.0668993657591977,-0.3881580449333871,0.41497433639494197,-0.06612563637923745,0.3881510352435145,-0.41401915665081307,1.1208882245707366,-0.6194559121444386,1.0654690193977012,-0.5266604787433926,-0.7536707533413896,-1.3919687737446065,-9.752222200056316,-0.010361129394629652,0.03036542507224957,36.36075343592036,-0.00016354105247118903,0.00013478250410260597
12.512512512512512,0.06764866612605475,-0.38856785205827116,0.41567773091170235,-0.06580123189379271,0.38861180498394665,-0.4132004450578125,1.1415213695679642,-0.6071971336135743,1.0465260177595705,-0.5039408450725372,-0.7470691140065236,-1.4047538355747091,-9.690276631989523,-0.01036144508931056,0.030365684821017435,36.361025962946805,-0.00020681225934280001,0.00017100522744726207
15.015015015015015,0.06816049497495374,-0.3888267645880483,0.4161226967552824,-0.06537297578436614,0.38926770772880376,-0.41198074938447343,1.1625864582957097,-0.5955708428852654,1.028254261051609,-0.4809998962530069,-0.7397278158298606,-1.4183204843877781,-9.628330593493699,-0.010361835454532425,0.030366006943382873,36.36130549215341,-0.00025119341651564666,0.00020820831551576346
17.51751751751752,0.06743303498643059,-0.3884550104499433,0.4154786737180645,-0.06499386779794813,0.38990023360131226,-0.4107688113092895,1.184405178445714,-0.5867811149248617,1.0129313082093336,-0.45773484438335277,-0.7326204907362469,-1.431705612455398,-9.566384072219915,-0.010362302252659035,0.030366393219479003,36.36159250603109,-0.00029670893637929004,0.000246271053165202
20.02002002002002,0.06667690278409198,-0.38809758652666204,0.4148588266761603,-0.06491451700955574,0.39009000002874966,-0.4103990959967286,1.2060815583168707,-0.576286524854147,0.9957013280633659,-0.4338777096925814,-0.7279642826437221,-1.4425814584574486,-9.504437055408074,-0.010362847310595813,0.030366845486244604,36.36188768890236,-0.0003432988833320113,0.0002851138057223561
22.52252252252252,0.06811233217018077,-0.3887724889457734,0.41602543330161296,-0.06527446215728269,0.3895239654901326,-0.4115337377791554,1.2270044024866873,-0.5594045429803215,0.9717635685459733,-0.40898837923533166,-0.727236062022013,-1.4491910657921243,-9.442489529859456,-0.010363472509720527,0.030367365648715925,36.36219062196615,-0.00039102086459343423,0.00032515456995582453
