E_final,E_electrons,L_final,type
0.40414625949216276,"[-1.089196971504338, -1.0953990424892666]",80.52955518592813,none
-3.2649705198042955,"[0.03689012410008499, 0.02332868882693727]",3.808978644175302,full
0.39711762818377716,"[-1.085376541185707, -1.08603006064279]",76.99294593407036,none
0.4059211183037649,"[-1.0889841655403905, -1.0920583661171075]",56.07899056123352,none
0.4047368846652875,"[-1.0919013700838485, -1.0920236348046721]",100.7793956791358,none
0.4028228299242132,"[-1.0915509369213552, -1.0897679998376035]",46.95864030073921,none
0.40295441820688493,"[-1.0876757800968762, -1.0916210989302173]",94.35321745423232,none
0.39808304933854505,"[-1.0872803666868616, -1.0880890824775746]",68.46793259631303,none
0.39879190073699267,"[-1.084599105693576, -1.0846494454523965]",96.91499866116271,none
0.4057526686787382,"[-1.091494020194037, -1.0918757876370555]",73.4621794955226,none
0.3969370330565632,"[-1.0906812354202566, -1.0847916800744382]",82.96954852914365,none
0.40463726405746225,"[-1.0900881412614187, -1.0897690215044584]",69.71482983659338,none
0.4026057387399937,"[-1.088127709397, -1.0872748294369203]",52.99628312451564,none
0.3998940632188991,"[-1.0880372666956473, -1.0892527581512446]",93.76491448100468,none
0.3961535844551958,"[-1.0841542441519474, -1.0835016229156138]",95.73725738686841,none
-2.813393234457619,"[0.12625595407520349, 0.024368148739307087]",24.194083021031922,full
0.4062372829142271,"[-1.0910411365852695, -1.0913296502067333]",76.92384850091638,none
0.4006691700612224,"[-1.0880881525569355, -1.0855818435616602]",45.25648131882832,none
0.3967871226955919,"[-1.0922083944311198, -1.09166077459053]",97.33833767667196,none
0.4038650526470559,"[-1.085821116204154, -1.0931490338178336]",51.563983037839286,none
0.39853300489683596,"[-1.0882702061805434, -1.0857458196678653]",99.258814796966,none
0.40530119146340393,"[-1.0917636112510176, -1.0914701794590667]",87.78606969416401,none
0.4036368458026287,"[-1.0922154627324945, -1.0876586514115718]",66.17651347605728,none
0.3917506812201662,"[-1.080769037875129, -1.0815497519216533]",89.93428893803531,none
0.4026550028718475,"[-1.0851498885282043, -1.0911426115229148]",103.38948834412906,none
0.4059157886067254,"[-1.0936152977799134, -1.0906842584972511]",54.552961557805176,none
0.38851748751945736,"[-1.0824257596125717, -1.0805937546392235]",88.55843970165664,none
0.3918693816119162,"[-1.0829144286960466, -1.0800391468882304]",88.0798416235634,none
-1.0685557069590481,"[-0.8170181562378847, 0.1515675184263191]",36.257275445497,partial_1e
-2.762719322549483,"[0.016079773175024833, 0.08711447694715127]",26.52417170349533,full
0.37739563938361786,"[-1.0739720284715397, -1.0780528247388608]",84.85738602940623,none
0.4026483139068592,"[-1.085892036351306, -1.0885094388428387]",90.63985294133562,none
0.39640715203514465,"[-1.0911530723579297, -1.08374371321434]",76.91643884296164,none
0.40366207253475694,"[-1.0916788211553388, -1.0863281138643424]",67.41773183136311,none
-2.863735418170783,"[0.11664452825861077, 0.08319747561650423]",30.309312073990725,full
0.3874151652485476,"[-1.0828238960144354, -1.0814650092066027]",50.12239001458846,none
0.4046027896902552,"[-1.0940832297846923, -1.0890165952277777]",100.68974687038009,none
0.39261487326466926,"[-1.0816385062483533, -1.0829937336572577]",46.16338537584875,none
0.390487912166401,"[-1.0791783386892937, -1.0797210217807103]",100.08190031249958,none
0.39667498923846445,"[-1.0802534421760102, -1.0855491121305827]",93.01443189175475,none
0.40093171428042246,"[-1.0888904928349952, -1.0906832035029184]",91.1869233639251,none
0.40688587995382675,"[-1.0915495097626824, -1.092084378742137]",85.03174156627539,none
0.40216402540552204,"[-1.0883178456102969, -1.0986839590627722]",89.61902549656166,none
-0.8547257864750084,"[-1.1136052767787805, 0.1600172939429237]",37.89564329335313,partial_1e
0.39355571554164526,"[-1.0740287934442196, -1.0919984092700128]",89.40742554144771,none
0.40583839861006554,"[-1.092151307724937, -1.0923412282835594]",54.45804135296882,none
0.4022794890758156,"[-1.0878627071528226, -1.089704208171926]",51.19472011644189,none
0.39733696772496063,"[-1.0897731619424116, -1.0843682149410685]",88.04422438220841,none
0.3916471095127668,"[-1.090971604840073, -1.0837590520581997]",54.607241880785175,none
0.4062955672674212,"[-1.0930779484115387, -1.0907971847625624]",99.27847583379881,none
0.40643673148087545,"[-1.0935402152619187, -1.0923003141728198]",52.424245508682425,none
0.36572203645796675,"[-1.0595602916731506, -1.0638411115265307]",61.6813974716988,none
0.3504564541196932,"[-1.0571913346078687, -1.0602967627709114]",47.95939440573616,none
0.4020925378254768,"[-1.0843672871176522, -1.093150258284797]",70.56720423434649,none
0.3899155757429965,"[-1.0855588937807812, -1.0753504770381461]",45.22311504219458,none
0.4042987339623759,"[-1.0907169968322274, -1.0887617587455796]",71.93656237001221,none
0.4052754902110235,"[-1.0949162416346012, -1.0884835232845802]",84.67350198091479,none
0.40314183229264533,"[-1.0884397628574005, -1.0915173928895125]",65.95625146706091,none
0.40616391779954236,"[-1.092533860703603, -1.0918469194882812]",73.19987860568537,none
0.4055201979763975,"[-1.0946360635548729, -1.0872323265959989]",95.92466707576378,none
0.40534991495007644,"[-1.0955842613903006, -1.0929048932059273]",58.64173794466426,none
0.40350784104833604,"[-1.0924005668207508, -1.0921841567213915]",97.25357412276438,none
0.39824375140720436,"[-1.085563733139181, -1.0832023765772265]",94.35797555775352,none
-2.917357283822228,"[0.192203140684332, 0.05488675020871395]",21.92581935310784,full
0.4065391103339957,"[-1.0919457752596955, -1.091440696656138]",79.90900390019507,none
0.40582120728382565,"[-1.0943072657059776, -1.0908286242477674]",54.61200470675715,none
0.4066058808338513,"[-1.0934908451276506, -1.091839117296279]",62.46163437975844,none
0.39382260356609033,"[-1.0827943235828243, -1.087330613849058]",85.24367211295458,none
0.402276189425202,"[-1.0938994639467332, -1.089285907665659]",78.28560033605228,none
0.3989240483200416,"[-1.0902153125359488, -1.0862571217440666]",60.40738298463336,none
0.4057143572719529,"[-1.090609072237115, -1.0895967240521456]",79.57808420111064,none
0.40318235331210917,"[-1.0885905582298767, -1.0915045513081543]",94.8849609614158,none
0.40593259155328537,"[-1.0905795603287745, -1.0923377132265935]",75.48376361393073,none
0.4002988398228378,"[-1.0935604706107118, -1.0882341209421076]",74.5908359066222,none
0.4031850854188739,"[-1.087164406399168, -1.0900692360509587]",96.40911256194846,none
0.40580788181189975,"[-1.0885457503299427, -1.0917973971475718]",97.64526772885982,none
0.398778827829405,"[-1.0907444918489921, -1.0907805046753438]",59.450130305597085,none
0.4016188486129787,"[-1.0865682115043558, -1.0915229899311933]",89.00686245627148,none
0.3993528862537663,"[-1.0849228260875656, -1.0945547983966568]",92.00710067609768,none
0.3867863587236638,"[-1.074463588501944, -1.0727811279091846]",72.77265510137082,none
0.4063151446657238,"[-1.093444201004478, -1.0931416364824171]",53.77490106077345,none
0.4045285917522818,"[-1.0945283429248889, -1.088019278296569]",100.15830517815371,none
0.405616228807289,"[-1.0897008831997774, -1.092860976235257]",81.56163510327292,none
0.4009802372314474,"[-1.0886778804993549, -1.0881742680507327]",83.21020115423688,none
0.39144640426261523,"[-1.0795144677126927, -1.0783745526002633]",49.954677012545126,none
0.3835249831367589,"[-1.080632426034309, -1.072315917970461]",56.11566207885021,none
-0.7483572750344301,"[0.08500925079525105, -1.3466109363422216]",39.77317771382209,partial_1e
0.38980429489331375,"[-1.0892262550296692, -1.0924251076929656]",100.70527818804923,none
0.3756683920427135,"[-1.0727487993613405, -1.073571796116005]",74.333708151036,none
0.3819019976739801,"[-1.0752542292183738, -1.0762325275708817]",52.488417323791666,none
0.40421021702124094,"[-1.0888193840841436, -1.0899139196504048]",102.35703095494637,none
0.4067028985672668,"[-1.090619513712669, -1.0926281447014787]",55.80573554551711,none
0.4018086075510134,"[-1.0898128105995766, -1.0862398039863437]",67.07876445181799,none
0.3995197423958884,"[-1.0884249814458373, -1.0861631654237929]",56.84920875665954,none
0.4022656168313179,"[-1.0948257127985443, -1.0874330566503736]",86.1065057421112,none
0.40410532298856666,"[-1.0916176720251323, -1.0896794236281888]",97.88023029730728,none
0.40467225034418247,"[-1.0904569564401028, -1.0910727494855657]",93.77636208603843,none
0.35070427013824035,"[-1.059670206350193, -1.0592880994423095]",68.93859169920316,none
0.3911556135721288,"[-1.0779887120102247, -1.0875175693801102]",56.818097062892875,none
0.39240100974271536,"[-1.083686408839104, -1.0829530382212507]",93.29658222345338,none
0.3956492673505913,"[-1.0847348364854956, -1.0837459393931197]",66.55985668687114,none
-2.9868712278244853,"[0.18686930988409267, 0.12617558636653842]",16.818397563991553,full
0.40400400374898354,"[-1.0898477779247817, -1.089561212163062]",55.8442502681594,none
0.3748622801255966,"[-1.07372920360816, -1.062175166349245]",43.64526173815447,none
0.39093473701777653,"[-1.086139268792584, -1.085686896255454]",91.38651301143747,none
0.40515566717199814,"[-1.0911901145111282, -1.0917543372471898]",95.86810344977988,none
0.4042843467492433,"[-1.0915611280490598, -1.0875870685030917]",69.21555172006171,none
0.4022956407367218,"[-1.0876057346036663, -1.0902717842172174]",78.11121357596551,none
0.401136819779051,"[-1.087630906805468, -1.0894894143047646]",77.51940717219207,none
0.39475494383748155,"[-1.0816737510090046, -1.0834251898938612]",86.03912631201412,none
0.40337882826724336,"[-1.0905881179685548, -1.0917009412891217]",63.20541768884756,none
0.4051059849719644,"[-1.0922974574620303, -1.0913699518532924]",68.59398506677704,none
0.40683935641132324,"[-1.0907898392968605, -1.091995174085251]",101.12546948054838,none
0.38170840489725616,"[-1.0897866009820443, -1.0699926427568085]",98.67638693109663,none
0.4065528915425726,"[-1.0919277373715763, -1.0919606139348137]",99.67529823251454,none
0.40171062964306425,"[-1.0869268174293705, -1.0928706182256427]",66.07150746875818,none
0.40363984221171756,"[-1.0930028607533182, -1.0882195725435904]",99.6124818434963,none
0.37623424801625505,"[-1.069216691090746, -1.0759333159493814]",48.64593280140281,none
-2.8913519927644753,"[0.21155439846654178, 0.010556533842728285]",23.86129786843641,full
0.3475518468623914,"[-1.0674995899931887, -1.0440539550222838]",46.9177243479026,none
0.37420323728115296,"[-1.090827051954618, -1.0692420556912448]",82.80925789750704,none
0.4066751498732181,"[-1.0911563091507857, -1.0935116859630591]",49.92571955379868,none
0.4047078910836007,"[-1.090920690129419, -1.0918931518105885]",52.94091463552443,none
0.4051130042751123,"[-1.0911235291982848, -1.0951403060356313]",49.729761256794234,none
0.4032005130746219,"[-1.0869288706102065, -1.0870091089292382]",78.17752276896908,none
0.4014777317010437,"[-1.0858383507333516, -1.0862318053842077]",80.58963018971104,none
-2.8767819840673234,"[0.1202491293126276, 0.0892065121992403]",28.860794966712586,full
0.3908716069669085,"[-1.077266684093256, -1.0783187985226972]",45.58617041813683,none
-0.8005972302731964,"[0.06975036787666108, -1.0360726327379475]",37.65776808158106,partial_1e
0.3908505773840153,"[-1.0817346764240958, -1.0827919459962276]",80.94198960983132,none
0.40518227568876686,"[-1.0951504648483952, -1.0895966533048327]",77.3705830778332,none
0.3889860350192116,"[-1.0789170677263282, -1.0776837413424958]",65.96724958555106,none
0.38570505060129434,"[-1.0774322928515283, -1.0824781349117978]",94.10561006030696,none
-2.779938131923009,"[0.11226789108011306, 0.004183217237296105]",30.73669840790307,full
0.36714975490143337,"[-1.0625774943838073, -1.065017655994945]",80.96358874343666,none
0.36970714099643787,"[-1.0726237493524844, -1.0692063762424835]",45.53801690575138,none
0.396917302362893,"[-1.0850526982730466, -1.0838512473743966]",46.88012582417916,none
0.4046152019257401,"[-1.0886449173569004, -1.0884504960964767]",86.75500948539235,none
0.40270340093859397,"[-1.092517446703812, -1.088925645242069]",58.63330482568655,none
0.3931266691995167,"[-1.082658513500327, -1.0828048191300066]",98.29896300858843,none
-3.383402994003141,"[0.005493124612601159, 0.06658831066133071]",4.340851256864545,full
-2.835641628859455,"[0.11132252999477651, 0.05655251250872161]",20.979700691172624,full
0.4008896851175204,"[-1.0862750826656669, -1.0855913095041512]",83.78534069566052,none
0.4023558027253088,"[-1.0932202033971372, -1.089910174088136]",72.2773269795807,none
0.39871705413217123,"[-1.0916177153033653, -1.089090244224192]",71.14677427025828,none
0.4021140648493464,"[-1.092381208935301, -1.0866996589003521]",74.92710981782083,none
0.3968054052813888,"[-1.0852395928308474, -1.0914260992875096]",57.83385363057552,none
-2.8075272883064937,"[0.0978372414733249, 0.02095602530062566]",14.667531046403646,full
-0.8988908004145129,"[-1.1817498500712036, 0.19370961710303994]",39.75401524263662,partial_1e
0.39974111640019144,"[-1.0881432328251543, -1.0875972105900393]",95.25724977422944,none
0.40051719258695506,"[-1.0842926133836248, -1.089855983143349]",96.93633744650782,none
0.40496776097988024,"[-1.090237859143349, -1.0902976358968233]",56.89213262032557,none
-2.9098116219697907,"[0.061011526101187416, 0.16787519493450231]",18.22482426492571,full
0.40628988851744363,"[-1.094310632119527, -1.0890427663246105]",72.79854167149402,none
0.4031961593490832,"[-1.0909966272055187, -1.0917296549450763]",84.87675141714944,none
