E_final,E_electrons,L_final,type
0.014904819000911142,"[0.9238294714700719, 0.9196859892931686]",56.30097750651069,none
-0.3437567186848017,"[-0.022491674766348925, 0.07563518771390579]",3.371964410558254,partial_1e
0.017573129719589263,"[0.3047705285140897, 0.29584736033498543]",57.1473961894637,none
0.012216274583766583,"[0.823479115524695, 0.8187719997057664]",38.443897523055824,none
0.20836194641330436,"[-0.9968893397555452, -0.9973436260502329]",73.168798484179,none
-2.4120069142731357,"[0.014677223029361558, 0.03884405593098836]",30.553397042728804,full
0.20588250832742858,"[-0.9711439226697973, -0.9607291520696011]",67.32594723212645,none
0.20534923425531462,"[-0.9825486505714677, -0.9799493501151275]",49.90777599792574,none
0.20508409492718024,"[-0.9533407447594131, -0.9565614268217248]",69.20409368302035,none
0.19276116084067219,"[-0.9911491684368681, -0.9957134861112554]",52.77537658944422,none
0.1814537063463823,"[-0.8572758351148386, -0.7579937181690974]",59.640941430137694,none
0.22230332099027608,"[-0.9214637445769115, -0.9134010308618821]",50.48716281029151,none
-1.1252048447987213,"[-0.5255204606165516, 0.0403446143945703]",38.07696465143366,partial_1e
0.21420323324499682,"[-0.8947456311165058, -0.8366646487430605]",66.97696341546144,none
0.01727231373085345,"[7.448898012969606, 7.448614731671733]",69.38059134895838,none
-2.6624632172897504,"[0.006064547246476449, 0.1461211485588962]",15.013116665306484,full
0.21859356790520662,"[-0.851524235566232, -0.84173017285633]",54.76441024518032,none
-2.168381874356484,"[0.08048945980901498, 0.019259096705882814]",30.370776582000392,full
0.05294572715365439,"[-1.7243412255344004, 0.03783093783688099]",71.09947205837494,none
-0.8912191083321637,"[-1.0863293784510932, 0.092979388077049]",36.28903758314924,partial_1e
0.0580143839932209,"[0.07225446158942012, -0.5992437868646097]",70.12089597751573,none
0.20794069992697622,"[-0.9947867219836583, -0.9935476478690022]",62.640390836927466,none
0.1985938825412048,"[-0.8633280577975311, -0.8770409102646901]",49.36098246946802,none
0.016363880680854113,"[5.671677920993112, 5.672653642924995]",65.27445897257071,none
0.20545728174615205,"[-0.9950046827543043, -0.9942811654160255]",73.94303120732903,none
-0.948993250450889,"[0.11526483245551607, -0.9118962395779344]",39.263471960211675,partial_1e
-0.19349731722769686,"[-1.570917469055905, 0.019370513026709]",65.11260873893133,partial_1e
0.025207834731059208,"[0.033161683499712095, 0.03163215716871183]",63.446949989515055,none
-2.3087106930474355,"[0.07863359264204764, 0.04062076813052951]",25.590719493303496,full
-2.594161657143005,"[-0.0009087847264873191, 0.06867645541933987]",20.443596252737397,partial_1e
0.0681849937898135,"[-1.6781356153747962, 0.04148637357515325]",58.52761759954706,none
0.2062028644896139,"[-0.7191963425420023, -0.7361690936927434]",65.2294866391823,none
0.2099898007549866,"[-0.9478954419692923, -0.9565665246136953]",56.52127365599827,none
-0.4975901023621235,"[-1.2588400981285615, 0.03486305545896643]",47.948599649646866,partial_1e
-2.914335790222702,"[0.11881783934435436, 0.1912139790515616]",21.050933179621836,full
0.01196664884051458,"[1.346402465140313, 1.3460111187236128]",35.98574397647455,none
0.20146934613841583,"[-0.6999359728281169, -0.8726815730517985]",72.17477141325423,none
-2.7845834342543503,"[0.08156400989032687, 0.10773730353798983]",30.560706856968057,full
0.004200938279689573,"[0.030126131855638994, -1.1577044736069475]",69.18802402970728,none
0.017461594632802377,"[1.0244251870758019, 1.0239226233375907]",67.52009346323237,none
0.05478456100237654,"[0.5311273177641341, -1.1991682799621195]",64.69016607346407,none
0.19971374017407784,"[-0.8499288667042111, -0.7877200206906696]",60.4637552800951,none
0.3593001045038461,"[-1.6746661130540246, 0.0021326179239188215]",66.42213502198278,none
-2.7466056150008167,"[0.01959436105689592, 0.17470198856863609]",25.84662422461335,full
0.21928491958163135,"[-0.9462660030748928, -0.9333408995654981]",63.90077618217164,none
-1.036138992760818,"[-0.7504613013498919, 0.0613697367923581]",38.69981966779679,partial_1e
-2.4054169153224843,"[0.0052667805164861685, 0.03127124607734609]",34.614874809880476,full
0.19370075014323623,"[-0.9559575019092674, -0.9531183412003787]",63.21631213440956,none
-0.9367706444600994,"[-1.0777120995158125, 0.15247026166712235]",37.86718810766543,partial_1e
0.20142608875920628,"[-0.6363431606710443, -0.7082413059618444]",71.7815717628167,none
0.01126062102003493,"[21.936075931128055, 21.9357444926489]",37.54811171921312,none
-0.26822804196200595,"[0.05958492601455294, -1.1507091302009325]",44.405373507791566,partial_1e
-2.52724007215789,"[0.029015169121648518, 0.03320612499783339]",31.16213539964054,full
0.19355937543746088,"[-0.9276960966014378, -0.9208097788458313]",50.59613347465577,none
-0.11402225679854983,"[0.08377427453368302, -0.05576389789895528]",33.36778759640631,partial_1e
