E_final,E_electrons,L_final,type
0.6191022518526632,"[0.9260728883135706, 0.9228195117988809]",111.90097058112156,none
0.7019459034038762,"[-0.45798511998492364, 0.06109950313488627]",3.8035701697194106,none
0.6252891460352112,"[0.30788438490155345, 0.29824176282877424]",110.11524019303565,none
0.6096544153290149,"[0.8250031938458929, 0.8210161505896985]",77.08186268413279,none
0.7961813525452017,"[-0.9926045104713055, -0.9918589330344203]",143.9659301719764,none
0.7141459008532791,"[-0.7763434918933565, -0.798113686893783]",65.42384532501096,none
0.8111279247481155,"[-0.9726171232494238, -0.9814749221951944]",132.34139608056765,none
0.8096858344537756,"[-0.9887563009526847, -0.9868157147893974]",96.23434499690518,none
0.8037731341753823,"[-0.9477164469164526, -0.9630947080376863]",136.15560631100723,none
0.7275430562503871,"[-0.9534458357720492, -0.9387068871368917]",103.43389626874547,none
0.7826976261817585,"[-0.8560434694644957, -0.8043346733597085]",115.51278409632545,none
0.8370458831211285,"[-0.9335536403651867, -0.9126033329340977]",99.34083637139702,none
0.8006896930203786,"[-0.9067000353941794, -0.9302018762335139]",75.24174372280785,none
0.7977580756234516,"[-0.8323815637095818, -0.8473932062281859]",131.31973783503702,none
0.6271971813446627,"[7.451209695321122, 7.450768312065101]",136.16206517290377,none
-2.016967260654712,"[0.10440760528991962, 0.0035801161670622923]",33.03310375703887,full
0.8241072353511047,"[-0.8727333304072368, -0.8313471894233927]",108.98899999929733,none
0.2200455940952546,"[0.11145127645310712, -1.7971297326684081]",63.87109683179063,none
0.6259703593472767,"[0.056610166886157026, -1.7265243740983296]",136.22308609964122,none
0.788333427588622,"[-0.9622217415537129, -0.9653947386626058]",72.2691814436759,none
0.6979575633588919,"[0.06939467715795103, -0.6419654636429821]",136.5225410675992,none
0.8040590188861024,"[-0.9958907853606622, -0.997644030479909]",123.13437492291891,none
0.7872385649351277,"[-0.8408503093077166, -0.8586700169092346]",94.45106778850665,none
0.628387010667852,"[5.67414376742828, 5.675219170946305]",127.89256770391978,none
0.8038604127815143,"[-0.998247085191915, -1.0009245696583617]",145.79359065643854,none
0.7820728686766787,"[-0.9319412902637322, -0.9447788622025821]",76.97794725789845,none
0.44801804360541503,"[-1.8215397159694398, -0.001528408894482089]",126.9746809282328,none
0.6421198935821828,"[0.03820209496467045, 0.03815579166642628]",124.75033862697094,none
0.1236595443427152,"[0.06499781950586782, -1.7701858471100054]",51.24106360715612,none
-2.0453672865546806,"[0.101884735499818, 0.017898329151580496]",36.66206800279123,full
0.6579964432016675,"[0.17534407122085238, -1.8105425704806821]",118.22635480915686,none
0.8179282305560579,"[-0.7806981848844614, -0.7116883839235608]",127.48535824872148,none
0.7824783202901496,"[-0.9354277046164952, -0.9237479542700241]",108.71869981942018,none
