E_initial,L_initial,type
0.606,98.27552690450365,none
0.606,1.3537459157802596,none
0.606,93.84691446427244,none
0.606,68.27274280660527,none
0.606,124.84119553871545,none
0.606,57.55225086283394,partial_1e
0.606,114.7107511837377,none
0.606,83.81307946241442,none
0.606,118.01316216689547,none
0.606,89.12786771287743,none
0.606,100.76183486053894,none
0.606,86.1519105423179,none
0.606,64.95457792326972,none
0.606,114.92352733612876,none
0.606,118.0968464373713,none
0.606,29.513758289297165,full
0.606,93.93556788030537,none
0.606,55.39619194447863,none
0.606,118.65004728418842,none
0.606,62.902208268727684,none
0.606,119.51986974954511,none
0.606,107.48044336185549,none
0.606,82.08703957140645,none
0.606,110.74729691467462,none
0.606,126.57360035290917,none
0.606,66.84188128178745,none
0.606,110.95240190059114,none
0.606,108.55078419562186,none
0.606,44.74760384415655,partial_1e
0.606,34.260579422547956,full
0.606,103.07287888738435,none
0.606,111.09782254853239,none
0.606,94.31240584312538,none
0.606,81.1449664888573,none
0.606,38.54079033804682,partial_1e
0.606,60.90252492534221,none
0.606,123.51839289262887,none
0.606,55.58016971080077,none
0.606,122.99964752839261,none
0.606,114.65296122551315,none
0.606,112.40416563825124,none
0.606,104.1375457897462,none
0.606,108.29931158206222,none
0.606,46.23119916497737,partial_1e
0.606,109.23084011079196,none
0.606,67.15378524434595,none
0.606,63.16975638729704,none
0.606,108.05793345871321,none
0.606,67.55983458380486,none
0.606,121.83049843449498,none
0.606,63.98014820434825,none
0.606,74.16707938265847,none
0.606,58.11349695070542,none
0.606,85.37253534024805,none
0.606,54.426828521471734,none
0.606,88.05049552520148,none
0.606,103.8976560637099,none
0.606,81.15683973167911,none
0.606,89.15366675706882,none
0.606,117.85831577152229,none
0.606,71.96080112257418,none
0.606,118.56394542833596,none
0.606,116.43377421801331,none
0.606,27.769324908666576,none
0.606,97.68920321443389,none
0.606,67.82778993474162,none
0.606,76.23194996482636,none
0.606,104.83348105758077,none
0.606,96.57056347539529,none
0.606,74.9139316099482,none
0.606,96.78609634561079,none
0.606,115.45334563233864,none
0.606,92.58351608423958,none
0.606,90.56568192894714,none
0.606,117.42397748288973,none
0.606,119.29040045716799,none
0.606,73.23757368743523,none
0.606,109.89419035869739,none
0.606,113.12607672011217,none
0.606,89.57700457668062,none
0.606,65.75797477055647,none
0.606,122.27496482333699,none
0.606,99.98369241726895,none
0.606,103.11902665395769,none
0.606,62.31104435560709,none
0.606,69.12870531034048,none
0.606,49.45417039544838,partial_1e
0.606,124.72509493956534,none
0.606,92.00877864920243,none
0.606,64.30821954657146,none
0.606,125.66036272690772,none
0.606,68.92615835638449,none
0.606,82.49496946843313,none
0.606,70.16354833656871,none
0.606,105.13636144129315,none
0.606,119.17274596518843,none
0.606,114.43148418109755,none
0.606,84.64482440320499,none
0.606,69.47309692700878,partial_1e
0.606,115.00831006226844,none
0.606,82.47452026524202,none
0.606,21.35983630748058,none
0.606,69.24876993389815,none
0.606,52.33575380948994,none
0.606,113.74738810955223,none
0.606,117.34333983656612,none
0.606,84.8727385496431,none
0.606,95.01257458398194,none
0.606,96.40937010534148,none
0.606,105.85189149460776,none
0.606,77.57617726791135,none
0.606,83.58812615849479,none
0.606,123.37794857650671,none
0.606,119.74762640403101,none
0.606,121.8008128620589,none
0.606,81.41611482249729,none
0.606,121.9821991365836,none
0.606,60.83337803502119,none
0.606,30.648732956049347,full
0.606,57.17916688305887,none
0.606,99.96818638074515,none
0.606,61.096305649250844,none
0.606,64.72763677401495,none
0.606,60.28964627303048,none
0.606,95.76106374459278,none
0.606,100.27819200765876,none
0.606,37.42340864256518,full
0.606,54.58683628133912,none
0.606,45.88636396083807,partial_1e
0.606,98.48171004208521,none
0.606,94.28381819210256,none
0.606,78.85041465756848,none
0.606,115.22700703954074,none
0.606,41.89770941148418,full
0.606,100.29142698902591,none
0.606,55.95413738866605,none
0.606,58.483333886128236,none
0.606,105.55534508107662,none
0.606,72.05479820555074,partial_1e
0.606,122.34812261788643,none
0.606,3.9722883975085788,full
0.606,26.25869737131153,partial_1e
0.606,102.52241068352511,none
0.606,86.60374668190268,none
0.606,87.39976043811286,none
0.606,92.20340626753573,none
0.606,69.31108415305287,none
0.606,22.226179039669727,none
0.606,50.358755497940614,none
0.606,117.69964937605837,none
0.606,118.58613210226457,none
0.606,70.55857344706735,none
0.606,24.78198618908993,full
0.606,88.93857216731216,none
0.606,104.80848631319485,none
0.606,52.67178994731945,none
0.606,64.8459861601789,none
0.606,64.54813811102255,none
0.606,96.37457932201893,none
0.606,49.87246169578563,partial_1e
0.606,78.01331860412073,none
0.606,78.4849505621414,none
0.606,118.61078731222827,none
0.606,84.74913813928133,none
0.606,66.77155548215674,none
0.606,120.74591952849734,none
0.606,110.74197838060456,none
0.606,74.6580493217739,none
0.606,62.888800174818826,none
0.606,103.45144855561391,none
0.606,65.83852226923514,none
0.606,97.13969333848841,none
0.606,71.57328245813333,none
0.606,91.47670590901423,none
0.606,55.19448470435737,none
0.606,94.20143912445333,none
0.606,73.28650109081833,none
0.606,84.39979380814889,none
0.606,109.44862403474062,none
0.606,117.95018666237806,none
0.606,105.39211684281116,none
0.606,95.6148526204127,none
0.606,43.836742558354366,partial_1e
0.606,119.31405540675085,none
0.606,124.81681456799622,none
0.606,79.48540046010514,none
