E_initial,L_initial,type
2.002,119.0830217495675,none
2.002,1.6403692700513126,none
2.002,113.71675643253778,none
2.002,82.72786493876355,none
2.002,151.27333601604508,none
2.002,69.73756495750058,none
2.002,138.99801210321735,none
2.002,101.55849659518377,none
2.002,142.99962971159226,none
2.002,107.99856427794708,none
2.002,122.09574601297822,none
2.002,104.3925192774264,none
2.002,78.70715791823689,none
2.002,139.2558385222769,none
2.002,143.10103212697547,none
2.002,35.76259147092693,none
2.002,113.82418009132805,none
2.002,67.12501207526219,none
2.002,143.7713600361549,none
2.002,76.22024802410347,none
2.002,144.82534662694655,none
2.002,130.23685934495307,none
2.002,99.46700899541489,none
2.002,134.19539108664537,none
2.002,153.37253615941498,none
2.002,80.9940526718899,none
2.002,134.44392215300715,none
2.002,131.53381927792506,none
2.002,54.221839858388265,none
2.002,41.51443856915201,none
2.002,124.89609839755984,none
2.002,134.6201321487923,none
2.002,114.28080448944662,none
2.002,98.32547444543586,none
2.002,46.70088188416342,none
2.002,73.79717950874446,none
2.002,149.67046151375538,none
2.002,67.34794273804731,none
2.002,149.0418842123906,none
2.002,138.92798650204355,none
2.002,136.20306217690143,none
2.002,126.18618307971268,none
2.002,131.22910334657172,none
2.002,56.01955104266445,none
2.002,132.35786078538823,none
2.002,81.37199484658028,none
2.002,76.54444306457994,none
2.002,130.93661917255585,none
2.002,81.86401543242937,none
2.002,147.6251957309095,none
2.002,77.52641598719121,none
2.002,89.8701864586215,none
2.002,70.41764149531251,none
2.002,103.44812999697673,none
2.002,65.95040910724825,none
2.002,106.6930842698667,none
2.002,125.89550243558001,none
2.002,98.33986156375231,none
2.002,108.029825653361,none
2.002,142.81199829155437,none
2.002,87.19678148887235,none
2.002,143.66702816945195,none
2.002,141.08584409891887,none
2.002,33.64881599956097,none
2.002,118.37255802644025,none
2.002,82.18870392699752,none
2.002,92.37224405313614,none
2.002,127.02946601338105,none
2.002,117.01707304895132,none
2.002,90.77516680141304,none
2.002,117.2782398549717,none
2.002,139.89783318440863,none
2.002,112.18586363036519,none
2.002,109.74080130233308,none
2.002,142.28569924741737,none
2.002,144.5472926943377,none
2.002,88.74388013997745,none
2.002,133.16165959967148,none
2.002,137.0778206826079,none
2.002,108.54279514198286,none
2.002,79.68065485335832,none
2.002,148.163767258497,none
2.002,121.15285049855149,none
2.002,124.9520168511529,none
2.002,75.50391927633594,none
2.002,83.76505705219951,none
2.002,59.92490942867807,none
2.002,151.13265388887456,none
2.002,111.48943927495752,none
2.002,77.9239485979229,none
2.002,152.26594228497734,none
2.002,83.51962561994999,none
2.002,99.96130830196684,none
2.002,85.01900336499286,none
2.002,127.39647408199397,none
2.002,144.40472767465639,none
2.002,138.6596169849531,none
2.002,102.56634365532216,none
2.002,84.18236536556965,none
2.002,139.3585719650666,none
