e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
12,Converged after 3 iterations,118.042,-205.144,187.760,-472.005,11.670,61.716,5.715,"[ 0.25234941  1.26451657  3.423399    0.25234939  0.08031655  3.4233912
  0.62392897  1.76149649  1.26451804  0.08031654  1.76149624  0.62392895
  9.36807958  2.07420962  7.25863825  4.92470014 -6.09741525 -2.24612212
 -5.88167936  0.61306412  4.37325526 -1.90177527  4.15844745  1.5780905
 -0.61016993  4.09000857 10.15485532 -0.15440748  8.875468   -2.33806238
 11.24321117  2.21014794 11.48198761  2.93404933 21.35479086  0.2446752
  4.50805414  1.41385315  0.31485485  4.50805416 12.62668504  0.31485571
  2.23896678  0.9449769   1.41385141 12.62668612  0.94497729  2.23896859
  7.44593981  2.01120159  1.96499421  2.40012804  8.24002254  0.77133189
 -8.36565953  2.0012669  -4.98443979  0.78884431  4.91920371  6.79426932
 -8.08352228  2.30884073  7.58068014  6.37597631  7.55590997 -3.09304361
  5.07952373 12.2610134  -0.04798259  9.44931287 25.98252833  4.1040265 ]"
