E_final,E_electrons,L_final,type
0.503922858973909,"[-1.0820734189169323, -1.975058789609632]",89.91024942057052,none
-3.0425959168891126,"[0.04818606738251367, 0.09425672493416165]",3.695801172476217,full
0.5018535602337518,"[-1.0923984127431174, -1.961155234047567]",85.59892857885018,none
0.5061071127593908,"[-1.0931007799828767, -1.9650427295184925]",62.31171251223478,none
0.49368177902696064,"[-1.065641650179774, -1.9799511967969705]",112.88419870511473,none
0.5040920698400037,"[-1.0906757074490034, -1.9659118143650247]",52.34489469814494,none
0.5058680536762701,"[-1.0988646029390634, -1.9597022374485709]",105.09618872425426,none
0.4982461819945529,"[-1.072032046395735, -1.9796222637295446]",76.38186775876075,none
0.5057895712896079,"[-1.0891671020193094, -1.9686227038368413]",108.34809472774535,none
0.5002184282818992,"[-1.090798311045482, -1.9610982160150263]",80.3678441194462,none
0.5028404231120177,"[-1.087158176394895, -1.9681236272503397]",93.11854527884793,none
0.5057621244891056,"[-1.0954040560043543, -1.9627507701001505]",78.68166936412162,none
0.5045242578143715,"[-1.0993510963414286, -1.9583310380154428]",59.09890569963528,none
0.502590906163999,"[-1.089328235106167, -1.9656994104351522]",103.68050380328891,none
0.4998096798885704,"[-1.0876942372157414, -1.9652731625199378]",107.11101238156563,none
-2.715140047295818,"[0.02975324753692028, 0.11460807436253247]",24.957619795716912,full
0.5060582288996188,"[-1.0985842075511965, -1.959285912408526]",85.62567835463787,none
0.49961913796892776,"[-1.0943556669520316, -1.9589999769492177]",50.52783233709501,none
0.5057635072005602,"[-1.102885143073877, -1.9540249922433746]",108.73563208362474,none
0.5058556414632254,"[-1.0871340214827065, -1.9707562686091586]",57.69000171970007,none
0.4904637899299103,"[-1.0574284219895176, -1.985456350341048]",108.48956119668337,none
0.5047525426185066,"[-1.0829802314232497, -1.9736671779793187]",97.72004802537552,none
0.5032090828435372,"[-1.0869091559356228, -1.9697025754114428]",74.09632558307078,none
0.48708556196076164,"[-1.0943461324146595, -1.9451044313584218]",100.40981145851453,none
0.49959990543813726,"[-1.0775237919294236, -1.9737532543618554]",114.69990004872258,none
0.5051730317647616,"[-1.1082650675952936, -1.9489640009774158]",61.016225636106235,none
0.49483235301244505,"[-1.1126411552303077, -1.9358602549960864]",100.69088912961963,none
0.49459468289316827,"[-1.0976092742347978, -1.949808670837045]",98.87605633017047,none
-0.7615934810198279,"[0.06599307434590616, -1.1897090447074765]",41.26308474821128,partial_2e
-2.710746958152537,"[0.043401190654524864, 0.10728391535207817]",29.523084032058094,full
0.49468559227791287,"[-1.0927924469849273, -1.9557509061085896]",94.30873786769003,none
0.5075250340689162,"[-1.0915312322764525, -1.96765734488562]",101.10830555038223,none
0.49559874961738726,"[-1.0854695880673575, -1.9614689093954645]",86.43789114729822,none
0.5038187961502859,"[-1.0896830960928026, -1.9673702986095358]",74.95720955917527,none
-2.7505382168857966,"[0.18442592058571033, 0.004689277442112017]",31.928596183361083,full
0.48001429109569116,"[-1.0673588310048177, -1.966720696564877]",55.8858543855258,none
0.5057229898321695,"[-1.0923906025442895, -1.9659015758043281]",112.82436250642735,none
0.4940068132015456,"[-1.0894394458139307, -1.958112340966707]",50.582883684562375,none
0.4873644543472145,"[-1.0804142187872205, -1.9608802803164023]",112.21960996753924,none
0.5045943832163444,"[-1.0899273793349562, -1.9672399242145717]",104.48416870075,none
0.5028031045140621,"[-1.085576560368212, -1.9704587834275538]",102.10634023722146,none
0.5076192724226691,"[-1.0918770866624508, -1.96751396336229]",95.22751108140106,none
0.4985231688803695,"[-1.0764688467565042, -1.9756129711304515]",99.41777387937464,none
-0.6300061874717219,"[0.0684009740981537, -1.4039996922820457]",41.686023200604964,partial_2e
0.49030796708267854,"[-1.0811874260623953, -1.9623366395426207]",100.03928012411427,none
0.5067219036309435,"[-1.0911188832699432, -1.9678025199047164]",60.858115774683775,none
0.5018899611043737,"[-1.082241248940373, -1.9722877194903747]",57.804337687150266,none
0.49619286493307246,"[-1.0991018217895647, -1.9516267289791804]",97.95727601127041,none
0.49890639332668574,"[-1.0790066371221791, -1.9732875735617401]",61.143284411538474,none
0.5061637491772851,"[-1.0905445031194527, -1.9674020415870803]",110.93947047512238,none
0.5070961541599653,"[-1.091235902337285, -1.9676260418086347]",58.81588647359891,none
0.47160661691554023,"[-1.0342268498060643, -1.9919719066617707]",68.07761530921618,none
0.45634224439912396,"[-1.0527855559768429, -1.9596672199731688]",53.801273550978316,none
0.5052070694843517,"[-1.100885540254914, -1.956571329296285]",78.74299519803351,none
0.48227043561004723,"[-1.0948717300816997, -1.9423016128634834]",50.408411209253984,none
0.4909874757330718,"[-1.085981568763327, -1.9583230603816366]",80.03872567491572,none
0.5052613828900415,"[-1.0978541568439348, -1.9597230315569345]",94.84239339927426,none
0.5028422812405546,"[-1.0894433609803462, -1.9670370193918578]",73.51499785114669,none
0.5027758837899889,"[-1.103820047394996, -1.951892652389108]",80.68426853788546,none
0.5053047866321098,"[-1.0886207772270389, -1.9690532949723953]",107.15686977649139,none
0.5049246414055018,"[-1.1026992501419408, -1.9542039535616398]",65.39714465605795,none
0.5040397743124752,"[-1.093205708692261, -1.9635867265692526]",108.32907086279342,none
0.5047444760734646,"[-1.091982624199775, -1.9658373944920435]",106.24786600884954,none
-2.615591315996569,"[-0.0011986841421951606, 0.0538554076115379]",27.055542485016385,partial_2e
0.4991729429026501,"[-1.093593981495265, -1.957953487519942]",89.19850627478692,none
0.5049642540311841,"[-1.0909923595765856, -1.9667522661613541]",60.647715782073846,none
0.506110435861754,"[-1.0927464532700268, -1.9656729899488243]",69.96549261062377,none
0.4943937056138538,"[-1.0716191882764974, -1.9763003180757361]",95.54633296107659,none
0.5057393549038091,"[-1.0882981412072525, -1.9694441527093485]",87.46333999069486,none
0.4994253635935819,"[-1.086970411477042, -1.9644421157422602]",67.47102915986865,none
0.5053513143611781,"[-1.084219655978715, -1.9740341877621963]",88.60801537174417,none
0.5037033910692978,"[-1.0820647412048436, -1.9747724266597217]",105.34651892467036,none
0.5064236887661507,"[-1.0845124441295995, -1.9738609667709324]",84.39765701164033,none
0.49912458405081134,"[-1.108854861551536, -1.943602131400096]",83.0076565032298,none
0.5022126961827591,"[-1.074787596478379, -1.9804522700151344]",107.43181695300459,none
0.5023861094817066,"[-1.0742135760500608, -1.9799052787124074]",108.4438283112599,none
0.4991157341041304,"[-1.0724154136538797, -1.980447945820202]",66.4449003484442,none
0.5066162397856898,"[-1.0948891699108718, -1.9634582921794985]",100.31515028614197,none
0.49681211485358406,"[-1.0880044869663914, -1.9603801399121399]",102.54481267824154,none
0.481378781142822,"[-1.0547229643407166, -1.9815060173818841]",82.57891562975733,none
0.5063814656505407,"[-1.0855589715515157, -1.9725796559024866]",59.81686282843062,none
0.506338058892355,"[-1.0914266913154973, -1.966515183243376]",111.83829032870538,none
0.5021296600879299,"[-1.1019481364952572, -1.9533859167511]",90.70533159204575,none
0.4879839382394307,"[-1.1196204355238448, -1.9230412976958233]",93.55183963080171,none
0.49844533894821247,"[-1.1149684341730188, -1.9369077289150134]",56.769039084133404,none
0.49090304863805617,"[-1.0831951139560185, -1.9617925958966276]",62.57751357804025,none
0.5068127939788452,"[-1.0949824032428257, -1.9635848110674137]",44.590216915753416,none
0.49362293487181486,"[-1.0652734263189707, -1.9822232645280007]",113.53595518017048,none
0.49232347762813466,"[-1.0748737470046026, -1.9713288069693873]",83.50157084178534,none
0.49395477425358547,"[-1.064426959085024, -1.9835767495515058]",57.85246320169736,none
0.5055534587578631,"[-1.085368069327976, -1.9724659604505883]",114.70922100465451,none
0.5027924908360962,"[-1.0795035255002718, -1.9758089701025248]",62.42589694774226,none
0.500572589680554,"[-1.076209536895522, -1.9779239827130866]",75.60493381311403,none
0.4954668168053408,"[-1.091526085375251, -1.958001282321079]",63.50192037146033,none
0.49673291497527683,"[-1.06770655727762, -1.9830289819070313]",96.47193882206601,none
0.5069389008501314,"[-1.0934033146128872, -1.965796460421143]",109.2839805054745,none
0.5041728029959113,"[-1.0883688985130144, -1.9682288816346967]",104.52481478797309,none
0.44398886820033284,"[-1.0428476223273475, -1.9559571956273238]",77.83449495032512,none
0.48047530763040275,"[-1.0432996513590556, -1.9917304468837933]",61.96449611330495,none
0.47802079437129547,"[-1.0838485010685233, -1.9456583304652333]",103.41871908500562,none
