E_initial,L_initial,type
1.006,126.6216764604312,none
1.006,1.744214279554301,full
1.006,120.91569503007472,none
1.006,87.96502469149355,none
1.006,160.8498266897844,none
1.006,74.15236242289102,none
1.006,147.7974026741609,none
1.006,107.98774593347828,none
1.006,152.0523461806466,none
1.006,114.83550772629742,none
1.006,129.8251238649515,none
1.006,111.00117889713881,none
1.006,83.68978330094527,none
1.006,148.07155101989034,none
1.006,152.16016796451058,none
1.006,38.02657356261396,full
1.006,121.02991923741924,none
1.006,71.37441959837788,none
1.006,152.87293156751198,none
1.006,81.04543740364821,none
1.006,153.99364170009088,none
1.006,138.48161748766864,none
1.006,105.76385488429183,none
1.006,142.69074753904587,none
1.006,163.0819185318814,none
1.006,86.12145192458064,none
1.006,142.95501208165555,none
1.006,139.8606826020918,none
1.006,57.65440079339512,none
1.006,44.142546365630025,partial_2e
1.006,132.80275500334656,none
1.006,143.14237720514325,none
1.006,121.51545064192213,none
1.006,104.55005449249607,none
1.006,49.65732200505595,none
1.006,78.46897441937432,none
1.006,159.14548081701653,none
1.006,71.6114630815005,none
1.006,158.47711088052668,none
1.006,147.72294404113745,none
1.006,144.82551600137108,none
1.006,134.1745096231919,none
1.006,139.53667636253485,none
1.006,59.56591765449245,none
1.006,140.7368907769851,none
1.006,86.52332005877224,none
1.006,81.39015589434638,none
1.006,139.225676222398,none
1.006,87.04648843758844,none
1.006,156.97073769724813,none
1.006,82.43429347057683,none
1.006,95.55949711398323,none
1.006,74.87549179997592,none
1.006,109.99700422836634,none
1.006,70.12545736345822,none
1.006,113.44738316596886,none
1.006,133.8654271869729,none
1.006,104.56535239990473,none
1.006,114.86874813038871,none
1.006,151.85283658966713,none
1.006,92.71684990740516,none
1.006,152.7619948808536,none
1.006,150.01740669807134,none
1.006,35.77898368865053,full
1.006,125.86623621072141,none
1.006,87.3917316209206,none
1.006,98.21994965006569,none
1.006,135.07117731958377,none
1.006,124.42494107271655,none
1.006,96.52176802787541,none
1.006,124.70264127152123,none
1.006,148.75418771489063,none
1.006,119.28788772182591,none
1.006,116.688038587356,none
1.006,151.2932197248189,none
1.006,153.6979853203982,none
1.006,94.36188899000895,none
1.006,141.59157477732475,none
1.006,145.75565185838275,none
1.006,115.41419160056658,none
1.006,84.72490830989408,none
1.006,157.54340396583171,none
1.006,128.8225375263648,none
1.006,132.86221342348912,none
1.006,80.28376083879016,none
1.006,89.06787715765779,none
1.006,63.718508164462804,none
1.006,160.7002385576675,none
1.006,118.54737561427253,none
1.006,82.85699223047556,none
1.006,161.9052707656129,none
1.006,88.80690847420537,none
1.006,106.28944624021545,none
1.006,90.40120563710448,none
1.006,135.4614191545617,none
1.006,153.54639509761535,none
1.006,147.43758515734683,none
1.006,109.05939563211304,none
1.006,89.5116035383246,none
1.006,148.18078809301355,none
