E_initial,L_initial,type
1.504,103.21474120053249,none
1.504,1.4217836194794709,none
1.504,98.56355182212198,none
1.504,71.7040518814186,none
1.504,131.11556960884724,none
1.504,60.44476041413426,none
1.504,120.47598083959579,none
1.504,88.02542788031934,none
1.504,123.94436717850233,none
1.504,93.60733124004614,none
1.504,105.82600811825021,none
1.504,90.4818059047137,none
1.504,68.21911986953562,none
1.504,120.69945087526429,none
1.504,124.03225732360542,none
1.504,30.997085639082716,none
1.504,98.6566608562895,none
1.504,58.18034046869465,none
1.504,124.61326140503489,none
1.504,66.06360049035966,none
1.504,125.52680014128035,none
1.504,112.88228611068399,none
1.504,86.21263922109091,none
1.504,116.31332794393633,none
1.504,132.9350430849377,none
1.504,70.20127691159949,none
1.504,116.52874126917736,none
1.504,114.00642103657364,none
1.504,46.99656664885218,none
1.504,35.98247651131671,none
1.504,108.25320254444418,none
1.504,116.68147059065997,none
1.504,99.0524382591906,none
1.504,85.22321863521316,none
1.504,40.47780587603431,none
1.504,63.96341537539094,none
1.504,129.7262844320007,none
1.504,58.37356474472468,none
1.504,129.1814675258482,none
1.504,120.41528642492294,none
1.504,118.05346897287626,none
1.504,109.37137837370052,none
1.504,113.7423097003627,none
1.504,48.55472575425835,none
1.504,114.72065577534416,none
1.504,70.52885680650233,none
1.504,66.34459526786578,none
1.504,113.48880019176302,none
1.504,70.95531371604017,none
1.504,127.95355835097557,none
1.504,67.19571644017196,none
1.504,77.89463099515199,none
1.504,61.03421408112661,none
1.504,89.66326020657748,none
1.504,57.16225796141751,none
1.504,92.47581157253336,none
1.504,109.11943206754067,none
1.504,85.23568861348409,none
1.504,93.63442691435398,none
1.504,123.78173838242569,none
1.504,75.57746774196238,none
1.504,124.52283216951079,none
1.504,122.28560101836243,none
1.504,29.164979054721016,partial_2e
1.504,102.59894956006539,none
1.504,71.23673619294136,none
1.504,80.06327958411505,none
1.504,110.10229054303103,none
1.504,101.42408828179725,none
1.504,78.67901915141857,none
1.504,101.65045358473903,none
1.504,121.25589722614212,none
1.504,97.23665650102156,none
1.504,95.11740833533649,none
1.504,123.32557075385371,none
1.504,125.28579798772091,none
1.504,76.91840941894905,none
1.504,115.41734523933857,none
1.504,118.81166247059699,none
1.504,94.07904120305771,none
1.504,69.06289451298882,none
1.504,128.42036310635726,none
1.504,105.00875713594505,none
1.504,108.30166964438122,none
1.504,65.44272536283044,none
1.504,72.60303407040486,none
1.504,51.93967979040489,none
1.504,130.99363392789024,none
1.504,96.63303342736194,none
1.504,67.54027626853886,none
1.504,131.9759071922966,none
1.504,72.39030734085156,none
1.504,86.64107120284442,none
1.504,73.68988711001374,none
1.504,110.42039334445349,none
1.504,125.16223031707845,none
1.504,120.18267820046205,none
1.504,88.89897535966251,none
1.504,72.96473441133098,none
1.504,120.78849468314216,none
