E_final,E_electrons,L_final,type
-3.1491953158123582,"[0.06250809985973572, 0.011361014652625073]",14.213743690327297,full
-7.324998497555405,"[0.045413681376233125, 0.08890735009431254]",1.660856094452841,full
-3.323322027547399,"[0.06681594235256684, 0.13810372062567933]",11.85665802008046,full
-3.208521510290373,"[0.05262381300608367, 0.026099979760009735]",10.472455276247567,full
-3.261513205211296,"[0.1612607980009783, 0.006590452031726686]",14.746444975086446,full
-3.295348601650102,"[0.08900196988995203, -0.00710031610736481]",7.2697262344373135,partial_2e
-3.216325015764597,"[0.02706288366416629, 0.12466473417834438]",14.72150432305969,full
-3.200789429721071,"[0.08361862559927999, 0.005446601206354778]",9.891134530565767,full
-3.234294475225312,"[0.16173811521880363, 0.0008616551668686998]",13.750036968708935,full
-3.3008465712639765,"[0.011464798099705418, 0.19656839962506104]",11.849630853789357,full
-3.5460337359743597,"[0.3849383651701209, 0.05451136850844594]",12.100871203645836,full
-3.24912553328337,"[0.012366210189272253, 0.1451316990081981]",10.889435810400453,full
-3.2940425452980895,"[0.0868628832683545, 0.004039271830951784]",5.578230109524529,full
-3.2218593717490576,"[0.07878606236930415, 0.0691196875606506]",13.940691015401201,full
-3.34045428859602,"[0.09222727299899058, 0.16189822702585807]",12.751362830402462,full
-3.850918002106493,"[0.04663956524037122, 0.07550709342245084]",3.2876149796802663,full
-3.230445394912061,"[0.07299401866530911, 0.05285918382641711]",9.761500016164804,full
-3.4387516750559826,"[0.02538864247705389, 0.1158723820439349]",5.464973069228898,full
-3.34182221341412,"[0.07600666684817538, 0.1519916264848437]",14.122447296391705,full
-3.288709640685327,"[0.0033561164372353488, 0.07299078659500019]",7.321417243603188,full
-3.2168808026205284,"[0.024199004087618756, 0.11143465161915447]",14.404866926879773,full
-3.479887553295217,"[0.15881573597234638, 0.20679031351779475]",12.279461632234169,full
-3.278368397936479,"[0.10700193767125894, 0.0453966666227755]",8.706869784018949,full
-3.316031168475626,"[0.13541193850797142, 0.09765994660028805]",11.985295219223374,full
-3.2159533030468337,"[0.10457699920977384, 0.03192338038467788]",15.165397788353896,full
-3.2123294747879667,"[0.016218389456824384, 0.0816965969424993]",8.432948634413684,full
-3.2350084781601134,"[0.11531112931880041, 0.00712802294221789]",12.666186079776418,full
-3.206194272667205,"[0.023996263429875958, 0.08919246937447665]",10.276254877484586,full
-3.559800135405342,"[0.11961131495055467, 0.10222220600424382]",5.452488889614983,full
-3.923332135941885,"[0.09161027970690741, 0.08329057791410267]",3.957255071600896,full
-3.2473863958618776,"[0.04171025750288906, 0.1250718366402193]",12.01127369570572,full
-3.2020913944275398,"[0.07047607436615183, 0.03944459487410465]",13.647809167657327,full
-3.0657514373853356,"[-0.0032234128620230893, 0.001985185963541651]",13.267581507829217,partial_2e
-3.2062011310303506,"[0.005655120299143384, 0.05916898334378898]",9.002269746006403,full
-3.7096256010341078,"[0.062477162347970926, 0.010186223632851403]",4.524737368031035,full
-3.2448118116732068,"[0.05998052802506984, 0.042800913058114995]",8.357948146740949,full
-3.2144374495161467,"[0.08264679952367124, 0.05372626766796769]",14.300683178755216,full
-3.295747668077264,"[0.08057454564358747, 0.03156414370631386]",6.370608585238099,full
-3.1867110154912557,"[0.029531104101608283, 0.07156445143177566]",14.40020571625038,full
-3.253068230241574,"[0.09275284660194255, 0.06308960708035706]",12.941600222233065,full
-3.303516396239196,"[0.1874772726103244, 0.030912531322803333]",11.297515276541946,full
-3.3300951444470885,"[0.13702277117492637, 0.09334035519525842]",12.58448824051601,full
-3.1629348079844175,"[0.011796801005309816, 0.06472815275690025]",14.333173601522669,full
-3.656821216592461,"[0.3000290524673732, 0.06403077818284403]",6.643959780640645,full
-3.2155560309553044,"[0.008275451643186455, 0.12765503825732782]",11.321375320293924,full
-3.2519246823135,"[0.120447085416081, 0.0005950276842291335]",9.962514412907623,full
-3.3222094417177988,"[0.029734223078355625, 0.016312218759387685]",6.667593124962223,full
