p_num,e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
3,2,Converged after 1 iterations,0.726,-7.562,6.875,-16.500,0.687,1.375,0.000,"[0.36363633 0.3636368  1.19441827 1.94717433 5.80092711 8.94251979
 2.62202262 2.62201915 1.19442013 1.94717253 5.80092717 8.94251982]"
