time,re1_x,re1_y,re1_z,re2_x,re2_y,re2_z,re3_x,re3_y,re3_z,re4_x,re4_y,re4_z,pe1_x,pe1_y,pe1_z,pe2_x,pe2_y,pe2_z,pe3_x,pe3_y,pe3_z,pe4_x,pe4_y,pe4_z,rpbar_x,rpbar_y,rpbar_z,ppbar_x,ppbar_y,ppbar_z
0.0,0.17944493076315232,0.15805488717489485,-0.09279339633660953,-0.17889592711340746,0.1680748908907348,0.07442762897191078,-0.1955872259326028,-0.8349535210500203,0.39880549020020606,0.08879047176129146,-0.891986442841257,-0.30153669841076514,-0.4344824980300112,-0.07442306046813033,-3.7071203017852556,-3.112039757251715,-0.5345861264286514,1.991604867290695,0.3964428452438634,0.06790517322810863,-0.943396215877149,-1.0098938404243127,-0.1734704869180201,0.042389420351786535,-10.0,-0.01036057995804927,0.03036497553163591,18.067294808268585,0.0,0.0
2.5025025025025025,0.11778568113300102,7.615006286989216,-6.376899815135475,-5.053058845940359,18.34827704261206,-4.03605207034946,-8.414920093507469,-9.151772963715958,-8.895879435850826,0.22997056377059058,0.8053738801077991,-0.2507932140243484,-0.0666034937324412,2.923509630844922,-2.609559058632508,-2.0464629585867393,7.302349437004539,-1.5707886407566705,-3.3279672547026524,-3.4821631390631294,-3.5359427605962637,0.6277399625767861,0.9230230861820005,-0.7262871003343226,-9.972286908133437,-0.010362163097579546,0.030377235643637618,18.09533025233051,-0.0021837246795110006,0.018945758288795692
5.005005005005005,-0.033948794236744025,14.886828303139179,-12.878343675645931,-10.17476881845321,36.627189151701565,-7.962055241013589,-16.732146533546164,-17.866574527734087,-17.73922730846561,-0.43626032197119535,-0.674282309314713,0.46005057366700775,-0.056734015345233264,2.894947730598441,-2.590698133526085,-2.046806845902685,7.305444409433665,-1.567597438333673,-3.3211688851353416,-3.4825670432752007,-3.532444921757854,-0.6971532040731635,-0.3962494717366929,0.7847557672493539,-9.944489384538358,-0.01036850815203192,0.030414941551740814,18.165103859073373,-0.00550880669089587,0.02814856882155931
7.5075075075075075,-0.17141382065172497,22.119047803744163,-19.352946872223658,-15.297260083205927,54.91049561073738,-11.883423916873205,-25.041001972801908,-26.581683190214918,-26.57729071306004,0.5562109861472335,0.3891166543606617,-0.6505063962454616,-0.053613120758785035,2.886333606943484,-2.5847122761334473,-2.0470716419886306,7.30644183344847,-1.566505931167667,-3.319519697745713,-3.482525786008332,-3.531071872995844,0.6227213349852116,-0.08534408473367186,-0.754316085198043,-9.916579233969278,-0.010377718005342198,0.030461672205911297,18.241796510490236,-0.006794516455501183,0.032598505747682416
10.01001001001001,-0.3035853340255718,29.33644504210597,-25.817365137576736,-20.420288078609723,73.1955716704731,-15.802868707776891,-33.347024442763775,-35.29659712690686,-35.41274307807,-0.5299389802444406,-0.13395873589099577,0.6055178984278344,-0.05216601203784057,2.8822007699824046,-2.581913473994795,-2.047237678321551,7.306939670531138,-1.5659665188264098,-3.318733135685492,-3.482433806635764,-3.5302914607843503,-0.5758858507895286,0.42045229437833453,0.6968611530734583,-9.888550995583012,-0.010390134690028346,0.030513162283634994,18.317623300250336,-0.009024393869887005,0.0339004089342245
12.512512512512512,-0.4330328885419158,36.54585161521719,-32.276319013090045,-25.543645734350438,91.48159081598402,-19.72126456588278,-41.65155728359453,-44.01129548717874,-44.24665714155925,0.2389256751602878,0.12636887960262727,-0.28086442448935955,-0.05136121172866124,2.8797524546801605,-2.5802148489675814,-2.047343659445586,7.3072249684491055,-1.5656390924552128,-3.3182854085604734,-3.4823562050571626,-3.5298037860271405,1.2104025875292803,-0.56600719625387,-1.5002207761093056,-9.860406445741944,-0.010403569510385402,0.030565829863262613,18.395094900775963,-0.008610913535887407,0.03516101149488358
15.015015015015015,-0.5608910034336327,43.750311714345955,-38.731853008518904,-30.66722879682918,109.76819269229377,-23.638991308489725,-49.95517924368381,-52.7258201040089,-53.07954750116405,-0.15629361504488565,-0.0925048126059145,0.17552377326475277,-0.05085520607315384,2.878147132734681,-2.57911515969866,-2.047419493773326,7.3074153300646465,-1.5654216890561024,-3.31798696586788,-3.4822941302646764,-3.5294619104009395,-3.2188296549091704,0.016012545005814102,3.7341228312153203,-9.832141633133016,-0.010418021060767911,0.030620603176542915,18.472902597344895,-0.010324512227764525,0.0357634792112583
17.51751751751752,-0.6876927987718614,50.95136518284282,-45.18504643266386,-35.790972620261876,128.05519241189944,-27.55625843689056,-58.258173022253395,-61.44020592195495,-61.91171150329233,0.2661543114695554,-0.07489811481174258,-0.3267927747962574,-0.050506296967967,2.8769965373393487,-2.5783174271762284,-2.047474076502729,7.307547600714402,-1.565265893222205,-3.317777395947976,-3.4822449850347077,-3.5292153315833006,1.827567782214016,-1.6000382437097596,-2.329829135967587,-9.803759089025418,-0.010433432813409893,0.0306750621076148,18.55022876152748,-0.00953855666620788,0.03572752339379928
20.02002002002002,-0.8137576429603276,58.14994256391175,-51.63652050544564,-40.91483712604332,146.34247807729236,-31.47318717336092,-66.56071487545478,-70.15448170275295,-70.74333383307214,-0.2759072640991409,0.32050959290247527,0.3418381540055332,-0.05025637662402419,2.8761440858007563,-2.5777282358374625,-2.047516666086175,7.307646762563237,-1.5651489412387525,-3.3176205889119075,-3.4822055136318286,-3.5290251437028686,-0.963676581938925,2.1978935182803014,1.257291096201614,-9.775255194959394,-0.010448594316497506,0.030730704142161697,18.629845221480625,-0.01064520571905851,0.03647982119047275
22.52252252252252,-0.9392738403056147,65.34663245210724,-58.08669231812161,-46.03879571328053,164.62998162759854,-35.389858381711164,-74.86290989386704,-78.8686678335056,-79.57453508714012,0.19125969441134044,-0.5591170963831504,-0.2787524932293471,-0.05006481481141332,2.875476909201874,-2.5772659720075306,-2.0475497627534525,7.307722797542041,-1.5650581165915283,-3.3174988971474777,-3.4821731346239764,-3.5288766428229654,0.21472081222292275,-2.152702123232047,-0.45025427811728197,-9.746631622491126,-0.010465068183265371,0.030785817282489684,18.707344126603527,-0.010227448675658186,0.03571278694997587
