time,re1_x,re1_y,re1_z,re2_x,re2_y,re2_z,re3_x,re3_y,re3_z,re4_x,re4_y,re4_z,pe1_x,pe1_y,pe1_z,pe2_x,pe2_y,pe2_z,pe3_x,pe3_y,pe3_z,pe4_x,pe4_y,pe4_z,rpbar_x,rpbar_y,rpbar_z,ppbar_x,ppbar_y,ppbar_z
0.0,0.14006962604326548,0.11556682895660797,-0.181155327951342,-0.13758132573053214,0.1378809999741078,0.1668909892607978,-0.16201385774398647,-0.6032780705477927,0.7101088957129801,0.046786502354681035,-0.6977767289920839,-0.6366840678477668,1.0775864051421449,0.14897716236053435,-3.5712278153990793,-3.657028013400444,-0.5073564063678061,0.5529912393729585,-0.011197169145194573,-0.0015479607093777461,-1.0254982639908707,-0.912312962500485,-0.1265612959203669,0.45104516242262094,-10.0,-2.237130089583494,-0.6481661414521293,40.39969936081758,0.0,0.0
2.5025025025025025,9.165712279718582,13.242885281383371,-14.008287660914496,14.30370768540495,6.62566224607336,7.857376487991262,0.2295322620400742,-1.1524995511402722,-0.2226868735705646,0.8196500593895183,-0.05312982569268007,-0.1420750003990781,3.6141540668939007,5.248049586716704,-5.597236304681275,5.654333624512386,2.612344070109666,3.15891142164978,0.7841562528619569,-0.7705272954574106,-0.47564521726675046,0.6117564746938431,-1.352878432078475,-0.4568262140727596,-9.938035323352105,-2.2371279323134163,-0.6481635417152645,40.43256636573223,0.004564884006776819,0.0037143746997491604
5.005005005005005,18.20733283630747,26.37348164764781,-28.01434278234659,28.44683626923919,13.15871007870493,15.761280266490107,-1.1335457038106842,-1.7155569810267475,0.8177694303549062,0.6327638500044743,-0.37136954670874966,-0.20247681202989867,3.6123512727507174,5.2463111775520925,-5.596584250623026,5.649938299455198,2.6094978803724858,3.1580436769415634,-0.03098774297038493,-0.3594836995023074,0.01264255394514938,-1.4212548736850332,-0.23001233266111895,0.0606914127639977,-9.876009021772324,-2.2371122881198424,-0.6481559734032716,40.472963317533136,0.016192172906824374,0.005063313404239721
7.5075075075075075,27.246476906812312,39.50165180765265,-42.019674444965275,42.584025082438764,19.687660027882604,23.66399861706955,-0.5412795640258301,-0.5692410066672386,0.3040051934072138,-0.3982899908293766,-0.26458800847593844,0.05019595974723705,3.611808065629124,5.245799037358886,-5.596498490950299,5.6486865452730175,2.60856981896726,3.1578457832386215,1.4170081307643774,-0.22394014451867753,-0.8413998184241919,-1.5972805995749542,2.0888611909823687,0.9187268642810809,-9.813920037343467,-2.2370810951252746,-0.6481477487959525,40.51585102544455,0.02454526600821681,0.005632871509799154
10.01001001001001,36.28466473402533,52.62896873973665,-56.02490729989548,56.719071540244116,26.215018701532156,31.566444049155933,0.16862006107498584,-0.6314432262062849,-0.03193580025004613,1.355400418912997,-0.8835418972748226,-0.40046177598758415,3.611535973015988,5.245578289726225,-5.596487751988643,5.648103353835339,2.60814337316389,3.1578002474764566,1.307921103439449,1.2987954072135266,-0.6971445055079765,-0.5987135726838125,-0.6153453775316358,0.041269361608481624,-9.751760775297393,-2.2370349360698683,-0.6481366200972575,40.566046249089275,0.03668571372262744,0.009196564446886813
12.512512512512512,45.32232011359252,65.755870175827,-70.03012630326815,70.85299947463348,32.7415721721361,39.46881713897494,0.04939452209006691,0.1958811005939197,-0.10817571802995116,0.18340799780626157,-0.1659314945263578,0.5233823744929359,3.611371375828498,5.245450933806116,-5.596484598718152,5.647758765498123,2.607895318404146,3.1577781615162075,-0.6440451832601697,0.09084861557027757,-4.909957414219926,0.4823919969079613,-2.739198678252138,1.705500603599058,-9.68952514576825,-2.2369677790771956,-0.6481194762304303,40.61336871190602,0.05017804404278419,0.013207636575901667
15.015015015015015,54.35963760012679,78.88251110219429,-84.03534265682754,84.98623597910694,39.26762400047993,47.37114820810479,-0.008929642044295097,0.08487593696371631,-0.3677722391147791,0.21806568642133192,-3.5884048904422663,1.072822326324741,3.6112587340922326,5.24536558542977,-5.596483847995174,5.647537364452679,2.6077364585630476,3.157765427563328,-0.9000028971283531,-1.8659578316177412,-2.625563859855423,-0.03799792393929443,-0.8854497984507874,-0.04144480023860469,-9.627216400607262,-2.2368788517258307,-0.6480982595729553,40.66253411117048,0.06724546233793295,0.014022683284731679
17.51751751751752,63.396714204890216,92.00897287673315,-98.0405562378521,99.11900331175428,45.79334549258443,55.27345320002763,-0.16059390525536896,-0.37462976241493684,-0.3315639545385497,0.13120281146780025,-5.315108696549227,0.8598013556216477,3.611176881888486,5.245305796007008,-5.596482948434023,5.647378781937375,2.60762627912164,3.157757338419374,-0.6628696104704512,-2.1069148693967366,0.5414127882064055,-0.028770298239701366,-0.5374829665247628,-0.11607258433643532,-9.564830800975566,-2.236758844202656,-0.6480756657252426,40.71402816269743,0.08999048041885621,0.015269082156327904
20.02002002002002,72.43361282798384,105.13530615583926,-112.04576830415165,113.25142754387885,52.318830087900665,63.17574209433782,-0.173301432631434,-0.5615607416681464,0.1829121838324359,0.0820913296058416,-6.392167618146335,0.5385507445967848,3.6111152176983383,5.2452618213061655,-5.5964827208366135,5.647260275966944,2.607544798544991,3.1577524331852946,0.07458467767235405,-0.2659546677897612,1.6836373542442908,-0.010761869170458549,-0.3337902251817387,-0.1381355167507943,-9.502364341187254,-2.2366012517924547,-0.6480505286213298,40.768144820085084,0.11584578242582722,0.017510215100864056
22.52252252252252,81.47037529124975,118.26154315948057,-126.05098061965106,127.38359127915362,58.8441356784245,71.07802150934532,-0.02145393331845182,-0.23395207430577494,0.5971224091398901,0.07857260802527369,-7.029926301875444,0.18260987446725815,3.6110672574875045,5.245228215433521,-5.596483107158584,5.6471687970704165,2.6074819473513333,3.1577496115886556,0.48578437670889507,1.2317982807449939,0.6865726030272958,0.00755414591368801,-0.17949734651714655,-0.14488497405301437,-9.439813039300235,-2.236402562242506,-0.6480213364056481,40.82459914348478,0.14340322374835693,0.02068271280766513
