e_num,2
MU,0.9999092387347029
ZZ,3
XI_H,0.9534625892455922
ALPHA_H,5.0
XI_P,2.6382309844425538
ALPHA_P,5
T_MAX,50.0

t_arr
