p_num,e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
37,37,NOT Converged after 20 iterations,15950.747,-2796.138,2565.278,-6464.869,111.306,872.578,119.568,"[ 2.56594843e-02  4.75238379e-01  1.82642337e-01  3.03818256e-01
  3.65657876e-01  2.41745112e+00  1.36054847e+00  8.55617437e-01
  4.18991810e+00  1.23573126e+00  2.15281078e+00  1.59096843e+00
  3.73339271e-01  3.68738805e-01  4.18230734e-01  2.46523635e-02
  6.62452718e-01  1.96782912e+00  2.38691826e+00  5.85937657e-01
  6.64751315e-01  1.75218894e-01  1.81534199e-01  7.00281338e-02
  1.80182666e-01  3.17327110e+00  6.68131316e-01  1.71959729e-01
  7.09940809e-02  6.33890800e-01  1.32807961e+00  9.64266976e-01
  1.06848870e+00  1.25358613e+00  3.69958076e-01  3.90701494e-01
  1.73961062e+00  3.18756611e+00 -6.96445029e-01 -4.38948770e+00
  9.04539943e-01 -9.20131540e-01 -1.15841012e+01 -2.34825633e+00
  4.85363716e+00  3.33770775e+01  2.12606393e+01 -7.40518759e+00
 -4.15428240e-01 -5.30935753e+00 -2.15401627e+00 -3.06511335e+00
  7.41843856e+00  4.54419434e+00 -1.00610102e+01  1.49651091e+02
 -3.97718920e+00  8.07846875e+00  7.87709761e+00  4.29371274e+00
 -4.31429175e+00 -1.92334618e+00 -2.21721570e+02  4.62545576e+00
  7.56152182e+00  1.26296850e+01  5.33532402e+00 -2.09213068e+00
 -1.59448347e+00 -1.28628208e+01  7.65081246e+00  8.65494282e-01
 -1.02106025e+01  1.48549533e+01  1.55877855e+02  1.43513092e+02
  1.32661558e+02  1.50697967e+02  1.44552436e+02  1.36510264e+02
  1.46355423e+02  1.54555180e+02  3.87890698e+02  1.48075160e+02
  1.57225361e+02  1.48872069e+02  1.37146650e+02  1.47137140e+02
  1.49078224e+02  1.47308856e+02  1.34956964e+02  1.50806678e+02
 -3.67475899e+02  1.39854723e+02  1.54793030e+02  1.46355204e+02
  1.39982839e+02  1.56742632e+02  1.69299963e+02 -6.98922417e+02
  1.55901137e+02  1.60916794e+02  1.49883626e+02  1.32962802e+02
  1.17060696e+02  1.59252911e+02  1.40058341e+02  1.34597495e+02
  1.51834012e+02  1.48172678e+02  1.47107478e+02  3.96037543e+01
  5.17870439e+00  1.20825890e+01  7.83245071e+00  6.97177798e+00
  8.20511635e-01  1.84760298e+00  2.85847114e+00  2.60274460e-01
  1.91111980e+00  1.14235575e+00  1.44960676e+00  6.61706479e+00
  6.65206398e+00  5.73014399e+00  4.12944601e+01  3.65973878e+00
  1.14145139e+00  8.12793679e-01  3.95271886e+00  3.44189863e+00
  1.09948623e+01  1.21403743e+01  1.86451452e+01  1.21274012e+01
  5.51433438e-01  3.52090432e+00  1.15869391e+01  1.90548011e+01
  3.60865518e+00  2.02945516e+00  2.47247836e+00  2.01113808e+00
  2.08736875e+00  6.76470548e+00  6.23752628e+00  1.29023907e+00
  5.63573293e+00 -1.20425928e+00 -8.02316861e+00  9.99658162e+00
  1.94040354e+00  8.23042345e+00 -2.88060863e+01  1.44507653e+01
  3.60040061e+01  5.65927445e+00  1.09987967e+01  2.58055515e+01
  2.20399426e+00  4.09426134e-01  3.79683551e+00 -7.71672915e+00
  1.35935247e+01  8.12491271e+00  3.93215518e+03  1.39559656e+00
 -1.20999796e+01 -4.66548043e+00  7.27899205e-01 -1.76254577e+00
  7.43945433e+00  7.39740592e+02  7.81482967e+00 -7.25612526e+00
 -8.78064378e+00 -1.73886016e+01  1.41184266e+01 -2.07584576e+01
 -2.10555181e+00  1.56111950e+01 -5.11878084e+00 -2.43789527e+00
  1.10382128e+00 -6.63096721e+02  2.10498649e+02 -6.50223555e+02
  2.24995010e+02 -5.95667433e+02  2.68495739e+02 -6.72644662e+02
  2.12048028e+02 -6.85091888e+02  2.22129611e+02 -6.64324239e+02
  2.21710907e+02 -6.48475728e+02  2.18389048e+02 -6.47440269e+02
  2.51024335e+02 -6.65041835e+02  2.29061139e+02 -9.89605993e+02
  2.28167702e+02 -6.49317674e+02  2.23783557e+02 -6.26483435e+02
  2.29035764e+02 -6.42554166e+02  6.94259669e+02 -6.47696431e+02
  2.37310882e+02 -6.41112214e+02  2.10741999e+02 -6.37082670e+02
  2.23758077e+02 -6.54124029e+02  2.21705270e+02 -6.50304909e+02
  2.22296296e+02 -6.51844779e+02]"
