E_final,E_electrons,L_final,type
0.9003085482716626,"[-1.0902396951756872, -1.0894535859621222]",119.53133666167098,none
-3.1631311675880562,"[0.04099579272421993, 0.008929764110831462]",2.3237216905136533,full
0.9012104583122722,"[-1.093464184864014, -1.0936181060138566]",114.37671101953575,none
0.9034070887833988,"[-1.0904047013871396, -1.091455493759994]",83.14167166903738,none
0.8836758033890199,"[-1.0723565946281102, -1.080148093917256]",150.3616912388053,none
0.8932544317300658,"[-1.0823551516351175, -1.0870806994236164]",70.02609952835284,none
0.9024832821859372,"[-1.0928774994533337, -1.0893819174800314]",140.06174926572365,none
0.8989627401115516,"[-1.0888375172140727, -1.0917437869520286]",102.39157698878033,none
0.9013387797683872,"[-1.0899738229934475, -1.089677744094875]",144.2450579729272,none
0.8983493065023256,"[-1.0869294844188113, -1.0907197954686185]",108.7343096378336,none
0.8990580529668449,"[-1.089835667765298, -1.0908206778699627]",123.56035220521468,none
0.8988223469498013,"[-1.0865440600596412, -1.0940434161736214]",104.93509476558758,none
0.901475975841819,"[-1.091046181731428, -1.0920894000535362]",78.98841714033179,none
0.8917752660606906,"[-1.0842670073305396, -1.0888973407109805]",139.82481532080686,none
0.8943648844125638,"[-1.0818666860234418, -1.0907334187892221]",144.22073084033786,none
-2.2924594776617533,"[0.014823302834796295, 0.11631361982001204]",33.3262887377216,full
0.9004288396522465,"[-1.0930969983227046, -1.0941838384219253]",114.34648347951443,none
0.8975603204841212,"[-1.0904766382744584, -1.0873721226974766]",68.27092431234519,none
0.9020536195194786,"[-1.0938490565580636, -1.0899590967613584]",144.84929365501517,none
0.9026055308810601,"[-1.0931851069930079, -1.09080399321702]",76.98355050327599,none
0.8931920096281997,"[-1.0839879094127705, -1.08540745261505]",146.53712150812635,none
0.9030863348823011,"[-1.0930508970577608, -1.0917878819136098]",130.46851606635437,none
0.8909346244440373,"[-1.0824111629440636, -1.091406819758552]",99.17131240386682,none
0.8840833959869292,"[-1.079847737778754, -1.081898503090506]",134.06231859850647,none
0.8936223769474592,"[-1.0863867505337734, -1.082442637820086]",153.45692377818415,none
0.8954028520750779,"[-1.082779325390957, -1.089768895436393]",81.90832263451955,none
0.8920605685352887,"[-1.0852642987296104, -1.0869482238098613]",134.6248207350145,none
0.8838167474644765,"[-1.0814813682232227, -1.0814552940335167]",131.8345837549827,none
0.8708236373362039,"[-1.075355655742991, -1.0728708906741375]",53.930202093233724,none
-0.40046886554191996,"[0.060715431007861524, -1.0063284745493444]",40.727720086839135,partial_1e
0.873246637168956,"[-1.075550216987645, -1.0730566658982843]",126.3492000622761,none
0.9030727660839077,"[-1.091737358030649, -1.0903677223989061]",135.57054287495495,none
0.8603467616752682,"[-1.0567950018943273, -1.073644280096862]",114.62195268941926,none
0.8939800727346912,"[-1.0869466478692948, -1.087039165718966]",99.67364651872748,none
0.9030860668489612,"[-1.0927645802224586, -1.0923481731627989]",46.1734774283597,none
0.8867021884137041,"[-1.0835931333356952, -1.082323152310942]",74.66948704526183,none
0.9004979863709958,"[-1.0945487034006458, -1.0888707895020047]",150.59888577313416,none
0.8516653252117553,"[-1.0650552555598019, -1.0523820574427698]",66.44839513165374,none
0.8913010147053504,"[-1.0825880687235716, -1.0890348589159773]",150.75236958851428,none
0.8939767939003895,"[-1.0850276333934818, -1.088384891172708]",139.63600437764816,none
0.8990184907319526,"[-1.0891223123119993, -1.089741340912599]",136.7417748830895,none
0.9026248695514579,"[-1.0938534625030827, -1.092292444520433]",127.05294831967288,none
0.9006485602914256,"[-1.0947266665236586, -1.0944545412589934]",132.63503701653025,none
0.9027113975968521,"[-1.0922294709919682, -1.0929756617217437]",56.190812227360965,none
0.8794164650796215,"[-1.0767355628130282, -1.074963086083324]",133.00168402275935,none
0.8973871842542579,"[-1.0904744783841593, -1.0882200283011167]",81.62562457974374,none
0.8901787249520752,"[-1.0839660923449483, -1.0818708325050537]",76.51345420678574,none
0.8986151354567606,"[-1.0902158920440743, -1.0879276140085776]",131.0590945182385,none
0.8893570748803259,"[-1.0852224741486298, -1.081187990437692]",82.13325496422611,none
0.8998963147602852,"[-1.0901591657377923, -1.0909055899485605]",148.5193783782636,none
0.9031383117797136,"[-1.0924932611507137, -1.0916625919070104]",78.04714172333462,none
0.8743784362681284,"[-1.0761021961997832, -1.0706761774513407]",91.32304280724006,none
0.8753168662345046,"[-1.0794315074010572, -1.0729457274413745]",71.4297550994225,none
0.9020998794452417,"[-1.0919021062909287, -1.0885227972106337]",104.00778157315929,none
0.8900639761076046,"[-1.0929235457609554, -1.0816736939872067]",66.54178146321794,none
