e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
36,NOT Converged after 20 iterations,2909.640,-2622.746,2406.407,-6055.960,105.223,810.453,111.131,"[ 6.16646110e-01  2.44213993e+00  3.74041566e-01  7.21052548e-02
  3.29623876e-01  1.88369106e-01  1.56460586e+00  3.75182159e-01
  1.80613874e-01  8.20702286e-01  3.15818393e+00  3.51392315e+00
  9.49181787e-01  4.89392633e-01  8.73816527e-01  1.38738309e+00
  1.44438279e+00  1.85090501e+00  2.53016663e-02  1.09387369e+00
  1.87198457e+00  2.64559333e-02  1.63052941e+00  1.84346588e-01
  4.16842873e-01  1.84655971e-01  7.25393793e-02  4.35591221e-01
  1.77803955e-01  1.44591924e+00  6.67122625e-01  3.73282217e-01
  2.84518270e+00  1.03074739e+00  4.32506471e-01  6.17845209e-01
 -1.75391433e+00  1.34922422e+00 -4.31001601e+00 -5.86856751e-01
  8.40300793e-01  4.22260905e+00 -2.80589737e+00  5.05721638e+00
  1.34949926e+00  3.92899829e+00  1.75322192e+01 -2.01515896e+00
 -1.74292105e+00  1.43943146e+00 -8.41348856e-01  2.21887529e+00
  7.80067098e+00 -1.26512954e+00 -1.56888522e+00  5.45355941e+00
  2.39902969e-01  3.73920690e+00  4.21181403e+00 -1.32750039e+00
 -2.86887499e+00 -2.26308769e+00  4.74198222e+00  3.74543029e+00
  4.37878692e+00  8.78804740e+00  4.72824210e+00 -2.97571532e-01
  4.56855890e+00 -5.28102972e+00 -6.05618335e-01  1.49812136e+00
 -1.14488149e+01  1.49587573e+01 -3.68104581e+00 -3.08423547e+00
  1.82117821e+00 -1.61335554e+00  2.17394615e+00  3.89251623e+00
  4.54256508e+00  1.57758184e+01  1.31167818e+01  1.77987321e+00
  4.68809938e+00  5.42197614e+00  6.43006542e-02  1.02345119e+01
 -1.02213532e+00  2.90437329e+00  2.37246880e+00  1.05824506e+01
  6.38378286e+00  1.25399063e-02  1.23306321e+01  2.56967128e-01
  2.62117999e+00  8.31786634e+00  5.50662674e+00  1.91200813e+01
  3.29364308e+00  2.05823916e+01  3.36241770e+00  6.87339887e+00
 -2.24325677e+00  1.67816503e+01 -1.01512303e+01  2.39896745e+00
  3.70194381e+00  6.90728069e-01  6.26757079e+00  1.91068308e+01
  7.32373139e+00  1.14249925e+01  1.61592906e+00  6.37817377e+00
  1.07389309e+01  2.99238894e+00  5.71297087e-01  4.06088119e-01
  2.30100499e+00  4.61053734e+00  2.66849297e+00  1.92803258e+00
  1.67908952e+00  1.26277992e+00  4.02309979e+01  2.11718084e+00
  1.16541067e+00  3.84143747e+01  1.61872238e+00  1.19906199e+01
  6.03121787e+00  1.15093460e+01  1.77748835e+01  5.37235494e+00
  1.12612964e+01  1.86770821e+00  3.38970703e+00  6.63524086e+00
  6.50548892e-01  2.03715156e+00  6.01005353e+00  3.69420686e+00
 -4.31412346e+00  5.38423398e+00  4.69619078e+00  2.83275834e+00
  1.37437594e+00  1.36145143e+00 -1.08207851e+00  1.08069768e+01
  1.35492049e-01  1.13530003e+01 -2.93873167e+01  1.59186093e+01
  3.53300971e+00  1.53570311e+00  7.18068392e+00  2.38228218e+01
  1.99805861e+00  5.98496525e-01  9.88030429e-01 -2.47859220e+00
  1.09997108e+01 -3.15137790e-01 -1.11777774e+01  1.35449043e+00
 -7.82996448e+00 -5.42915191e+00  4.14574099e+00 -3.22073158e+00
  8.38416541e+00  1.06322396e+01  5.46792343e-01  1.69949570e+00
 -1.17773491e+01 -1.70470030e+01  1.50363971e+01 -1.86339331e+01
 -1.36865430e+00  2.41284634e+01 -8.94942500e+00 -1.00645209e+01
  3.95491562e+00 -5.97903959e+00 -5.84589059e+00  5.36351909e-01
  1.01545818e+00  5.55131770e+01  4.66479426e+01 -2.46118624e+01
  2.07815783e-02  5.69848071e+00 -4.14965217e+00 -2.69105187e+00
  1.08417206e+00 -1.14599607e+00 -9.80659702e-01  3.72739640e+00
  2.05294526e+01 -3.73134101e+00  1.24570418e+01 -1.53258716e+00
  5.82373466e+00  2.55961660e+00  5.34158720e+00  2.11734335e+01
  5.44479782e+00  1.62840972e+00 -4.67244057e-01  1.52052838e+00
  7.56322852e+00  9.68980381e+00 -4.70344849e+00  1.13521681e+01]"
