p_num,e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
29,29,NOT Converged after 20 iterations,9202.028,-1749.051,1603.788,-4052.183,75.317,554.072,69.955,"[ 2.93435721e-02  3.91713359e-01  6.12473048e-01  8.32837519e-02
  2.09672388e-01  6.32678690e-01  1.15167647e+00  4.38898080e-01
  2.06816090e-01  2.11125873e-01  3.32622052e-01  1.67507508e+00
  1.48992828e+00  1.24336284e+00  3.22779173e+00  1.50092437e+00
  3.12315835e+00  7.40265919e-01  4.72027701e-01  2.91476182e-02
  5.88263376e-01  4.92693579e-01  8.36682981e-02  2.07113514e-01
  7.75444458e-01  7.89359033e-01  1.27005252e+00  2.80110632e+00
  4.93317713e-01  6.28424293e+00 -1.39027709e-01  2.66838852e+00
  7.49523775e+00  1.00537508e+00  1.35907385e+00  1.44520256e+01
  1.39045618e+00  5.24965125e+00  1.92347459e+00  1.84108375e+00
  2.35183783e+00 -1.89080313e+00  7.14856015e+00  8.71214893e+00
 -1.75036739e+00  5.78088010e+00  2.13277379e+00  1.66143569e+00
 -4.32198678e+00  7.10759951e+00  2.77560941e+00  9.37181715e+00
 -1.73551988e+00 -5.27418016e-01  1.32367057e+00  1.66958574e+00
 -7.83831450e-01  2.06610338e+00 -3.75871866e+00  6.12838535e-01
  8.58086703e+00  4.48954719e+00 -6.83852490e-01  8.22352216e+00
 -1.80190943e+00 -1.53087581e+00 -1.15330843e+00 -3.76153700e+00
  1.63825085e+01 -4.80345774e+00  9.82007070e+00  1.00236496e+01
  9.72636115e+00  2.27740493e+00  2.11658471e+01  9.74362232e+00
  1.05029340e+00 -4.92814274e+00  9.57277198e+00  2.48219815e+01
 -1.93208171e+00  3.51946243e+00  3.04573229e+00  1.30053447e+01
  2.45186866e+00  1.10556836e+01  1.80715815e+01  3.30324521e+01
  5.79369495e+00  3.83396790e+00  1.48415752e+01  8.97996533e+00
  3.60032981e+00  1.71997558e+00  5.22680352e+00  9.14930473e+00
  8.67587900e+00  6.80612379e+00  1.22615440e+00  1.20423412e+00
  1.57778009e+00  5.72400849e-01  1.27363499e+00  3.62830983e-01
  3.01617248e+00  4.76942740e+00  3.32673597e+01  4.03575568e+00
  4.63600914e+00  1.48593872e+01  8.76134843e+00  2.61572120e+00
  2.57154270e+00  1.61279595e+00  5.12572839e-01  4.57858565e+00
  6.22934290e+00  4.72421428e+00  5.60888268e+00  2.75704585e-02
  1.09775404e+00  8.84270116e-01  7.89017141e+00 -1.62159270e+00
  1.09966614e+00  2.15372520e+00  4.95236176e+00  1.22212574e+00
  4.34310895e+00 -1.34507044e+01  6.75322752e+00  1.40358837e+00
  1.45092839e+01  3.81644208e+00  3.99134039e+00  9.42828983e+00
  1.04200368e+01 -6.86721250e+00 -3.14574800e+00  2.03514325e+00
  5.65901662e+00  2.41051685e+00  8.42660641e+00 -3.59445799e+00
  2.15243689e+00 -1.92764576e+00  3.97346625e+00 -5.59986862e+00
  7.82335023e+00 -9.74027975e+00  1.11961779e+01 -4.18104035e+00
  1.95948381e+01  5.37880887e+00  2.52533673e+00  1.03510862e+01
  7.55666313e-01  7.16261566e+00  1.19187901e+01  1.10820715e+01
  5.06544434e+00  7.18272716e+00 -2.21982594e+01  4.91106980e+00
  1.22267525e+00  1.94101904e+01  4.91655470e+00  1.11313690e+01
  5.44484187e+00  1.59204715e+01  8.83714748e+00 -6.18569762e+00
  1.65678830e+01  1.79430992e+01]"
