p_num,e_num,message,time_taken,ground_state_energy,kinetic_energy,nuclear_potential,heisenberg_potential,pair_potential,pauli_potential,optimal_configuration
7,7,Converged after 3 iterations,321.028,-63.910,58.424,-151.164,4.168,23.343,1.319,"[ 3.08420982e+00  1.34412697e-01  1.10677848e+00  1.13323963e+00
  1.33551161e-01  4.40489902e-01  4.37274072e-01  1.03153457e+00
  5.41304423e+00 -9.83701675e+00 -1.10284426e+00  3.28132729e+00
  3.16240259e+02 -5.95029812e+00 -9.35264063e+02 -9.79180505e+02
 -9.32199701e+02 -9.79195945e+02 -9.41850423e+02  5.75009800e+03
 -9.54218680e+02  3.18178076e-01  7.16449206e+00  1.02087529e+00
  9.52392758e-01  7.21323739e+00  2.38200377e+00  2.40042822e+00
 -6.28316322e+00 -4.35530631e+02  9.42477617e+00 -4.48097002e+02
  2.19911484e+01  4.51876098e+03 -1.88495558e+01  5.32593255e+02
  1.54419314e+01  1.83655976e+02  1.54419339e+01 -3.49345477e+02
 -2.22571797e+01 -3.52056117e+02]"
