time,r_e1,r_e2,p_e1,p_e2
0.0,0.62351176,0.62351178,1.49844808,1.49844806
25.025025025025027,0.6010009036464086,0.6010006187493966,1.5409645017895726,1.5409653683460716
50.050050050050054,0.641660699781544,0.6416612551036064,1.4377346672887792,1.437733778421829
75.07507507507508,0.5780829241273511,0.5780828646700358,1.6556548062193115,1.6556548059558438
100.10010010010011,0.6705950782649593,0.6705960185532621,1.4048263361888065,1.4048234448658725
125.12512512512514,0.6420619654550251,0.6420578086247045,1.4475595433834703,1.4475678833258998
150.15015015015015,0.647647069248165,0.6476441587926222,1.415481656138785,1.4154864772978872
175.17517517517518,0.6185289551184168,0.6185341563915033,1.5172499941702855,1.5172375340218283
200.20020020020021,0.5938972722530721,0.5939019577878699,1.5866588682453402,1.586648680946663
225.22522522522524,0.6627954410816128,0.6628087403274582,1.4396638765451586,1.4396396801549118
250.25025025025028,0.6057414913031867,0.6057638726610988,1.582711882602022,1.5826555806877516
275.2752752752753,0.6152552325165884,0.6152669884103563,1.5586926022185994,1.5586719628006465
300.3003003003003,0.5882611008621645,0.5882918432674139,1.6279767911556742,1.627914152100246
325.32532532532537,0.6655411404368959,0.6655333574003883,1.428718197639516,1.4287557893360028
350.35035035035037,0.5728249144129167,0.5727912290385632,1.6481547634311358,1.648303608590945
375.3753753753754,0.597788825919668,0.5978550286656078,1.562731951835258,1.5625584672489172
400.40040040040043,0.6433464555800485,0.643396696395658,1.4896525294598524,1.489536945262714
425.42542542542543,0.675472002272726,0.6754441925069696,1.3839035375608895,1.3839807619526714
450.4504504504505,0.5793755003169572,0.5793446130436071,1.6299305408810538,1.6300192406582197
475.4754754754755,0.6929870157071215,0.6929039081811479,1.3484537301151096,1.3486169910623145
500.50050050050055,0.5896354611043669,0.5895831568605843,1.5694801205575697,1.5696642649704617
525.5255255255256,0.6448249274655052,0.6448093714509279,1.451975670563502,1.451951043842489
550.5505505505506,0.6515046337916252,0.6513592393655447,1.4407669172024467,1.4410385534192824
575.5755755755756,0.6340983312217587,0.6340977755595921,1.4414244263169675,1.4412786324446694
600.6006006006006,0.677807736272203,0.6775666759236317,1.3938616737008362,1.3945033108252118
625.6256256256256,0.6086686676041823,0.6086704505848667,1.5763267968985213,1.576798865578438
650.6506506506507,0.6386029728020983,0.6389291638539362,1.4330611714386803,1.432221253443958
675.6756756756757,0.6325142329792656,0.6324572066321229,1.4941691559094072,1.4944339079152904
700.7007007007007,0.683849778767104,0.683763595255978,1.3922302401391204,1.3924281924779975
725.7257257257257,0.5882690383979295,0.5882454698149101,1.6256462508447467,1.6254704463900125
750.7507507507509,0.674334703750063,0.6747350202349216,1.3520963904589942,1.3512148135186008
775.7757757757759,0.600828045128803,0.6008477920787841,1.5061781965998078,1.5064991099652416
800.8008008008009,0.6005246330207705,0.6005452531326837,1.6058752794875495,1.6063781875890153
825.8258258258259,0.5820709119646932,0.5825413031342453,1.6079960327383644,1.6054261097361904
850.8508508508509,0.580836814359386,0.5782653761852669,1.615014719145836,1.621144210674602
875.875875875876,0.6333966499483138,0.6358793982486952,1.4185216532026446,1.4150604955513482
900.900900900901,0.5686032620824765,0.5672655782306995,1.65156826082657,1.6534568334213835
925.925925925926,0.6921014357802188,0.6936543220617702,1.3488174725226074,1.3452741326525457
950.950950950951,0.591800366307911,0.5962707928230395,1.625609675384364,1.6120878589640617
975.9759759759761,0.6343596968014502,0.6344376790632343,1.4199750750525142,1.4091225579454385
1001.0010010010011,0.6412856164514837,0.617694045581217,1.523568518770131,1.5761111982346812
1026.026026026026,0.6577489317011893,0.6562021910598355,1.481005233512334,1.468702480251047
1051.0510510510512,0.6849083312520523,0.6959173344340378,1.378229802152028,1.3479499439372575
1076.076076076076,0.6280200551135507,0.6295535839114373,1.458050461464129,1.4584916852007905
1101.1011011011012,0.6091536050918233,0.5837939153097328,1.4714784863879762,1.5885645998783844
1126.126126126126,0.6564819607116958,0.6175175565247247,1.472376182696826,1.5882532264698996
1151.1511511511512,0.6207390160499071,0.5792108905463751,1.583628058076033,1.6415061388440888
1176.1761761761763,0.5845515888972472,0.7015184841624955,1.5651221741476486,1.3825597386598183
1201.2012012012012,0.6258074957812978,0.6199222503504496,1.4451890767040438,1.4345751657140116
1226.2262262262263,0.6016957033074247,0.6884566962909543,1.5446075176661151,1.302495466946011
1251.2512512512512,0.618150128230874,0.5902436467935753,1.5157809287959976,1.508874679970308
1276.2762762762763,0.67182623208768,0.5683883505569876,1.4364087905480534,1.6033842804800233
1301.3013013013015,0.6484915856037354,0.6092425533891865,1.4124209380977022,1.606053715146197
1326.3263263263264,0.677202419518536,0.6756041779356026,1.3707330354704153,1.3719538468610042
1351.3513513513515,0.6189540032747434,0.6059905312926844,1.4610552762837763,1.512889048254072
1376.3763763763766,0.6003566495753304,0.7255208950119362,1.5626185440650642,1.277638999085195
1401.4014014014015,0.6639626836943494,0.5808563456765558,1.45823262542984,1.5973657759589073
1426.4264264264266,0.5665970582474438,0.6264669295134414,1.6722650315870053,1.5568131013907347
1451.4514514514515,0.653135197139687,0.5471364467157057,1.4288710325802223,1.6702081324987677
1476.4764764764766,0.6235904570908113,0.6871553355748234,1.4362510364927341,1.4027113559389148
1501.5015015015017,0.6615419143541629,0.7036563582145803,1.417629624032166,1.2983377367777025
1526.5265265265266,0.620060980387146,0.6145206196948485,1.5689884494469504,1.4723085119483557
1551.5515515515517,0.5868968450534227,0.70282279791416,1.5379129605539656,1.3222809355352516
1576.5765765765766,0.6797064081422164,0.5518676374990298,1.380993401072284,1.7188437815428386
1601.6016016016017,0.6133129830135355,0.6243828478206275,1.5088230531607107,1.4056869140478623
1626.6266266266268,0.6914061715778943,0.618217946628913,1.3658092974886515,1.4882647845533215
1651.6516516516517,0.6313490995583244,0.6406882176848253,1.4374059339541887,1.5308259239079522
1676.6766766766768,0.7302357763381608,0.615529052287837,1.3120449473910556,1.521938732030538
1701.7017017017017,0.7093549049110714,0.5752571164286806,1.3155675215445204,1.6516937100270572
1726.7267267267268,0.587896589035301,0.6750114064540523,1.6312821906863286,1.4264368945272554
1751.751751751752,0.5907823988523828,0.6270211842991639,1.5578685515756998,1.48015594002581
1776.7767767767768,0.6099181268460745,0.6268712924524493,1.537479464194352,1.5572083470336993
1801.801801801802,0.7242165374307552,0.6256640979474988,1.255439267620814,1.4939344329254656
1826.8268268268268,0.6188194793058,0.6744833430017845,1.4504876993042264,1.32752188950779
1851.851851851852,0.5845263618497251,0.6464020069831229,1.5542147226544234,1.4158556333206394
1876.876876876877,0.6427292061635935,0.6044332938476915,1.4029906436046737,1.5720888861068725
1901.901901901902,0.6665264787836221,0.568572135384685,1.440072070529317,1.6875274331886723
1926.926926926927,0.558304651624679,0.6165538639483186,1.7128073274140152,1.4772205751498433
1951.9519519519522,0.5749785455881595,0.5848584317572388,1.6085084090405561,1.6583875575546494
1976.976976976977,0.5792704248211531,0.6393555794154685,1.6213728335994149,1.508964594699213
2002.0020020020022,0.5970234396496298,0.6546187329534571,1.4765956961041538,1.411429382506966
2027.027027027027,0.5774340187895951,0.7262205997914385,1.625456639126514,1.2708998248886612
2052.052052052052,0.6377941041698223,0.6545685235252461,1.5374489269268974,1.4778212776688624
2077.0770770770773,0.6606032985407404,0.5791942916991447,1.3855480055391582,1.667098741364551
2102.1021021021024,0.6170362761061438,0.5994159575933218,1.4825461348025566,1.5305216099115562
2127.127127127127,0.6724961910381144,0.6877811236811384,1.349503431039598,1.3347500964784544
2152.152152152152,0.6952740189928154,0.6357796567904874,1.3805249336874788,1.519354277386049
2177.1771771771773,0.6607780273179381,0.6938307826145124,1.4303654698631494,1.3633610926823931
2202.2022022022024,0.7227980994500681,0.6382514113805351,1.2978123341695256,1.4835499436564796
2227.2272272272276,0.5840052758643857,0.5800760514933516,1.6051057751298168,1.6462978870029417
2252.252252252252,0.6296086404187057,0.5639254410806995,1.4158462919791126,1.6504381894136513
2277.2772772772773,0.593804957868048,0.6059092164944343,1.651322841614085,1.5823929181451235
2302.3023023023025,0.6265872386399607,0.7278705773504486,1.5149406675535142,1.2603205224872214
2327.3273273273276,0.6299263416453007,0.5530665959531065,1.4716673851363478,1.736701290305716
2352.3523523523527,0.7297969370192372,0.6037853538717887,1.2482037651470568,1.556489027347536
2377.3773773773773,0.6547747183985947,0.5925012670431541,1.432790312807791,1.6584814223607451
2402.4024024024025,0.6019333200390222,0.5916263718017761,1.5662999928900543,1.6064876869512694
2427.4274274274276,0.6164549405857402,0.5991428564634848,1.53157333700532,1.6507953159896243
2452.4524524524527,0.6254347518692762,0.629003271013493,1.580096561532223,1.442170801022575
2477.477477477478,0.6350700517364276,0.560123454377788,1.5149097413455082,1.7166606575022005
2502.5025025025025,0.6163003167700764,0.6586535961865476,1.5726849617208223,1.3483925727361665
2527.5275275275276,0.7030335906592907,0.6410435584311367,1.3057286313774312,1.4358014999904998
2552.5525525525527,0.5971713374711225,0.6769387954633481,1.6413746968685565,1.3610608918108347
2577.577577577578,0.6511232433466209,0.6054504678515411,1.428406098048798,1.451908930229172
2602.602602602603,0.6017358223960916,0.5585718197702584,1.5512307358098245,1.7247167606395712
2627.6276276276276,0.6524354735982446,0.6748962160494576,1.3695757228454444,1.4252763212695778
2652.6526526526527,0.5928959801971831,0.70899753975862,1.6205032259270788,1.302482198943929
2677.677677677678,0.6430096426560651,0.5683107107210933,1.4781635436106202,1.70096711273256
2702.702702702703,0.7028097509006697,0.6455357352861636,1.2783673593974707,1.4238306248789143
2727.727727727728,0.5829434260717985,0.6008921147595303,1.5807655639016482,1.4833998617083428
2752.752752752753,0.6692829296386215,0.6816139629913375,1.403744709448782,1.3096979188100684
2777.777777777778,0.5807378847099705,0.6830980202658902,1.60675166285849,1.4380058904186388
2802.802802802803,0.6235856493147335,0.6166908325292507,1.568531058723813,1.4494716143359996
2827.827827827828,0.6404274102036133,0.5560846851555298,1.492784114338817,1.655730488881315
2852.852852852853,0.7262129451769028,0.6298314270381712,1.295615604389516,1.5070480554022125
2877.8778778778783,0.6730893822553764,0.5767985986818345,1.3561500993084847,1.5547065681554693
2902.902902902903,0.6805101115980744,0.6723776353861863,1.3165148071355481,1.3772038744331925
2927.927927927928,0.6412112626812583,0.6798183779982557,1.521724780688034,1.4170559308647281
2952.952952952953,0.6344048211867198,0.726545510886794,1.4994025391066017,1.2712597225386155
2977.9779779779783,0.5890192000296498,0.6645419280068081,1.5168413954847568,1.3663314362934158
3003.0030030030034,0.5455502388659856,0.6660846874095147,1.7169399211058607,1.384983728351262
3028.028028028028,0.6628062329322048,0.6204118355602014,1.3489495400964426,1.5375067597950431
3053.053053053053,0.629831910270062,0.6458075953794054,1.4722883870198253,1.372696185147133
3078.0780780780783,0.7137441352262444,0.5799378420950774,1.3299725974850962,1.614453015734017
3103.1031031031034,0.5892643736407921,0.6206863145404428,1.5311793197590478,1.521301263142763
3128.1281281281285,0.6570928674319939,0.676637248332666,1.4815784641033272,1.3800173116754868
3153.153153153153,0.702143657875895,0.638455684893401,1.2992332049484248,1.4991403719096221
3178.1781781781783,0.6339806481819696,0.6344601071216046,1.4568479062849855,1.3794288316462788
3203.2032032032034,0.5716774810692751,0.6949463959090637,1.5860994417848322,1.3609307396274863
3228.2282282282285,0.5592036108422586,0.6735794636357577,1.631032109435673,1.4030875494673254
3253.2532532532537,0.6664993672866164,0.6261652318722412,1.4630924825631029,1.4373581994829254
3278.2782782782783,0.6318656676387436,0.6080809100675695,1.5045388969791278,1.4550451097576786
3303.3033033033034,0.6838559702364776,0.5943247396010292,1.362528473647539,1.5510277528485379
3328.3283283283286,0.6257497849287303,0.6271353730695716,1.54716065506757,1.4743728886185898
3353.3533533533537,0.6863167261450278,0.5592731101874023,1.3683497653303727,1.6417378773037479
3378.378378378379,0.607088692369364,0.6545999333416197,1.4595748422918917,1.4355680512901499
3403.4034034034034,0.6432398863153501,0.5704906412152989,1.4648623981086457,1.5623479333625312
3428.4284284284286,0.596447679662638,0.6228252707390431,1.4886572390265926,1.5495596609918936
3453.4534534534537,0.5618676094203142,0.6121810953980541,1.6469256928437588,1.5139449914344683
3478.478478478479,0.5851448146267374,0.6295031041859479,1.6498159125486724,1.542117089623935
3503.503503503504,0.6699709038139477,0.5895324058831625,1.3758557782909855,1.570167959743064
3528.5285285285286,0.5611555220374497,0.6505202096954846,1.683022937357247,1.3872900911224675
3553.5535535535537,0.6204948508739853,0.6830670758024001,1.551252032449799,1.3823382822495944
3578.578578578579,0.654165596676424,0.5608637638307316,1.373954841206377,1.6538019260569226
3603.603603603604,0.6155353674698827,0.7224802461128611,1.5445347930560824,1.2920630849467403
3628.628628628629,0.5989603555071624,0.6108031028522467,1.5583416155819472,1.5854407564400619
3653.6536536536537,0.6569534578713477,0.6670793358313204,1.4732119267723338,1.4225903865943759
3678.678678678679,0.6668442547228803,0.6557028064639001,1.4522848597266071,1.4486196510580525
3703.703703703704,0.5955587511201819,0.6152952519014082,1.5837373426003634,1.473145032833631
3728.728728728729,0.6695292645111792,0.5798438696721333,1.4601439918768224,1.5805196579173462
3753.753753753754,0.6563452778686533,0.5884876399994701,1.3462575645981112,1.551399666383447
3778.7787787787793,0.6083962725707862,0.7111430508695765,1.5317856475693774,1.3016659114716969
3803.803803803804,0.6207091313198385,0.653554890179999,1.5440971354273614,1.5129797884287577
3828.828828828829,0.6005825373137438,0.7050850185868311,1.515422430793718,1.2762314118435771
3853.853853853854,0.5733816110012846,0.6953057784246416,1.6175046363653334,1.3260460372053418
3878.8788788788793,0.6857760783273233,0.5948422880776227,1.399671139547878,1.526873059160925
3903.9039039039044,0.6073887763219017,0.6804117926228914,1.5717646343322809,1.4271015258605295
3928.928928928929,0.6596081039048237,0.7079147738913196,1.3922459064239756,1.300191793051916
3953.953953953954,0.6406440708008,0.6571005014013426,1.4474400357832087,1.3352545154743007
3978.9789789789793,0.6106532413851177,0.5896948659478621,1.518164473713601,1.5100835478984178
4004.0040040040044,0.6318124680473335,0.604115440588776,1.4436072651964085,1.4965005189407874
4029.0290290290295,0.708837921228799,0.6433673231159829,1.2869425853382033,1.4699625885215455
4054.054054054054,0.6338254570699892,0.630910661584714,1.5533616238783197,1.4540129247334417
4079.0790790790793,0.67098652585715,0.64810435009304,1.3506772985916626,1.4567738220396533
4104.104104104104,0.5961148739051081,0.6219367127876531,1.6299789872952073,1.4862080453586126
4129.129129129129,0.6579319926128399,0.6672835721900955,1.3998614380978527,1.382161374684476
4154.154154154155,0.649592541706172,0.6851926623931608,1.4686724987986854,1.4250886903496978
4179.179179179179,0.576968588814408,0.6321592606680475,1.6631387711470027,1.4081376928571758
4204.204204204205,0.7077533906572311,0.6373118008943338,1.3463094087202239,1.423795736741333
4229.2292292292295,0.6424560306055215,0.6310181829447716,1.420903273932743,1.560288846250432
4254.254254254254,0.6468400423906906,0.7168683999555366,1.4214443989797,1.296935568129331
4279.27927927928,0.6490791342762062,0.6594770891157605,1.4905475901610965,1.4587327505788727
4304.304304304304,0.6869053671085734,0.5898826546651588,1.4121992408786557,1.54332824569236
4329.32932932933,0.6137582657921778,0.6936483385709902,1.462861755730282,1.3394553362167778
4354.354354354355,0.6807787747466019,0.5573426765034734,1.3688334136055587,1.6982214593511982
4379.379379379379,0.6501722360633637,0.6168673191984413,1.3739127354568907,1.4588836521452717
4404.404404404405,0.6025002294552269,0.5818728630470674,1.5955148525176777,1.6666937963789674
4429.42942942943,0.5855083678391685,0.5904085305506933,1.6301546432610425,1.6494606736296944
4454.454454454455,0.5651617441670086,0.6193689516559886,1.6092939849442836,1.457932375912666
4479.47947947948,0.6066584117757275,0.7136850649109803,1.5577058739729703,1.362341839589514
4504.504504504504,0.7209204950268264,0.6143911868031912,1.2960919922768157,1.5255108872585186
4529.52952952953,0.5656181160482957,0.5732696339419794,1.638777952274043,1.6550773438873823
4554.554554554555,0.681443439297819,0.6796504983270696,1.3716288403237018,1.4115437246756217
4579.57957957958,0.6642132375580707,0.660417201707295,1.412355624685235,1.336362490204228
4604.604604604605,0.6693026194264396,0.6433713940649819,1.3822286130235817,1.4028776417342763
4629.62962962963,0.62072197624091,0.6364042841409899,1.5664902359729056,1.5416666311133542
4654.654654654655,0.6134204126820597,0.628185990915459,1.546666744450699,1.4866179381013116
4679.67967967968,0.7033401198772194,0.6767994365572404,1.3366598766363225,1.3604626872333014
4704.704704704705,0.5998738055932807,0.6387852364871619,1.5088372090132367,1.3883848762888376
4729.72972972973,0.6027562970209822,0.733425267865701,1.5710679721866114,1.2864585092614782
4754.754754754755,0.701679323162344,0.6318596544824302,1.3513228676452202,1.4205675787996541
4779.77977977978,0.6585891125495693,0.5800470980042041,1.4793086519641716,1.6543130981724294
4804.804804804805,0.6236778054668252,0.6587703326154677,1.5823523724116704,1.4508174945991266
4829.8298298298305,0.6164160192430125,0.6505332639230647,1.463645255567109,1.385851165167351
4854.854854854855,0.6798717228761519,0.6409003945136864,1.3630951882603435,1.4266227174969361
4879.87987987988,0.6533952504974605,0.7178318326567231,1.4361414345048893,1.2844619923583798
4904.904904904905,0.5739516039153495,0.6320558819227502,1.6559708416968062,1.536595384219428
4929.92992992993,0.5924642964885788,0.6071064012327213,1.634681243544844,1.5771885469469786
4954.954954954956,0.6431427427855706,0.5837363262304724,1.4310110319485752,1.5207494716219567
4979.97997997998,0.6075257490078825,0.5649890692516604,1.5381014197687357,1.71603392517837
5005.005005005005,0.6502798587132723,0.620555812304843,1.4322563190449793,1.4983027216588132
5030.0300300300305,0.5659907283030329,0.6711953788185576,1.6749169788260991,1.375882833368697
5055.055055055055,0.6341381187383327,0.594128317192143,1.4184373896117126,1.5089858817148942
5080.080080080081,0.5548742130711978,0.6138188939343912,1.726805585865454,1.5453132304839572
5105.105105105105,0.6098477999255691,0.6241256038387618,1.4630748015075823,1.5593626745519054
5130.13013013013,0.7112510939760961,0.6159779848461444,1.2961998175783818,1.4627089534237077
5155.155155155156,0.602623659003312,0.5828318370720836,1.5639487316951715,1.6055669709042313
5180.18018018018,0.7226226668170341,0.6070941970631568,1.3260795214338768,1.5133890068765798
5205.205205205206,0.5638738506092369,0.5876302726548427,1.6709791323752434,1.593595986198931
5230.2302302302305,0.6347091330641743,0.5970726116835611,1.4197590279535837,1.5783340109508897
5255.255255255255,0.6323088098971194,0.7225523952343333,1.5162454941976213,1.2946689085539336
5280.280280280281,0.6190229581372254,0.6455371429841618,1.561695344216109,1.376508584339317
5305.305305305305,0.602130351916231,0.611692503504408,1.5195442119420437,1.5629490444685656
5330.330330330331,0.7163568102809301,0.5954077494690742,1.3171068232604777,1.5650675410122548
5355.355355355356,0.695169090412765,0.6510513631009943,1.3172130652535925,1.3796961567247428
5380.380380380381,0.7136420598820621,0.6206286330250421,1.2688603142917176,1.543240085812559
5405.405405405406,0.654505311363205,0.6283780320484744,1.3682483332760287,1.4950771440140105
5430.4304304304305,0.7175211472009088,0.6062244089459172,1.3258808245173619,1.5673355393825532
