electron,r_mean,r_std,p_mean,p_std
1,90.60258934415012,52.29088829451343,3.623826628663215,0.1310272142932349
2,112.54602214372878,65.01525857635804,4.500165481434509,0.07851620724085581
3,61.14838386861975,34.546359036203256,2.4001743918185348,0.07104019168743705
4,1.3685139838723086,0.469554859181443,1.393385960502513,0.881339700840265
atom,E_mean,E_std
total_time,50.0
component,mean,std
Kinetic,20.947456039498604,1.9541331730590132
Electron-Nucleus,-3.097414564008391,2.108073035239481
Electron-Electron,0.1735486137048609,0.38614235609984704
Heisenberg,0.0007585966517236341,0.02261539815953384
Pauli,0.047825198571022624,0.9332472296940646
Total Energy,18.072173884417822,0.0001809517629599868
