time,r_p,r_e1,r_e2
0.0,3.0394904582411533,0.5714248,0.57143186
0.052461139272348134,3.037516796758121,0.5402749307498026,0.467726873995841
0.09241678787214104,3.0360130889503254,0.5095004806489083,0.3655771683080181
0.1100503701049581,3.035349314267258,0.49715092537552,0.3087408423411913
0.12313983839133155,3.0348565340869995,0.49003255359419046,0.2610200104292461
0.136229306677705,3.034363704175933,0.48583424076983234,0.21555967554453184
0.1464091187736369,3.033980390779222,0.48533060806502043,0.19890716172051034
0.15610409500825165,3.0336153052497874,0.48749847985411776,0.20914592999682036
0.16575248855243563,3.033251946396649,0.492282395039515,0.2336181378039083
0.17944138624525302,3.0327363747369183,0.5032427668239426,0.2753643685690747
0.19683777107353248,3.032081085720432,0.5230450922831388,0.33207229480248623
0.23514485244083388,3.0306378098668367,0.5806351787201807,0.4587925901868247
0.28486397030106236,3.028763903246525,0.6638236117610898,0.6178779471497021
0.34794340374166777,3.0263853487469214,0.7672216130146929,0.8123972275568788
0.4178580160333734,3.0237475964933074,0.8754467249153135,1.024150070824942
0.5061282024952668,3.020415081995755,1.0037397918577684,1.288850347759917
0.6266542413419505,3.015860641836554,1.168577644683096,1.6466339010720186
0.7867004119704252,3.0098050303679673,1.3763315780744696,2.1161065275928057
1.0171823179289734,3.001067045704745,1.6659440007559707,2.782959861961237
1.2654531812904664,2.9916263455441605,1.983003924851209,3.49179718741438
1.4420110891114213,2.984887265401076,2.226899781140681,3.9911966831517764
1.5611616487457196,2.9803205652868803,2.411607137788541,4.32638930480425
1.6419498984340595,2.9772098939184217,2.554748803717528,4.552917154942364
1.6959450938540082,2.975119933728315,2.6651704029188052,4.704006783968586
1.7320925880584328,2.9737123641912424,2.7508928987649774,4.805021957736417
1.75614956462257,2.9727691185011667,2.817167226425482,4.8721925022516155
1.77208771668325,2.9721393225713943,2.8680785639692834,4.91666935258627
1.7828282472208608,2.971711264677927,2.907632998581852,4.946630769630483
1.7905562710744833,2.97140043465712,2.9401686871818207,4.968183162295985
1.7962768783522547,2.971168378566659,2.96707005133522,4.9841342300754805
1.799282911846307,2.971046099817203,2.9816788664648177,4.992515118853453
