E_final,E_electrons,L_final,type
0.10625229471793768,"[-1.0910300706476572, -1.088243255681296]",42.111776544395326,none
-6.976167025083162,"[0.15575607110549644, 0.003338178367784843]",1.762650242088797,full
-1.040654195403195,"[-1.1028717161081625, 0.05659781674736132]",38.792613402525,partial_1e
-3.082567785477612,"[0.120063116450491, -0.0012501583616861393]",26.515186318993216,partial_1e
0.10220529448461407,"[-1.080919215297064, -1.0877716938801982]",52.90567023473026,none
-3.1186447236298935,"[0.1532106143752512, 0.0027230439905825965]",22.358973806379762,full
0.0989387711085647,"[-1.0876028423886464, -1.0895224653531232]",48.59499530063013,none
-1.3538945655234258,"[0.050048486638844224, -0.6438577883459569]",35.206350820057324,partial_1e
0.10809231397763452,"[-1.087979042467638, -1.0889601351170257]",48.54103466333862,none
-1.0287616830437156,"[0.049796599058281044, -1.160812930878113]",36.878713192935784,partial_1e
0.10440004381472552,"[-1.0851307179997955, -1.0886099303695569]",43.41649991157087,none
-1.092356094004693,"[-1.0607099155422914, 0.08006368088446617]",37.21457906327623,partial_1e
-3.149799160042167,"[0.0994535658373219, 0.0809789403345941]",27.315646278931876,full
0.10123034301132833,"[-1.0823981921989518, -1.0912594021791735]",48.748167702096204,none
0.099930000834037,"[-1.086795572101472, -1.085038307632536]",48.3808778280674,none
-3.1515740408788435,"[0.13975633105358676, 0.01101856872772298]",11.619791515708004,full
-1.0336623848180704,"[-1.1133035223348855, 0.04880170731279951]",38.85676808136692,partial_1e
-3.1240452747279845,"[0.011508110792772018, 0.1344497548648629]",22.36790436197189,full
0.09859304918078812,"[-1.0856678940967481, -1.0830286702304859]",50.75251589248754,none
-3.0067010056400805,"[0.03588280124918869, 0.008960092683030687]",25.230902923786033,full
0.08684725963804919,"[-1.072373754650637, -1.0750851624394722]",51.09721456209938,none
0.10533738694194125,"[-1.0864642122453068, -1.090972673806463]",45.16321870704277,none
-3.0934809835560895,"[0.11673137554472554, 0.014127204214275772]",30.61540965561513,full
0.10130984819313402,"[-1.0914547217615498, -1.0820461867338795]",46.09494598956786,none
0.10368250392314071,"[-1.0882611890257299, -1.0832402485185448]",53.03712469311753,none
-3.2590148855756174,"[0.25456846890550083, 0.037952901353833515]",27.06342422024025,full
0.10642080851461225,"[-1.0875682754684028, -1.0891013435924326]",45.90026594561216,none
0.0871042537428086,"[-1.071055734844225, -1.074302495108805]",46.5929943247917,none
-2.9916747283082272,"[0.012775275486143812, 0.013948875600163831]",18.997216498872056,full
