E_final,E_electrons,L_final,type
-0.0673281939757999,"[35.93407199376995, 24.32465692950059, -6.878272759942423, 0.47617014668673935]",63.56106909158501,partial_1e
0.372903794589722,"[7.431921141146039, 30.026124865062, 17.783554340313863, -6.755030752351892]",1.001330663498249,none
0.6723283589715008,"[11.620325853819303, 32.360572725876395, 15.260475973580377, -5.315591511865388]",57.08401637614837,none
0.2358976807973946,"[34.9247785321045, 24.773272475320496, -6.108662273224798, 0.4052947438670714]",41.83563393143358,none
0.20237798318638425,"[-4.0056190071418705, -4.003641596859349, -0.9608800850183852, -0.9756135522321971]",79.69372419831907,none
-11.504971883053194,"[0.005930795971801694, 0.3355553477106271, 1.106092978352219, 1.5793374724104488]",30.478545842899464,full
0.1915917861399177,"[-4.217605554966582, -4.201446430192831, -0.8408503631090716, -0.9160685705546898]",71.23910877673069,none
-2.1247185967124853,"[-4.336833228661908, -4.344456219428126, 0.0008121609836463436, 0.023361691159534032]",48.33716578329243,partial_2e
-0.24415807464701966,"[-4.491900196665844, -4.682835756812732, 0.02602387226247052, -1.269469128171266]",71.24649156200007,partial_3e
0.17022814780009649,"[-4.03777855962781, -4.0295248028744535, -0.9674119058099866, -0.9500128600617432]",55.613659225899454,none
-0.008653403324513021,"[-5.151572213142076, -4.966346266391448, 0.25865916056449045, 0.3759554676716246]",64.30994159918134,partial_2e
0.14156524621915512,"[-5.951286520718519, -5.836463557986349, 0.36502577480556286, 0.4376491480856288]",53.04177841356618,none
-2.716423894562473,"[-3.770822613021461, -3.306517742230665, 0.3675106542892017, 0.3497969186741692]",42.05323471718853,partial_2e
0.050718857435262735,"[-5.558147036732775, -5.401380215048194, 0.6044014836745659, 0.09302978350242821]",76.13470663776604,none
0.045565275002493945,"[35.44579211783386, 32.07490773210122, 0.1132582378638093, -6.74017307060757]",68.61215687512103,none
-16.280780553354315,"[-0.07515867732783296, 0.2941139778489718, 0.06918271494420683, 0.024544769817605932]",15.992200085174606,partial_1e
