time,r_p,r_e1,r_e2
0.0,50.0592275916331,0.5714248,0.57143186
0.008542400755258745,50.05912803239063,0.5703462124236776,0.5928417622387395
0.01882531984965115,50.05900818779938,0.5711137949386844,0.623628768321346
0.031159939061819023,50.05886443105773,0.5753053477156131,0.6679072555660648
0.04320200637272721,50.05872408377337,0.5837261435693519,0.7199559727720635
0.055211145612187144,50.058584120101884,0.5965756309989378,0.7796782427035535
0.06938215795787861,50.058418960112,0.6160183935421278,0.8552760831715827
0.09021103893102353,50.05817620375511,0.6485311930135058,0.9645199942520025
0.11921362058718482,50.05783818380743,0.6960239917516445,1.1011204702411757
0.15713292823909136,50.05739623963472,0.7597790482867852,1.2529812152776634
0.20701199711808563,50.05681490378175,0.8463756391785531,1.416516164216965
0.2532044113114614,50.05627653315886,0.9294449155132213,1.539871439214924
0.3548713400117408,50.055091601359834,1.1224989769288083,1.7443381888607477
0.4759702129441983,50.05368017506115,1.3718938436465915,1.9090895134312813
0.6201082497258656,50.05200020320017,1.6981586813436143,2.038784073087694
0.8123885948745244,50.04975908367016,2.186483335407119,2.1477744489104067
1.085362297438435,50.046577376315135,2.9908697951663905,2.23642539013304
1.4018914910175844,50.042887898005134,4.097005822816749,2.291835023596856
1.7833840833146544,50.0384410609799,5.691726011939392,2.327368243843501
2.247344586084482,50.03303273438266,8.03708898610765,2.349682769619114
2.8087945931541816,50.02648768048815,11.504046365860953,2.363214175268464
3.4681973222074434,50.018800330162186,16.508786979814598,2.371070681980733
4.164147178588409,50.01068642799728,22.95699510357205,2.3753194352602764
5.1059652247788065,49.99970524638434,33.73974616780687,2.378267364798192
6.359467370650273,49.98508866936578,52.11576456451141,2.380138252740945
7.882637883227153,49.967325729622004,81.37851208918389,2.3811780362716792
9.733744102787854,49.945735849304654,128.63712213317118,2.38173635110629
12.379391711802898,49.91487422552659,222.2538179655457,2.382049387554458
15.362970288455205,49.88006388207166,371.56540488969875,2.382175616215552
19.12797584840459,49.836126209737884,639.6804758432407,2.382232626253323
24.32508852879645,49.77545714093743,1187.9770760943795,2.3822584547105237
32.04826331523109,49.6852596767312,2481.559095376915,2.38226884774235
44.56076454700217,49.5390263728713,6169.296613230918,2.382272278534317
67.81799544810096,49.26688154442867,20377.12272190676,2.3822731228781597
121.28139440970509,48.63958824165171,110778.06581624973,2.382273250706912
288.17807718316874,46.66560568438624,1436622.0646708496,2.3822732592572184
719.7275037482217,41.437675044707156,22075730.190441206,2.3822732593801828
1181.1172454806829,35.60698400123918,97224277.99979633,2.382273259381274
1539.1956198329908,30.856976369879703,214892903.5279063,2.382273259381347
1841.5895297489706,26.641568375194772,367799976.7080948,2.3822732593813627
2093.0750314011166,22.94673938509642,539751178.063866,2.3822732593813676
2300.357355078414,19.729242029794417,716295441.5488769,2.38227325938137
2470.097583396752,16.93985358310607,886650187.4035902,2.382273259381371
2608.452152311179,14.528721134462149,1043965450.8752629,2.3822732593813716
2720.8515809440523,12.448661417733561,1184666171.0314944,2.382273259381372
2811.956714500624,10.65654914274964,1307564369.8296244,2.382273259381372
2885.69432983786,9.113816123965691,1413034438.5880842,2.382273259381372
2945.329525619889,7.786463205974895,1502362723.2564616,2.382273259381372
2993.550959914753,6.644824006569172,1577283485.4334736,2.382273259381372
3032.556592327742,5.663207302890086,1639673638.5016682,2.382273259381372
3064.1337714320257,4.819486627690414,1691368011.6291416,2.382273259381372
3089.7309642964165,4.094673040418983,1734059408.9701078,2.382273259381372
3110.520306241165,3.472490464809075,1769254746.2833455,2.382273259381372
3127.45115756709,2.9389663942453814,1798266088.4971962,2.382273259381372
3141.295414795239,2.4820506755543725,1822221974.3168273,2.382273259381372
3152.6857080360746,2.0912804928359883,1842089691.1273654,2.382273259381372
3162.1477896396464,1.757532911960372,1858702978.273084,2.382273259381372
3170.1262266737267,1.4730497775991152,1872788298.642701,2.382273259381372
3176.9776196662933,1.2329070479081228,1884940228.180447,2.382273259381372
3182.7933939051954,1.0420342404617307,1895296236.571541,2.382273259381372
3187.5239168790067,0.9077283861071831,1903747493.330787,2.382273259381372
3192.254439852818,0.8091720986329983,1912223649.0712507,2.382273259381372
3196.2108176132433,0.7688759388820067,1919331824.9457858,2.382273259381372
3200.13720796571,0.7757545033209514,1926403366.0484726,2.382273259381372
3203.863725807498,0.8245436840408964,1933130825.4551342,2.382273259381372
3207.647574591036,0.9079944752733466,1939977628.9701061,2.382273259381372
3211.6066895749323,1.0207611906106255,1947158672.333967,2.382273259381372
3216.6520679715472,1.186997098401986,1956335332.0282571,2.382273259381372
3220.8743084391704,1.3364084130179057,1964036694.1510296,2.382273259381372
3225.0965489067935,1.4900535192817654,1971757973.4239702,2.382273259381372
3232.698041651949,1.7691944209447412,1985709192.78427,2.382273259381372
3240.52434029536,2.0533309567954974,2000140582.58222,2.382273259381372
3249.463336663981,2.3694763689121445,2016707757.4506934,2.382273259381372
3259.572361794802,2.7144621350463525,2035551582.220621,2.382273259381372
3270.7707711573794,3.0811763820722624,2056560454.7201867,2.382273259381372
3282.6164467898316,3.4527014363813118,2078937809.0628812,2.382273259381372
3294.423049826461,3.807920850142173,2101399579.3900776,2.382273259381372
3310.6420045058876,4.274307138328548,2132514266.7553759,2.382273259381372
3331.7812825768824,4.850043114904557,2173519491.7599344,2.382273259381372
3359.170888643079,5.551220414645158,2227413351.2601237,2.382273259381372
3387.3619841081913,6.229749172220835,2283792345.4014072,2.382273259381372
3415.553079573304,6.872251562433757,2341100198.0017676,2.382273259381372
3453.963021005164,7.699818625925924,2420690317.0716724,2.382273259381372
3518.650641314448,8.994110689792134,2558716244.3760085,2.382273259381372
3582.2258142058104,10.171388686970547,2699320705.251572,2.382273259381372
3681.6386665637906,11.870237332420851,2929240669.837654,2.382273259381372
3805.7216660916406,13.807773530714025,3233893906.2328506,2.382273259381372
3958.632850494171,15.988820807157854,3637257854.399303,2.382273259381372
