time,r_p,r_e1,r_e2
0.0,3.374580461401187,0.5714248,0.57143186
0.014390278256624648,3.374357925068203,0.5648541692967328,0.5451266122513749
0.061985957189218274,3.3736217346617177,0.532831169093165,0.44561688309603287
0.10197983137210032,3.3730029401003123,0.4992865201637787,0.33506379055040086
0.11587845377810799,3.372787857022532,0.4891344301752133,0.28669255398514926
0.12757661255031344,3.3726068101250495,0.48260766853503606,0.24282480731511505
0.1392747713225189,3.3724257482507163,0.4789293027607136,0.20608523465746648
0.15023598360230436,3.372256079039831,0.4788908450217875,0.1995565478333598
0.16101714326160022,3.372089183938675,0.48246815335063664,0.22100440156694182
0.17224744722796967,3.371915322286958,0.48990320568865914,0.2537633844394063
0.1874640558580125,3.371679724426347,0.5052212757348219,0.3026479668959532
0.20930128085682334,3.371341574892816,0.5349683636914296,0.3754429487175594
0.2567307408245353,3.3706069458282,0.6136947365784837,0.5316230614351445
0.3059630249642762,3.369844126259689,0.6980891996116593,0.6870704176409719
0.3738768469312915,3.3687914032200323,0.8092869453286828,0.8955087496555119
0.4398799971145877,3.3677678023689808,0.9104582751974741,1.0955939701266888
0.5347723855538751,3.3662953235005975,1.0464111574407926,1.3809440192564462
0.6723502259970927,3.3641586879219685,1.2296033543461533,1.7905916821024637
0.8790312551159555,3.360944793933059,1.4845990801664064,2.3983448953929187
1.1771665229840491,3.356299638317161,1.8263120081729651,3.2626555135680597
1.5980873493034966,3.349719962135782,2.2826112348901355,4.4656600099265
2.1412330077090305,3.341181363292578,2.866146798010784,5.9983929206265785
2.508755774107897,3.3353660142419965,3.273514066704215,7.026947229630961
2.876278540506764,3.3295370652548737,3.6720825718354875,8.05040734992684
3.22635001677099,3.324049484957471,3.958662403633401,9.021483566668946
3.5563632509801884,3.3190015372603825,4.084069303008448,9.934147469298129
3.9266181343336575,3.3134474894382704,4.1089930889681305,10.95544943819715
4.27407434566485,3.308288593551905,4.0784932955888245,11.911729628027475
4.734144195967065,3.301493011197445,4.0008996950997,13.175308559045762
5.707151088342692,3.2871663977274315,3.769978219433121,15.839946379656777
6.825619631894376,3.2707100088416112,3.428230697627045,18.89350104775549
8.310904792452831,3.2488392584657,2.836464738121301,22.937873875644502
9.61585200863218,3.229601076494162,2.15223262908648,26.484202003999485
10.462562111262796,3.21710749110581,1.6228903596530024,28.782622147101346
11.03876473939762,3.208600868930855,1.2635681603859545,30.345781698534356
11.527265827446849,3.201386174453243,1.0524588289056565,31.67048204088424
11.940666999560955,3.1952782679813274,1.0443554836642686,32.7911766443926
12.354068171675062,3.1891673477793403,1.2086873848310837,33.9115699481653
12.814350818556479,3.182357917211508,1.503807564751414,35.15868728981252
13.28536156016432,3.1753800054217787,1.8518428292234557,36.434529648821275
14.018504728892875,3.164481721619378,2.440156157552595,38.419777825205095
14.293612948030399,3.160371535572602,2.683607301725261,39.16454295708942
14.568721167167922,3.1562420711284824,2.950876913377487,39.909210303131935
14.76123611834746,3.153337773252684,3.157179919060918,40.43025645339095
14.85478292232282,3.1519242687909617,3.260918160843692,40.68342664594572
14.922928174419372,3.1508982637586938,3.3322419934063525,40.867844754066226
14.988152578778397,3.1499274909147656,3.3866851915971576,41.04435311910856
15.06206939455319,3.1488568619297874,3.411721041434795,41.244378544909075
15.135986210327982,3.1478248143632643,3.3890077032651633,41.44439757156551
15.220346977177105,3.146675775316424,3.3280933794618446,41.67267022458
15.30679328037198,3.1455100037426234,3.2523108094657225,41.90657772521432
15.441175396511222,3.1437021147859876,3.1311282458711625,42.270173897997644
15.628121176023425,3.1411832819715597,2.9702347355227845,42.775957982290485
15.872407847023057,3.137881158236577,2.7768056737760585,43.436822335019386
16.187820471870463,3.133602528290095,2.549618426115106,44.29001168251437
16.66381572629384,3.1271232603493475,2.2405179728195304,45.57739176677193
17.363898361873833,3.1175644971462786,1.8412831721518175,47.47046359173718
18.325730296528672,3.104404108938067,1.4442674227708339,50.070655620077
19.056225358293005,3.0944005229868456,1.3774567185996953,52.04498537068449
19.78672042005734,3.0843951679029296,1.549162867074902,54.018937630623256
20.500224245214667,3.0746229245380303,1.839512496360977,55.94663225105951
21.258112923866076,3.0642441851926407,2.175643465729513,57.99389121132381
22.166567609497598,3.0518061044233677,2.552869974742447,60.44742045027692
23.332311814169937,3.0358502422364215,2.9647239718464533,63.59516537655303
25.24785835442374,3.0096503336436613,3.470837771473343,68.76606913578955
26.324216203508087,2.994956705286476,3.676817868943677,71.67092095473211
26.920869551343845,2.9868435930121113,3.7592459725890985,73.28095607829079
27.42048603612583,2.980103707736625,3.7833858991025697,74.62903913791143
27.80993599786084,2.974935613018216,3.725244547787766,75.67980411140861
28.15523211469812,2.9704711594701148,3.5577333006517096,76.61139430676327
28.48938553537857,2.966251301095425,3.2873137581778793,77.51288361416192
28.799544142962084,2.9623666130859148,2.995381487693843,78.34960607506339
29.21749510024373,2.9571255223878445,2.5987258289106854,79.47707396051341
29.636253338561897,2.951853517504025,2.21330625329746,80.60666526101998
30.321822958093836,2.9431865686953524,1.6045308637232725,82.45586153494557
30.773756942424765,2.9374583078961165,1.2323179949013674,83.67479529826873
31.225690926755693,2.931724028567238,0.9632929687846593,84.89367232560807
31.579978383283848,2.9272266456206295,0.933139041218673,85.84915554602212
31.934265839812003,2.9227284702487015,1.0851189012845268,86.80460536205256
32.286718573990036,2.9182532669912415,1.3307671197519968,87.75507462576171
32.679659801607684,2.9132638840935754,1.6336917101133637,88.81469260098426
33.19512469130214,2.9067190078241634,2.021904541897759,90.20465264634815
