time,r_p,r_e1,r_e2
0.0,3.2545189840173627,0.5714247999999998,0.57143186
0.013003613893923814,3.2544257196288413,0.5693200783249026,0.5525411219480479
0.07519769853091739,3.253979106575776,0.5333095132216296,0.44465942152600024
0.1075986202950661,3.2537460859786465,0.5012778216711599,0.37822394305103396
0.13999954205921483,3.2535128298843192,0.4739534056628026,0.31861594689558087
0.1701136255096315,3.253295828900984,0.4694078604312671,0.3029243922055077
0.19846375968650593,3.2530913585520222,0.4887683212744368,0.33362679386240995
0.22681389386338036,3.2528867161558153,0.5236717197485095,0.3827225770462627
0.27309126771219194,3.252552305612349,0.5931762583765698,0.46927519386691585
0.3282824780024641,3.2521529077889,0.6774115518479455,0.5702876034462906
0.4151436496404179,3.251523097804037,0.7988056550664632,0.718447481395744
0.546674717755961,3.2505666293013316,0.9552783142650677,0.9181847581160707
0.7407194742067832,3.2491497078195533,1.1384326479106766,1.170189878376804
1.0057810829113591,3.247203328197162,1.311844417881325,1.4555390484894632
1.3710843573088087,3.244500872753808,1.3718974535831714,1.7714269478371345
1.6635694912631513,3.242320585666718,1.2276787425806688,1.9774787896554826
1.8370176892258567,3.241020599898659,1.099411893316834,2.0841893974003476
2.010465887188562,3.2397152279684884,0.9963697056458175,2.180796695102466
2.2202759721206706,3.2381287654266107,0.9145419639452417,2.283565875126228
2.435250169170383,3.2364944426047155,0.8265470713515027,2.3550005227093664
2.616905792703593,3.235106067012332,0.7301394620773536,2.310144210020541
2.7453680885864027,3.2341199497804847,0.6529339656230778,2.102365599349759
2.821961568423179,3.233530240899312,0.6063736845516022,1.827886715573577
2.87372183549627,3.233130973317577,0.576108282899123,1.522104346827722
2.9046351690219847,3.2328922211651534,0.558953977247591,1.25541650371058
2.9252775873601644,3.2327326707010013,0.5480367712032557,1.0119529438256167
2.9376502224129903,3.2326369915746986,0.5417457074118934,0.8187168670770968
2.9458724908369547,3.232573387642636,0.5376865917765742,0.6522944559461645
2.950824461694633,3.2325350734839966,0.5352949835342286,0.5236899950939917
2.954102110428712,3.2325097105317173,0.5337366402113838,0.4154306643070638
2.9560864301081202,3.2324943542759654,0.5328038345253444,0.33233387468100284
2.9573946569352354,3.2324842296339593,0.532193723141977,0.263182046613763
2.958191011929697,3.2324780662658577,0.5318244186589919,0.21008909245490937
2.9587140128079246,3.2324740184276917,0.5315828204136699,0.1662328261951863
2.9590341850519843,3.232471540375805,0.5314353159798643,0.13246659801430535
2.959243682356543,3.232469918905731,0.5313389752013687,0.10473993361306064
2.9593726738301767,3.2324689205301995,0.5312797295302667,0.08331563003373432
2.959456791253541,3.2324682694710933,0.531241126064296,0.06581722883203288
2.9595088830308134,3.2324678662858632,0.5312172329557375,0.05224707844582739
2.9595427543058657,3.2324676041251528,0.5312017026423616,0.041218683979947594
