E_final,E_electrons,L_final,type
1.6329148264620932,"[-1.0993136064057505, -1.1078662337677256]",112.92363392395377,none
1.6371544294138285,"[-1.0818487049724936, -1.07311127815992]",93.22441384883899,none
1.6333622909481527,"[-1.1231149206291358, -1.0702275761367697]",136.76211452400938,none
1.639343231054651,"[-1.1133844241917266, -1.0862349478698574]",103.52101874673394,none
1.6272788158439564,"[-1.1096010694034328, -1.0782303654898042]",100.4364114628114,none
1.6399228103623884,"[-1.078104343971889, -1.0928686485343402]",119.65112740499411,none
1.6394717116800817,"[-1.0960811823142989, -1.0655832827945706]",131.075839410565,none
0.5852933055283829,"[-0.002301199699929816, -1.9906601879208952]",46.068732842478724,none
0.4391732791426833,"[-1.9978939212074005, 0.14432931134464283]",31.965264065684448,none
1.6158972384453076,"[-1.123958770994157, -1.0749856621022462]",66.57206056222077,none
0.45472092662312075,"[-1.9974823427614008, 0.1273272095322337]",41.87461722994995,none
1.6407549860249262,"[-1.1031058525278625, -1.0888496382960926]",120.32111503185075,none
1.6369331853044986,"[-1.0722513512082108, -1.0982581878277893]",96.82265996689874,none
1.6448438053931247,"[-1.0890843646853803, -1.0906112361463483]",84.70290144263606,none
1.631388808720452,"[-1.1165768204531425, -1.0895801771890945]",115.62750694002719,none
1.6279464123512208,"[-1.0781785526016292, -1.0637509399221465]",93.85672655697827,none
0.45777332634634954,"[-1.9978335826992044, 0.12527873976667467]",47.351912459722314,none
1.6434706141501254,"[-1.098635287012621, -1.0882357198096235]",120.4410729429717,none
0.5760318828185123,"[0.003060420692300777, -1.993625265424134]",48.045682529391335,none
1.5486160482355609,"[-1.033194379404168, -1.098637666573019]",74.62210227503549,none
1.6324689751009736,"[-1.101611337871526, -1.0773948710507297]",88.82597700882758,none
1.629959377759117,"[-1.0728939639342303, -1.0885194944220777]",121.84237832983607,none
1.6266121026910227,"[-1.071017182534963, -1.1132282276751062]",67.35727676502862,none
1.6418002773609037,"[-1.085367392856282, -1.0986184490176187]",70.50329909078921,none
0.363002696660803,"[0.15906780403720458, -1.9361653386083229]",34.68390198533506,none
1.5417550896791368,"[-1.161169773821965, -1.0056865564361481]",72.76667827687073,none
1.6456816855104524,"[-1.0936823765162988, -1.0922088579274742]",72.00649901899469,none
1.6116285855434496,"[-1.0573524099783471, -1.0838329137492433]",61.10467598275733,none
1.6276657316854801,"[-1.062859161860748, -1.0598769495860574]",58.252289540659326,none
1.6421711095858826,"[-1.0938790614880378, -1.0900016815658695]",105.58377953442653,none
1.6040647720061953,"[-1.0350491864857843, -1.0892627545255702]",111.07057145898905,none
1.5615831913237133,"[-1.0580039711479219, -1.0807960979821267]",67.85087613439897,none
1.6335552928425459,"[-1.114203065721235, -1.0848532331798966]",117.76438857127489,none
1.6369344652445448,"[-1.0788931188717297, -1.0750499508716143]",124.673418843739,none
1.6039440617158762,"[-1.1357332624762189, -1.0958400034705624]",79.70701292540166,none
1.639718507737705,"[-1.0862511254337184, -1.0923746014341922]",65.79502598748888,none
1.630608825044856,"[-1.1067295640488806, -1.0999641057975857]",79.24330264437847,none
1.579709784630662,"[-1.003502649041769, -1.0687696848913832]",82.53870753939802,none
