time,r_p,r_e1,r_e2
8782.503233334342,29.359494467163408,3569.8269379498006,1.1041494086996073
8782.893163576653,29.359056295706026,3569.988688370807,1.1471980415921634
8783.440271580324,29.358441305569613,3570.215639092572,1.1099731511911508
8784.060170970597,29.357744206851116,3570.472785054799,0.9397602315724218
8784.485048087627,29.357266237257182,3570.649032098755,0.780709467316766
8784.800390845461,29.356911394035667,3570.779842224017,0.6975242001201784
8785.115733603296,29.356556470982103,3570.9106523492733,0.7033504629917086
8785.399963918497,29.35623649912044,3571.028556446347,0.7823705130017852
8785.737911476692,29.35585597597141,3571.168743469246,0.9089373207863759
8786.09055908123,29.355458811053307,3571.3150283486957,1.0272352853987567
8786.465181543985,29.35503679719596,3571.4704288139105,1.1116610914528315
8786.871848044182,29.354578567350824,3571.6391217504024,1.145364408441335
8787.44073624597,29.353937334292734,3571.875107309207,1.0879541707803935
8787.983723007483,29.353325057041992,3572.1003484619296,0.9300337473997233
8788.420065463337,29.352832859004256,3572.281351544699,0.7702127927406256
8788.733577903822,29.352479118278293,3572.4114024197665,0.6966227711124647
8789.011137396214,29.35216587801783,3572.5265393336676,0.7057285323274008
8789.288696888605,29.351852577783088,3572.6416762475637,0.7800179165254848
8789.622801502866,29.351475374154695,3572.7802691447887,0.9027578477375547
8789.979596183215,29.351072462523565,3572.9282743094927,1.021914859663537
8790.356652549299,29.350646568718776,3573.0846844036946,1.107185965329111
8790.759747136572,29.350191147183725,3573.2518956432823,1.1417670520003906
8791.320835633334,29.349557015032882,3573.4846457372437,1.0889101057222494
8791.877197838085,29.348927977992908,3573.715435276115,0.9311686473589913
8792.314483567068,29.34843339492038,3573.8968296463368,0.7735739072812086
8792.631385159917,29.348074872214582,3574.0282864057162,0.7001609675825796
8792.912361404567,29.34775692581037,3574.1448406528907,0.7091355651688861
8793.193337649218,29.347438917915557,3574.26139490006,0.7832152647725329
8793.53005751344,29.347057741126758,3574.401072652279,0.9049196781250097
8793.89045983382,29.34664966238984,3574.5505743340977,1.0228982336992505
8794.269766638636,29.346220075309546,3574.7079179527095,1.1061531425847546
8794.677075602955,29.3457586549,3574.8768773953684,1.1383910337043481
8795.239139905181,29.345121710983154,3575.110032271797,1.0822167975696058
8795.782576204885,29.344505638319767,3575.3354599013473,0.9280583849019661
8796.22178045839,29.34400755367875,3575.517650111697,0.7727533146165004
8796.540590340628,29.343645904910634,3575.649898465489,0.7025384547491541
8796.822046383906,29.34332656149959,3575.766651742161,0.713971657931316
8797.103502427184,29.343007156415545,3575.8834050188275,0.7882485788921793
8797.449802340843,29.342614082517336,3576.027056756259,0.9114983582628468
8797.81360943337,29.342201041475313,3576.1779708017666,1.0271709918342005
8798.19510923689,29.341767808892296,3576.33622411758,1.106811733472242
8798.610715030874,29.341295721937893,3576.5086252416745,1.134797290693998
8799.178203356487,29.340650897238625,3576.744030105283,1.071135433909677
8799.698585266473,29.34005937340052,3576.959894338989,0.9212960557466444
8800.137684543493,29.339560072609604,3577.1420410030737,0.7694228402722666
8800.457506000505,29.33919630372481,3577.2747089771374,0.7044270622155456
8800.737857112255,29.338877361473134,3577.391003907341,0.7199227581896958
8801.018208224006,29.33855835810093,3577.5072988375405,0.7947364768276133
8801.379307095023,29.338147386962675,3577.657089461646,0.9212533656570425
8801.746386989349,29.33772951018161,3577.8093611270515,1.0336651212817904
8802.12903689364,29.33729380330877,3577.968091526328,1.1082984530266142
8802.555811363587,29.336807724676316,3578.145125627881,1.1305039863199215
8803.13120467275,29.336152153109577,3578.383809627749,1.056561517410071
8803.629970987462,29.33558367243928,3578.5907073046947,0.9093380925591175
8804.061866757876,29.335091244895057,3578.7698658183,0.7640334575605243
8804.384995634427,29.33472272868092,3578.903905772356,0.70610214094409
8804.662545934269,29.33440612641199,3579.019038872915,0.7276703858561119
8804.94009623411,29.334089464364276,3579.134171973469,0.803514531167222
8805.322890715177,29.333652632344815,3579.292962345893,0.9353409736825165
8805.693172473375,29.33322997667116,3579.4465622048046,1.0430510796929864
8806.074291760464,29.33279484515798,3579.6046576751546,1.1105706636206636
8806.516414926336,29.3322899279427,3579.788058705303,1.1247666574529471
8807.10265796791,29.33162018845178,3580.03124337881,1.0368238800275882
8807.588697608391,29.331064715232273,3580.2328617911426,0.8881757675860262
8807.995628833187,29.330599502868242,3580.401664540213,0.7567068622694822
8808.324810690716,29.330223076366686,3580.5382153849428,0.7083896065540415
8808.600135307757,29.329908170390166,3580.6524252302625,0.7384180414568953
8808.875459924799,29.329593205797025,3580.7666350755762,0.8166298681277395
8809.282927428576,29.329126968712934,3580.9356602832563,0.9539741571524114
8809.65653969542,29.328699362427606,3581.0906416999514,1.0551472057547624
8810.03809063658,29.32826256392844,3581.2489162285196,1.1136800947053178
8810.50175190312,29.32773161829098,3581.4412516691123,1.115902541092274
8811.103793165497,29.327041961800177,3581.690989742599,1.0079647608146947
8811.589604797366,29.326485237006704,3581.892513572613,0.8531636123646087
8811.963282206532,29.32605688287415,3582.04752201157,0.7427434562973041
8812.291641173164,29.325680384457165,3582.1837315055996,0.7132460743436365
8812.571275384686,29.32535968675389,3582.299729051985,0.7579516462197529
8812.850909596207,29.32503892901243,3582.4157265983663,0.8429435265620833
8813.258718888665,29.324571041966422,3582.5848935864,0.9760787793193559
8813.636835022473,29.324137113146055,3582.741743292045,1.0688734478499087
8814.03812989018,29.32367646854535,3582.9082079737873,1.1172724349708212
8814.531950417493,29.323109446680352,3583.1130540446766,1.0993825430784414
8815.162252137872,29.322385433920097,3583.374515089235,0.959857839952099
8815.625677767954,29.32185290217166,3583.56675278334,0.8089431602434973
8815.970360087025,29.32145670655607,3583.709733511883,0.7265459393058542
8816.315042406097,29.321060415007572,3583.85271424042,0.7291644357818448
8816.626453434495,29.320702296517606,3583.9818934099017,0.8041308833356202
8816.978138300543,29.320297775548806,3584.1277789270157,0.9189676930553115
8817.360083979785,29.319858343996554,3584.28621720032,1.028552069075793
8817.75338832477,29.319405731997776,3584.4493672624567,1.0987586621733747
8818.186154013258,29.318907574449327,3584.6288866343307,1.1155064789271578
8818.753074960978,29.318254771682433,3584.864056138628,1.0400754975298165
8819.252268011422,29.317679743993054,3585.0711308334235,0.8979948100068671
8819.675055169837,29.317192569864208,3585.2465109227755,0.767742876314331
8820.012261416001,29.316803905156636,3585.386390435204,0.7189353124032007
