electron,r_mean,r_std,p_mean,p_std
1,0.6438349898743074,0.043291406966892806,1.4626516465974888,0.10453893711978898
2,0.6438349857958233,0.0432913899132697,1.4626516377522625,0.10453892379413862
atom,E_mean,E_std
total_time,50.0
component,mean,std
Kinetic,2.15057098386729,0.31240950044028193
Electron-Nucleus,-6.241651330701671,0.43058654755193576
Electron-Electron,0.8157027713122516,0.05848819177446728
Heisenberg,0.5261363544063216,0.12583660377204647
Pauli,0.0,0.0
Total Energy,-2.749241221115808,4.2491999517021724e-05
